Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.4854268271702418,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.4853517024534248,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.4870458697750457,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.4870458697750457,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.42763893812083104,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.4890792267633892,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Exaggeration,-2.542769644172392,[],-1,-1,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Inappropriately emotional,-3.815986079497274,"[615, 616]",615,617,nan
c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,L0,Language,Inappropriate slang,-0.4239984532774749,[],-1,-1,nan
,,,,,,,,
