,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
3,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,51c3475d-b122-4dd4-926f-0c97dd52b8d0,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,3240412b-d4e2-4884-b238-7598b0e15789,ordinal,2,0.8883835593912472,0.8883835593912472,[],,,0.8883835593912472,3,6,,How important is the argument in bolded text to the overall article?,It is one of a few arguments the author wants the audience to appreciate,True
4,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,5eb93742-5040-413e-9174-d3660c8e477d,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,3240412b-d4e2-4884-b238-7598b0e15789,ordinal,2,0.8883835593912472,0.8883835593912472,[],,,0.8883835593912472,3,6,,How important is the argument in bolded text to the overall article?,It is one of a few arguments the author wants the audience to appreciate,True
6,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,77edb0f9-95ae-4083-9d26-e8553a69fe32,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,6a4694fc-791e-4a72-b972-5e96317f8cbb,ordinal,1,1.0,1.0,[],,,1.0,3,6,,How important is the argument in bolded text to the overall article?,It is the main argument of the entire article,True
0,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,02c3a392-eb70-45a0-a615-dd44b58e957d,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,763206a4-2a6d-41d6-a72d-a4b0ac870a76,ordinal,3,0.8883835593912472,0.8883835593912472,[],,,0.8883835593912472,3,6,,How important is the argument in bolded text to the overall article?,It is an argument that the author has only limited interest in supporting or refuting,True
1,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,05bb340f-5d7a-49f2-a971-90b7a3d353d5,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,3240412b-d4e2-4884-b238-7598b0e15789,ordinal,2,0.8883835593912472,0.8883835593912472,[],,,0.8883835593912472,3,6,,How important is the argument in bolded text to the overall article?,It is one of a few arguments the author wants the audience to appreciate,True
5,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,745b10d6-b2ea-4a89-8e88-f939d8a0f112,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,6a4694fc-791e-4a72-b972-5e96317f8cbb,ordinal,1,0.8883835593912472,0.8883835593912472,[],,,0.8883835593912472,3,6,,How important is the argument in bolded text to the overall article?,It is the main argument of the entire article,True
2,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,1bca3a2f-72af-4ace-aecd-b1a026049414,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,3240412b-d4e2-4884-b238-7598b0e15789,ordinal,2,0.7658599725768891,0.7658599725768891,[],,,0.7658599725768891,3,6,,How important is the argument in bolded text to the overall article?,It is one of a few arguments the author wants the audience to appreciate,True
7,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,bdc50f5a-7564-412a-b00f-416e4bb60369,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,3240412b-d4e2-4884-b238-7598b0e15789,ordinal,2,0.9057883220162936,0.9057883220162936,[],,,0.9057883220162936,4,6,,How important is the argument in bolded text to the overall article?,It is one of a few arguments the author wants the audience to appreciate,True
8,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,d87f48ef-45c1-4af2-88df-25f20326749f,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,3240412b-d4e2-4884-b238-7598b0e15789,ordinal,2,0.9057883220162936,0.9057883220162936,[],,,0.9057883220162936,4,6,,How important is the argument in bolded text to the overall article?,It is one of a few arguments the author wants the audience to appreciate,True
9,100055,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,raw_303be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,ddb3964a-4d20-4245-b4c3-62dcc038a760,0,Argument relevance,64ba62c32ac25cc8ca25584b1cd8f8dcf0af3b967970cd206d6419b3940e4630,1,3240412b-d4e2-4884-b238-7598b0e15789,ordinal,2,0.8883835593912472,0.8883835593912472,[],,,0.8883835593912472,3,6,,How important is the argument in bolded text to the overall article?,It is one of a few arguments the author wants the audience to appreciate,True
