,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,48.0,1,1,5.0,1478.0,1535.0,4000.0,nominal,0.0
1,48.0,2,1,5.0,1489.0,1535.0,4000.0,nominal,0.0
2,48.0,3,1,3.0,1445.0,1581.0,4000.0,nominal,0.0
3,48.0,4,1,5.0,1484.0,1530.0,4000.0,nominal,0.0
4,48.0,5,1,5.0,1470.0,1604.0,4000.0,nominal,0.0
5,48.0,1,2,1.0,1818.0,1882.0,4000.0,nominal,0.0
6,48.0,2,2,1.0,1856.0,1855.0,4000.0,nominal,0.0
7,48.0,3,2,2.0,1831.0,1908.0,4000.0,nominal,0.0
8,48.0,4,2,1.0,1846.0,1873.0,4000.0,nominal,0.0
9,48.0,5,2,1.0,1870.0,1837.0,4000.0,nominal,0.0
10,48.0,1,3,3.0,1228.0,1320.0,4000.0,nominal,0.0
11,48.0,2,3,3.0,1224.0,1310.0,4000.0,nominal,0.0
12,48.0,3,3,3.0,1310.0,1340.0,4000.0,nominal,0.0
13,48.0,4,3,3.0,1239.0,1317.0,4000.0,nominal,0.0
14,48.0,5,3,4.0,1281.0,1278.0,4000.0,nominal,0.0
15,48.0,1,4,2.0,1386.0,1415.0,4000.0,nominal,0.0
16,48.0,2,4,2.0,1409.0,1441.0,4000.0,nominal,0.0
17,48.0,3,4,2.0,1411.0,1467.0,4000.0,nominal,0.0
18,48.0,4,4,2.0,1401.0,1452.0,4000.0,nominal,0.0
19,48.0,5,4,3.0,1405.0,1398.0,4000.0,nominal,0.0
20,48.0,1,5,4.0,1516.0,1569.0,4000.0,nominal,0.0
21,48.0,2,5,5.0,1528.0,1572.0,4000.0,nominal,0.0
22,48.0,3,5,5.0,1597.0,1615.0,4000.0,nominal,0.0
23,48.0,4,5,5.0,1537.0,1575.0,4000.0,nominal,0.0
24,48.0,5,5,5.0,1548.0,1641.0,4000.0,nominal,0.0
25,48.0,1,6,3.0,1559.0,1606.0,4000.0,nominal,0.0
26,48.0,2,6,4.0,1524.0,1623.0,4000.0,nominal,0.0
27,48.0,3,6,5.0,1547.0,1643.0,4000.0,nominal,0.0
28,48.0,4,6,1.0,1555.0,1624.0,4000.0,nominal,0.0
29,48.0,5,6,5.0,1545.0,1590.0,4000.0,nominal,0.0
30,48.0,1,7,1.0,1886.0,1924.0,4000.0,nominal,0.0
31,48.0,2,7,1.0,1887.0,1902.0,4000.0,nominal,0.0
32,48.0,3,7,1.0,1838.0,1931.0,4000.0,nominal,0.0
33,48.0,4,7,1.0,1886.0,1925.0,4000.0,nominal,0.0
34,48.0,5,7,2.0,1879.0,1990.0,4000.0,nominal,0.0
35,48.0,1,8,5.0,1574.0,1612.0,4000.0,ordinal,0.0
36,48.0,2,8,5.0,1592.0,1598.0,4000.0,ordinal,0.0
37,48.0,3,8,5.0,1566.0,1670.0,4000.0,ordinal,0.0
38,48.0,4,8,5.0,1560.0,1624.0,4000.0,ordinal,0.0
39,48.0,5,8,3.0,1476.0,1741.0,4000.0,ordinal,0.0
40,48.0,1,9,3.0,1985.0,2039.0,4000.0,ordinal,0.0
41,48.0,2,9,3.0,2006.0,2045.0,4000.0,ordinal,0.0
42,48.0,3,9,2.0,1982.0,2030.0,4000.0,ordinal,0.0
43,48.0,4,9,5.0,2010.0,2038.0,4000.0,ordinal,0.0
44,48.0,5,9,4.0,2002.0,2083.0,4000.0,ordinal,0.0
45,48.0,1,10,5.0,1747.0,1775.0,4000.0,ordinal,0.0
46,48.0,2,10,5.0,1724.0,1769.0,4000.0,ordinal,0.0
47,48.0,3,10,5.0,1725.0,1821.0,4000.0,ordinal,0.0
48,48.0,4,10,5.0,1741.0,1783.0,4000.0,ordinal,0.0
49,48.0,5,10,5.0,1737.0,1736.0,4000.0,ordinal,0.0
