,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,19.0,1,1,2.0,1178.0,1251.0,4000.0,nominal,0.0
1,19.0,2,1,2.0,1194.0,1234.0,4000.0,nominal,0.0
2,19.0,3,1,1.0,1148.0,1224.0,4000.0,nominal,0.0
3,19.0,4,1,3.0,1174.0,1321.0,4000.0,nominal,0.0
4,19.0,5,1,5.0,1212.0,1341.0,4000.0,nominal,0.0
5,19.0,1,2,2.0,1561.0,1613.0,4000.0,nominal,0.0
6,19.0,2,2,2.0,1559.0,1627.0,4000.0,nominal,0.0
7,19.0,3,2,1.0,1517.0,1676.0,4000.0,nominal,0.0
8,19.0,4,2,2.0,1525.0,1631.0,4000.0,nominal,0.0
9,19.0,5,2,4.0,1562.0,1595.0,4000.0,nominal,0.0
10,19.0,1,3,3.0,1859.0,1930.0,4000.0,nominal,0.0
11,19.0,2,3,4.0,1849.0,1920.0,4000.0,nominal,0.0
12,19.0,3,3,5.0,1847.0,1926.0,4000.0,nominal,0.0
13,19.0,4,3,3.0,1841.0,1934.0,4000.0,nominal,0.0
14,19.0,5,3,1.0,2035.0,2079.0,4000.0,nominal,0.0
15,19.0,1,4,2.0,1963.0,2005.0,4000.0,nominal,0.0
16,19.0,2,4,2.0,1969.0,1973.0,4000.0,nominal,0.0
17,19.0,3,4,5.0,1968.0,2033.0,4000.0,nominal,0.0
18,19.0,4,4,3.0,1972.0,2010.0,4000.0,nominal,0.0
19,19.0,5,4,5.0,1810.0,2001.0,4000.0,nominal,0.0
20,19.0,1,5,1.0,1359.0,1383.0,4000.0,nominal,0.0
21,19.0,2,5,1.0,1336.0,1389.0,4000.0,nominal,0.0
22,19.0,3,5,1.0,1271.0,1481.0,4000.0,nominal,0.0
23,19.0,4,5,2.0,1364.0,1381.0,4000.0,nominal,0.0
24,19.0,5,5,4.0,1245.0,1466.0,4000.0,nominal,0.0
25,19.0,1,6,2.0,1014.0,1073.0,4000.0,nominal,0.0
26,19.0,2,6,2.0,1007.0,1048.0,4000.0,nominal,0.0
27,19.0,3,6,1.0,933.0,976.0,4000.0,nominal,0.0
28,19.0,4,6,3.0,1031.0,1072.0,4000.0,nominal,0.0
29,19.0,5,6,5.0,941.0,1113.0,4000.0,nominal,0.0
30,19.0,1,7,2.0,1484.0,1507.0,4000.0,nominal,0.0
31,19.0,2,7,2.0,1475.0,1476.0,4000.0,nominal,0.0
32,19.0,3,7,4.0,1488.0,1542.0,4000.0,nominal,0.0
33,19.0,4,7,3.0,1441.0,1505.0,4000.0,nominal,0.0
34,19.0,5,7,5.0,1426.0,1543.0,4000.0,nominal,0.0
35,19.0,1,8,3.0,1983.0,2024.0,4000.0,ordinal,0.0
36,19.0,2,8,3.0,1975.0,2007.0,4000.0,ordinal,0.0
37,19.0,3,8,5.0,1945.0,1971.0,4000.0,ordinal,0.0
38,19.0,4,8,1.0,1962.0,2075.0,4000.0,ordinal,0.0
39,19.0,5,8,3.0,1981.0,2077.0,4000.0,ordinal,0.0
40,19.0,1,9,5.0,1102.0,1171.0,4000.0,ordinal,0.0
41,19.0,2,9,5.0,1097.0,1145.0,4000.0,ordinal,0.0
42,19.0,3,9,4.0,1019.0,1093.0,4000.0,ordinal,0.0
43,19.0,4,9,1.0,1097.0,1140.0,4000.0,ordinal,0.0
44,19.0,5,9,4.0,991.0,1077.0,4000.0,ordinal,0.0
45,19.0,1,10,3.0,1332.0,1361.0,4000.0,ordinal,0.0
46,19.0,2,10,3.0,1331.0,1361.0,4000.0,ordinal,0.0
47,19.0,3,10,2.0,1278.0,1409.0,4000.0,ordinal,0.0
48,19.0,4,10,4.0,1265.0,1411.0,4000.0,ordinal,0.0
49,19.0,5,10,2.0,1364.0,1441.0,4000.0,ordinal,0.0
