,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,11.0,1,1,3.0,1858.0,1930.0,4000.0,nominal,0.0
1,11.0,2,1,3.0,1868.0,1906.0,4000.0,nominal,0.0
2,11.0,3,1,1.0,1776.0,1881.0,4000.0,nominal,0.0
3,11.0,4,1,1.0,1855.0,1988.0,4000.0,nominal,0.0
4,11.0,5,1,4.0,1789.0,1999.0,4000.0,nominal,0.0
5,11.0,1,2,1.0,1206.0,1254.0,4000.0,nominal,0.0
6,11.0,2,2,1.0,1254.0,1270.0,4000.0,nominal,0.0
7,11.0,3,2,4.0,1263.0,1310.0,4000.0,nominal,0.0
8,11.0,4,2,4.0,1178.0,1264.0,4000.0,nominal,0.0
9,11.0,5,2,3.0,1225.0,1308.0,4000.0,nominal,0.0
10,11.0,1,3,5.0,1520.0,1581.0,4000.0,nominal,0.0
11,11.0,2,3,4.0,1524.0,1578.0,4000.0,nominal,0.0
12,11.0,3,3,5.0,1579.0,1606.0,4000.0,nominal,0.0
13,11.0,4,3,5.0,1564.0,1568.0,4000.0,nominal,0.0
14,11.0,5,3,2.0,1405.0,1552.0,4000.0,nominal,0.0
15,11.0,1,4,4.0,1399.0,1456.0,4000.0,nominal,0.0
16,11.0,2,4,4.0,1390.0,1429.0,4000.0,nominal,0.0
17,11.0,3,4,2.0,1387.0,1486.0,4000.0,nominal,0.0
18,11.0,4,4,5.0,1385.0,1557.0,4000.0,nominal,0.0
19,11.0,5,4,1.0,1499.0,1670.0,4000.0,nominal,0.0
20,11.0,1,5,5.0,1842.0,1903.0,4000.0,nominal,0.0
21,11.0,2,5,5.0,1834.0,1902.0,4000.0,nominal,0.0
22,11.0,3,5,3.0,1816.0,1991.0,4000.0,nominal,0.0
23,11.0,4,5,3.0,1872.0,1929.0,4000.0,nominal,0.0
24,11.0,5,5,3.0,1872.0,1984.0,4000.0,nominal,0.0
25,11.0,1,6,2.0,1029.0,1076.0,4000.0,nominal,0.0
26,11.0,2,6,2.0,1034.0,1042.0,4000.0,nominal,0.0
27,11.0,3,6,4.0,1126.0,1131.0,4000.0,nominal,0.0
28,11.0,4,6,3.0,994.0,1173.0,4000.0,nominal,0.0
29,11.0,5,6,1.0,990.0,1032.0,4000.0,nominal,0.0
30,11.0,1,7,2.0,2001.0,2045.0,4000.0,nominal,0.0
31,11.0,2,7,2.0,1985.0,2078.0,4000.0,nominal,0.0
32,11.0,3,7,5.0,1981.0,2122.0,4000.0,nominal,0.0
33,11.0,4,7,4.0,1998.0,2084.0,4000.0,nominal,0.0
34,11.0,5,7,4.0,2004.0,2055.0,4000.0,nominal,0.0
35,11.0,1,8,2.0,1839.0,1855.0,4000.0,ordinal,0.0
36,11.0,2,8,2.0,1828.0,1889.0,4000.0,ordinal,0.0
37,11.0,3,8,4.0,1853.0,1869.0,4000.0,ordinal,0.0
38,11.0,4,8,2.0,1826.0,1934.0,4000.0,ordinal,0.0
39,11.0,5,8,3.0,1959.0,2011.0,4000.0,ordinal,0.0
40,11.0,1,9,5.0,1076.0,1140.0,4000.0,ordinal,0.0
41,11.0,2,9,2.0,1083.0,1130.0,4000.0,ordinal,0.0
42,11.0,3,9,1.0,1039.0,1339.0,4000.0,ordinal,0.0
43,11.0,4,9,3.0,1065.0,1088.0,4000.0,ordinal,0.0
44,11.0,5,9,1.0,896.0,1087.0,4000.0,ordinal,0.0
45,11.0,1,10,1.0,1255.0,1315.0,4000.0,ordinal,0.0
46,11.0,2,10,1.0,1265.0,1318.0,4000.0,ordinal,0.0
47,11.0,3,10,5.0,1256.0,1310.0,4000.0,ordinal,0.0
48,11.0,4,10,3.0,1270.0,1290.0,4000.0,ordinal,0.0
49,11.0,5,10,5.0,1392.0,1521.0,4000.0,ordinal,0.0
