,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,29.0,1,1,3.0,1817.0,1901.0,4000.0,nominal,0.0
1,29.0,2,1,4.0,1833.0,1887.0,4000.0,nominal,0.0
2,29.0,3,1,3.0,1842.0,1912.0,4000.0,nominal,0.0
3,29.0,4,1,3.0,1858.0,1881.0,4000.0,nominal,0.0
4,29.0,5,1,1.0,1822.0,2151.0,4000.0,nominal,0.0
5,29.0,1,2,4.0,1886.0,1943.0,4000.0,nominal,0.0
6,29.0,2,2,3.0,1888.0,1954.0,4000.0,nominal,0.0
7,29.0,3,2,3.0,1940.0,2038.0,4000.0,nominal,0.0
8,29.0,4,2,3.0,1828.0,1978.0,4000.0,nominal,0.0
9,29.0,5,2,2.0,1864.0,1985.0,4000.0,nominal,0.0
10,29.0,1,3,2.0,1347.0,1412.0,4000.0,nominal,0.0
11,29.0,2,3,2.0,1371.0,1400.0,4000.0,nominal,0.0
12,29.0,3,3,2.0,1347.0,1357.0,4000.0,nominal,0.0
13,29.0,4,3,2.0,1362.0,1413.0,4000.0,nominal,0.0
14,29.0,5,3,5.0,1351.0,1603.0,4000.0,nominal,0.0
15,29.0,1,4,1.0,1438.0,1474.0,4000.0,nominal,0.0
16,29.0,2,4,1.0,1446.0,1487.0,4000.0,nominal,0.0
17,29.0,3,4,2.0,1426.0,1438.0,4000.0,nominal,0.0
18,29.0,4,4,1.0,1455.0,1494.0,4000.0,nominal,0.0
19,29.0,5,4,5.0,1537.0,1559.0,4000.0,nominal,0.0
20,29.0,1,5,1.0,1391.0,1409.0,4000.0,nominal,0.0
21,29.0,2,5,3.0,1373.0,1418.0,4000.0,nominal,0.0
22,29.0,3,5,2.0,1383.0,1469.0,4000.0,nominal,0.0
23,29.0,4,5,3.0,1360.0,1434.0,4000.0,nominal,0.0
24,29.0,5,5,3.0,1215.0,1338.0,4000.0,nominal,0.0
25,29.0,1,6,3.0,1332.0,1367.0,4000.0,nominal,0.0
26,29.0,2,6,2.0,1343.0,1403.0,4000.0,nominal,0.0
27,29.0,3,6,1.0,1299.0,1348.0,4000.0,nominal,0.0
28,29.0,4,6,4.0,1325.0,1378.0,4000.0,nominal,0.0
29,29.0,5,6,5.0,1312.0,1332.0,4000.0,nominal,0.0
30,29.0,1,7,5.0,1203.0,1254.0,4000.0,nominal,0.0
31,29.0,2,7,5.0,1230.0,1260.0,4000.0,nominal,0.0
32,29.0,3,7,5.0,1232.0,1248.0,4000.0,nominal,0.0
33,29.0,4,7,5.0,1241.0,1254.0,4000.0,nominal,0.0
34,29.0,5,7,2.0,1208.0,1230.0,4000.0,nominal,0.0
35,29.0,1,8,2.0,1243.0,1307.0,4000.0,ordinal,0.0
36,29.0,2,8,2.0,1243.0,1284.0,4000.0,ordinal,0.0
37,29.0,3,8,2.0,1238.0,1360.0,4000.0,ordinal,0.0
38,29.0,4,8,2.0,1264.0,1288.0,4000.0,ordinal,0.0
39,29.0,5,8,5.0,1152.0,1184.0,4000.0,ordinal,0.0
40,29.0,1,9,2.0,1966.0,2050.0,4000.0,ordinal,0.0
41,29.0,2,9,1.0,1952.0,2032.0,4000.0,ordinal,0.0
42,29.0,3,9,2.0,1923.0,2066.0,4000.0,ordinal,0.0
43,29.0,4,9,4.0,1916.0,1998.0,4000.0,ordinal,0.0
44,29.0,5,9,5.0,1877.0,2006.0,4000.0,ordinal,0.0
45,29.0,1,10,1.0,1664.0,1707.0,4000.0,ordinal,0.0
46,29.0,2,10,1.0,1647.0,1711.0,4000.0,ordinal,0.0
47,29.0,3,10,3.0,1716.0,1725.0,4000.0,ordinal,0.0
48,29.0,4,10,2.0,1655.0,1655.0,4000.0,ordinal,0.0
49,29.0,5,10,3.0,1530.0,1733.0,4000.0,ordinal,0.0
