,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,49.0,1,1,3.0,1039.0,1089.0,4000.0,nominal,0.0
1,49.0,2,1,3.0,1035.0,1114.0,4000.0,nominal,0.0
2,49.0,3,1,3.0,1038.0,1095.0,4000.0,nominal,0.0
3,49.0,4,1,4.0,798.0,1076.0,4000.0,nominal,0.0
4,49.0,5,1,5.0,971.0,1009.0,4000.0,nominal,0.0
5,49.0,1,2,5.0,1970.0,2025.0,4000.0,nominal,0.0
6,49.0,2,2,4.0,1956.0,2040.0,4000.0,nominal,0.0
7,49.0,3,2,4.0,1978.0,2011.0,4000.0,nominal,0.0
8,49.0,4,2,3.0,1944.0,2143.0,4000.0,nominal,0.0
9,49.0,5,2,3.0,1928.0,2076.0,4000.0,nominal,0.0
10,49.0,1,3,5.0,1240.0,1282.0,4000.0,nominal,0.0
11,49.0,2,3,5.0,1211.0,1249.0,4000.0,nominal,0.0
12,49.0,3,3,4.0,1244.0,1244.0,4000.0,nominal,0.0
13,49.0,4,3,1.0,1082.0,1204.0,4000.0,nominal,0.0
14,49.0,5,3,3.0,1184.0,1289.0,4000.0,nominal,0.0
15,49.0,1,4,2.0,1344.0,1394.0,4000.0,nominal,0.0
16,49.0,2,4,2.0,1352.0,1395.0,4000.0,nominal,0.0
17,49.0,3,4,2.0,1333.0,1397.0,4000.0,nominal,0.0
18,49.0,4,4,3.0,1155.0,1363.0,4000.0,nominal,0.0
19,49.0,5,4,4.0,1389.0,1558.0,4000.0,nominal,0.0
20,49.0,1,5,4.0,1406.0,1466.0,4000.0,nominal,0.0
21,49.0,2,5,4.0,1421.0,1459.0,4000.0,nominal,0.0
22,49.0,3,5,3.0,1401.0,1482.0,4000.0,nominal,0.0
23,49.0,4,5,5.0,1355.0,1487.0,4000.0,nominal,0.0
24,49.0,5,5,2.0,1418.0,1462.0,4000.0,nominal,0.0
25,49.0,1,6,1.0,1931.0,1938.0,4000.0,nominal,0.0
26,49.0,2,6,1.0,1894.0,1979.0,4000.0,nominal,0.0
27,49.0,3,6,1.0,1893.0,1968.0,4000.0,nominal,0.0
28,49.0,4,6,3.0,1757.0,1953.0,4000.0,nominal,0.0
29,49.0,5,6,2.0,1924.0,2075.0,4000.0,nominal,0.0
30,49.0,1,7,3.0,1323.0,1371.0,4000.0,nominal,0.0
31,49.0,2,7,3.0,1366.0,1374.0,4000.0,nominal,0.0
32,49.0,3,7,3.0,1354.0,1375.0,4000.0,nominal,0.0
33,49.0,4,7,3.0,1314.0,1416.0,4000.0,nominal,0.0
34,49.0,5,7,2.0,1035.0,1582.0,4000.0,nominal,0.0
35,49.0,1,8,2.0,1386.0,1455.0,4000.0,ordinal,0.0
36,49.0,2,8,1.0,1382.0,1468.0,4000.0,ordinal,0.0
37,49.0,3,8,1.0,1401.0,1480.0,4000.0,ordinal,0.0
38,49.0,4,8,4.0,1398.0,1430.0,4000.0,ordinal,0.0
39,49.0,5,8,5.0,1285.0,1579.0,4000.0,ordinal,0.0
40,49.0,1,9,1.0,1462.0,1478.0,4000.0,ordinal,0.0
41,49.0,2,9,1.0,1470.0,1488.0,4000.0,ordinal,0.0
42,49.0,3,9,1.0,1470.0,1505.0,4000.0,ordinal,0.0
43,49.0,4,9,3.0,1286.0,1398.0,4000.0,ordinal,0.0
44,49.0,5,9,5.0,1480.0,1564.0,4000.0,ordinal,0.0
45,49.0,1,10,1.0,1337.0,1363.0,4000.0,ordinal,0.0
46,49.0,2,10,1.0,1327.0,1363.0,4000.0,ordinal,0.0
47,49.0,3,10,1.0,1336.0,1387.0,4000.0,ordinal,0.0
48,49.0,4,10,5.0,1219.0,1438.0,4000.0,ordinal,0.0
49,49.0,5,10,3.0,1454.0,1482.0,4000.0,ordinal,0.0
