,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,20.0,1,1,2.0,1071.0,1142.0,4000.0,nominal,0.0
1,20.0,2,1,3.0,1075.0,1101.0,4000.0,nominal,0.0
2,20.0,3,1,4.0,1007.0,1051.0,4000.0,nominal,0.0
3,20.0,4,1,1.0,1071.0,1108.0,4000.0,nominal,0.0
4,20.0,5,1,4.0,906.0,1185.0,4000.0,nominal,0.0
5,20.0,1,2,2.0,1434.0,1485.0,4000.0,nominal,0.0
6,20.0,2,2,2.0,1451.0,1463.0,4000.0,nominal,0.0
7,20.0,3,2,2.0,1392.0,1420.0,4000.0,nominal,0.0
8,20.0,4,2,2.0,1434.0,1461.0,4000.0,nominal,0.0
9,20.0,5,2,5.0,1311.0,1563.0,4000.0,nominal,0.0
10,20.0,1,3,4.0,1331.0,1380.0,4000.0,nominal,0.0
11,20.0,2,3,4.0,1320.0,1400.0,4000.0,nominal,0.0
12,20.0,3,3,3.0,1320.0,1434.0,4000.0,nominal,0.0
13,20.0,4,3,5.0,1318.0,1445.0,4000.0,nominal,0.0
14,20.0,5,3,1.0,1260.0,1371.0,4000.0,nominal,0.0
15,20.0,1,4,1.0,1538.0,1605.0,4000.0,nominal,0.0
16,20.0,2,4,3.0,1537.0,1616.0,4000.0,nominal,0.0
17,20.0,3,4,1.0,1536.0,1578.0,4000.0,nominal,0.0
18,20.0,4,4,1.0,1522.0,1662.0,4000.0,nominal,0.0
19,20.0,5,4,3.0,1403.0,1525.0,4000.0,nominal,0.0
20,20.0,1,5,3.0,1060.0,1139.0,4000.0,nominal,0.0
21,20.0,2,5,3.0,1073.0,1104.0,4000.0,nominal,0.0
22,20.0,3,5,3.0,1097.0,1207.0,4000.0,nominal,0.0
23,20.0,4,5,5.0,1101.0,1116.0,4000.0,nominal,0.0
24,20.0,5,5,1.0,1112.0,1213.0,4000.0,nominal,0.0
25,20.0,1,6,4.0,1144.0,1175.0,4000.0,nominal,0.0
26,20.0,2,6,2.0,1112.0,1189.0,4000.0,nominal,0.0
27,20.0,3,6,5.0,1069.0,1084.0,4000.0,nominal,0.0
28,20.0,4,6,5.0,1142.0,1197.0,4000.0,nominal,0.0
29,20.0,5,6,1.0,1144.0,1157.0,4000.0,nominal,0.0
30,20.0,1,7,5.0,1609.0,1660.0,4000.0,nominal,0.0
31,20.0,2,7,4.0,1618.0,1666.0,4000.0,nominal,0.0
32,20.0,3,7,3.0,1668.0,1682.0,4000.0,nominal,0.0
33,20.0,4,7,1.0,1623.0,1635.0,4000.0,nominal,0.0
34,20.0,5,7,1.0,1694.0,1718.0,4000.0,nominal,0.0
35,20.0,1,8,4.0,1511.0,1543.0,4000.0,ordinal,0.0
36,20.0,2,8,5.0,1518.0,1537.0,4000.0,ordinal,0.0
37,20.0,3,8,5.0,1470.0,1637.0,4000.0,ordinal,0.0
38,20.0,4,8,3.0,1496.0,1505.0,4000.0,ordinal,0.0
39,20.0,5,8,4.0,1428.0,1532.0,4000.0,ordinal,0.0
40,20.0,1,9,1.0,1652.0,1733.0,4000.0,ordinal,0.0
41,20.0,2,9,1.0,1657.0,1701.0,4000.0,ordinal,0.0
42,20.0,3,9,2.0,1665.0,1732.0,4000.0,ordinal,0.0
43,20.0,4,9,1.0,1690.0,1756.0,4000.0,ordinal,0.0
44,20.0,5,9,4.0,1570.0,1724.0,4000.0,ordinal,0.0
45,20.0,1,10,4.0,1756.0,1801.0,4000.0,ordinal,0.0
46,20.0,2,10,2.0,1762.0,1783.0,4000.0,ordinal,0.0
47,20.0,3,10,2.0,1818.0,1864.0,4000.0,ordinal,0.0
48,20.0,4,10,2.0,1709.0,1799.0,4000.0,ordinal,0.0
49,20.0,5,10,1.0,1640.0,1724.0,4000.0,ordinal,0.0
