,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,41.0,1,1,3.0,1985.0,2006.0,4000.0,nominal,0.0
1,41.0,2,1,3.0,1997.0,2010.0,4000.0,nominal,0.0
2,41.0,3,1,2.0,1989.0,2030.0,4000.0,nominal,0.0
3,41.0,4,1,3.0,1980.0,2042.0,4000.0,nominal,0.0
4,41.0,5,1,4.0,2073.0,2076.0,4000.0,nominal,0.0
5,41.0,1,2,1.0,1919.0,1959.0,4000.0,nominal,0.0
6,41.0,2,2,1.0,1900.0,1962.0,4000.0,nominal,0.0
7,41.0,3,2,1.0,1931.0,1994.0,4000.0,nominal,0.0
8,41.0,4,2,1.0,1926.0,1984.0,4000.0,nominal,0.0
9,41.0,5,2,3.0,1944.0,2017.0,4000.0,nominal,0.0
10,41.0,1,3,2.0,1027.0,1068.0,4000.0,nominal,0.0
11,41.0,2,3,1.0,1016.0,1089.0,4000.0,nominal,0.0
12,41.0,3,3,2.0,1028.0,1096.0,4000.0,nominal,0.0
13,41.0,4,3,1.0,981.0,1069.0,4000.0,nominal,0.0
14,41.0,5,3,4.0,1115.0,1205.0,4000.0,nominal,0.0
15,41.0,1,4,5.0,1899.0,1929.0,4000.0,nominal,0.0
16,41.0,2,4,2.0,1913.0,1926.0,4000.0,nominal,0.0
17,41.0,3,4,4.0,1907.0,1928.0,4000.0,nominal,0.0
18,41.0,4,4,5.0,1888.0,1959.0,4000.0,nominal,0.0
19,41.0,5,4,3.0,1760.0,1896.0,4000.0,nominal,0.0
20,41.0,1,5,4.0,1838.0,1931.0,4000.0,nominal,0.0
21,41.0,2,5,4.0,1897.0,1920.0,4000.0,nominal,0.0
22,41.0,3,5,4.0,1859.0,1937.0,4000.0,nominal,0.0
23,41.0,4,5,2.0,1842.0,1978.0,4000.0,nominal,0.0
24,41.0,5,5,2.0,1982.0,2032.0,4000.0,nominal,0.0
25,41.0,1,6,2.0,1151.0,1202.0,4000.0,nominal,0.0
26,41.0,2,6,2.0,1165.0,1192.0,4000.0,nominal,0.0
27,41.0,3,6,3.0,1180.0,1212.0,4000.0,nominal,0.0
28,41.0,4,6,3.0,1169.0,1181.0,4000.0,nominal,0.0
29,41.0,5,6,4.0,1121.0,1187.0,4000.0,nominal,0.0
30,41.0,1,7,1.0,1819.0,1866.0,4000.0,nominal,0.0
31,41.0,2,7,1.0,1816.0,1846.0,4000.0,nominal,0.0
32,41.0,3,7,1.0,1828.0,1858.0,4000.0,nominal,0.0
33,41.0,4,7,1.0,1835.0,1901.0,4000.0,nominal,0.0
34,41.0,5,7,3.0,1794.0,1999.0,4000.0,nominal,0.0
35,41.0,1,8,1.0,1155.0,1232.0,4000.0,ordinal,0.0
36,41.0,2,8,1.0,1172.0,1220.0,4000.0,ordinal,0.0
37,41.0,3,8,1.0,1159.0,1222.0,4000.0,ordinal,0.0
38,41.0,4,8,1.0,1137.0,1201.0,4000.0,ordinal,0.0
39,41.0,5,8,5.0,1084.0,1189.0,4000.0,ordinal,0.0
40,41.0,1,9,3.0,1713.0,1762.0,4000.0,ordinal,0.0
41,41.0,2,9,3.0,1739.0,1778.0,4000.0,ordinal,0.0
42,41.0,3,9,3.0,1735.0,1783.0,4000.0,ordinal,0.0
43,41.0,4,9,2.0,1744.0,1773.0,4000.0,ordinal,0.0
44,41.0,5,9,1.0,1781.0,2004.0,4000.0,ordinal,0.0
45,41.0,1,10,2.0,1746.0,1807.0,4000.0,ordinal,0.0
46,41.0,2,10,2.0,1775.0,1829.0,4000.0,ordinal,0.0
47,41.0,3,10,2.0,1779.0,1812.0,4000.0,ordinal,0.0
48,41.0,4,10,1.0,1720.0,1781.0,4000.0,ordinal,0.0
49,41.0,5,10,4.0,1820.0,1968.0,4000.0,ordinal,0.0
