,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,37.0,1,1,3.0,1790.0,1853.0,4000.0,nominal,0.0
1,37.0,2,1,3.0,1779.0,1838.0,4000.0,nominal,0.0
2,37.0,3,1,3.0,1769.0,1827.0,4000.0,nominal,0.0
3,37.0,4,1,3.0,1814.0,1835.0,4000.0,nominal,0.0
4,37.0,5,1,5.0,1866.0,2150.0,4000.0,nominal,0.0
5,37.0,1,2,4.0,1588.0,1620.0,4000.0,nominal,0.0
6,37.0,2,2,4.0,1573.0,1639.0,4000.0,nominal,0.0
7,37.0,3,2,4.0,1564.0,1627.0,4000.0,nominal,0.0
8,37.0,4,2,4.0,1609.0,1641.0,4000.0,nominal,0.0
9,37.0,5,2,2.0,1581.0,1898.0,4000.0,nominal,0.0
10,37.0,1,3,2.0,1605.0,1654.0,4000.0,nominal,0.0
11,37.0,2,3,2.0,1601.0,1656.0,4000.0,nominal,0.0
12,37.0,3,3,2.0,1591.0,1663.0,4000.0,nominal,0.0
13,37.0,4,3,2.0,1607.0,1672.0,4000.0,nominal,0.0
14,37.0,5,3,2.0,1561.0,1735.0,4000.0,nominal,0.0
15,37.0,1,4,5.0,1196.0,1217.0,4000.0,nominal,0.0
16,37.0,2,4,5.0,1189.0,1229.0,4000.0,nominal,0.0
17,37.0,3,4,4.0,1190.0,1250.0,4000.0,nominal,0.0
18,37.0,4,4,2.0,1191.0,1240.0,4000.0,nominal,0.0
19,37.0,5,4,1.0,1028.0,1124.0,4000.0,nominal,0.0
20,37.0,1,5,1.0,1600.0,1633.0,4000.0,nominal,0.0
21,37.0,2,5,1.0,1598.0,1634.0,4000.0,nominal,0.0
22,37.0,3,5,1.0,1604.0,1638.0,4000.0,nominal,0.0
23,37.0,4,5,1.0,1581.0,1634.0,4000.0,nominal,0.0
24,37.0,5,5,3.0,1571.0,1655.0,4000.0,nominal,0.0
25,37.0,1,6,2.0,1871.0,1951.0,4000.0,nominal,0.0
26,37.0,2,6,3.0,1900.0,1927.0,4000.0,nominal,0.0
27,37.0,3,6,1.0,1899.0,1923.0,4000.0,nominal,0.0
28,37.0,4,6,2.0,1865.0,1927.0,4000.0,nominal,0.0
29,37.0,5,6,4.0,1977.0,2050.0,4000.0,nominal,0.0
30,37.0,1,7,4.0,1102.0,1142.0,4000.0,nominal,0.0
31,37.0,2,7,4.0,1092.0,1136.0,4000.0,nominal,0.0
32,37.0,3,7,5.0,1070.0,1171.0,4000.0,nominal,0.0
33,37.0,4,7,4.0,1096.0,1153.0,4000.0,nominal,0.0
34,37.0,5,7,5.0,1152.0,1170.0,4000.0,nominal,0.0
35,37.0,1,8,5.0,1289.0,1340.0,4000.0,ordinal,0.0
36,37.0,2,8,3.0,1288.0,1360.0,4000.0,ordinal,0.0
37,37.0,3,8,3.0,1294.0,1373.0,4000.0,ordinal,0.0
38,37.0,4,8,3.0,1289.0,1378.0,4000.0,ordinal,0.0
39,37.0,5,8,5.0,1368.0,1475.0,4000.0,ordinal,0.0
40,37.0,1,9,5.0,1181.0,1263.0,4000.0,ordinal,0.0
41,37.0,2,9,5.0,1226.0,1249.0,4000.0,ordinal,0.0
42,37.0,3,9,4.0,1193.0,1238.0,4000.0,ordinal,0.0
43,37.0,4,9,4.0,1168.0,1259.0,4000.0,ordinal,0.0
44,37.0,5,9,1.0,1206.0,1229.0,4000.0,ordinal,0.0
45,37.0,1,10,4.0,1684.0,1751.0,4000.0,ordinal,0.0
46,37.0,2,10,2.0,1688.0,1733.0,4000.0,ordinal,0.0
47,37.0,3,10,4.0,1692.0,1757.0,4000.0,ordinal,0.0
48,37.0,4,10,2.0,1668.0,1731.0,4000.0,ordinal,0.0
49,37.0,5,10,1.0,1722.0,1726.0,4000.0,ordinal,0.0
