,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,36.0,1,1,3.0,1313.0,1353.0,4000.0,nominal,0.0
1,36.0,2,1,5.0,1317.0,1349.0,4000.0,nominal,0.0
2,36.0,3,1,2.0,1317.0,1358.0,4000.0,nominal,0.0
3,36.0,4,1,2.0,1360.0,1373.0,4000.0,nominal,0.0
4,36.0,5,1,3.0,1208.0,1257.0,4000.0,nominal,0.0
5,36.0,1,2,5.0,1132.0,1176.0,4000.0,nominal,0.0
6,36.0,2,2,5.0,1151.0,1168.0,4000.0,nominal,0.0
7,36.0,3,2,4.0,1159.0,1187.0,4000.0,nominal,0.0
8,36.0,4,2,5.0,1144.0,1147.0,4000.0,nominal,0.0
9,36.0,5,2,1.0,1131.0,1216.0,4000.0,nominal,0.0
10,36.0,1,3,1.0,1812.0,1849.0,4000.0,nominal,0.0
11,36.0,2,3,1.0,1804.0,1845.0,4000.0,nominal,0.0
12,36.0,3,3,2.0,1810.0,1892.0,4000.0,nominal,0.0
13,36.0,4,3,1.0,1846.0,1882.0,4000.0,nominal,0.0
14,36.0,5,3,3.0,1760.0,1887.0,4000.0,nominal,0.0
15,36.0,1,4,1.0,1620.0,1682.0,4000.0,nominal,0.0
16,36.0,2,4,1.0,1640.0,1675.0,4000.0,nominal,0.0
17,36.0,3,4,1.0,1683.0,1675.0,4000.0,nominal,0.0
18,36.0,4,4,1.0,1686.0,1710.0,4000.0,nominal,0.0
19,36.0,5,4,5.0,1697.0,1608.0,4000.0,nominal,0.0
20,36.0,1,5,2.0,2003.0,2041.0,4000.0,nominal,0.0
21,36.0,2,5,2.0,1993.0,2055.0,4000.0,nominal,0.0
22,36.0,3,5,2.0,2009.0,2099.0,4000.0,nominal,0.0
23,36.0,4,5,3.0,2018.0,2016.0,4000.0,nominal,0.0
24,36.0,5,5,2.0,1935.0,2114.0,4000.0,nominal,0.0
25,36.0,1,6,5.0,1600.0,1636.0,4000.0,nominal,0.0
26,36.0,2,6,5.0,1598.0,1641.0,4000.0,nominal,0.0
27,36.0,3,6,2.0,1567.0,1640.0,4000.0,nominal,0.0
28,36.0,4,6,5.0,1596.0,1643.0,4000.0,nominal,0.0
29,36.0,5,6,3.0,1681.0,1772.0,4000.0,nominal,0.0
30,36.0,1,7,5.0,1633.0,1665.0,4000.0,nominal,0.0
31,36.0,2,7,5.0,1623.0,1672.0,4000.0,nominal,0.0
32,36.0,3,7,5.0,1589.0,1725.0,4000.0,nominal,0.0
33,36.0,4,7,5.0,1643.0,1720.0,4000.0,nominal,0.0
34,36.0,5,7,2.0,1571.0,1807.0,4000.0,nominal,0.0
35,36.0,1,8,4.0,1935.0,1958.0,4000.0,ordinal,0.0
36,36.0,2,8,4.0,1956.0,1985.0,4000.0,ordinal,0.0
37,36.0,3,8,4.0,1940.0,2000.0,4000.0,ordinal,0.0
38,36.0,4,8,4.0,1938.0,2013.0,4000.0,ordinal,0.0
39,36.0,5,8,1.0,1889.0,2021.0,4000.0,ordinal,0.0
40,36.0,1,9,4.0,1928.0,1998.0,4000.0,ordinal,0.0
41,36.0,2,9,4.0,1926.0,1967.0,4000.0,ordinal,0.0
42,36.0,3,9,3.0,1942.0,1892.0,4000.0,ordinal,0.0
43,36.0,4,9,3.0,1930.0,1956.0,4000.0,ordinal,0.0
44,36.0,5,9,3.0,1910.0,1944.0,4000.0,ordinal,0.0
45,36.0,1,10,1.0,1879.0,1936.0,4000.0,ordinal,0.0
46,36.0,2,10,1.0,1891.0,1928.0,4000.0,ordinal,0.0
47,36.0,3,10,2.0,1883.0,1880.0,4000.0,ordinal,0.0
48,36.0,4,10,2.0,1903.0,1886.0,4000.0,ordinal,0.0
49,36.0,5,10,1.0,1797.0,1919.0,4000.0,ordinal,0.0
