,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,2.0,1,1,3.0,1040.0,1084.0,4000.0,nominal,0.0
1,2.0,2,1,3.0,1043.0,1076.0,4000.0,nominal,0.0
2,2.0,3,1,4.0,971.0,1216.0,4000.0,nominal,0.0
3,2.0,4,1,2.0,1036.0,1105.0,4000.0,nominal,0.0
4,2.0,5,1,5.0,992.0,1198.0,4000.0,nominal,0.0
5,2.0,1,2,4.0,1038.0,1073.0,4000.0,nominal,0.0
6,2.0,2,2,4.0,1032.0,1056.0,4000.0,nominal,0.0
7,2.0,3,2,1.0,1054.0,1068.0,4000.0,nominal,0.0
8,2.0,4,2,4.0,1020.0,1068.0,4000.0,nominal,0.0
9,2.0,5,2,1.0,964.0,1141.0,4000.0,nominal,0.0
10,2.0,1,3,5.0,1187.0,1191.0,4000.0,nominal,0.0
11,2.0,2,3,5.0,1177.0,1179.0,4000.0,nominal,0.0
12,2.0,3,3,2.0,1079.0,1134.0,4000.0,nominal,0.0
13,2.0,4,3,4.0,1137.0,1144.0,4000.0,nominal,0.0
14,2.0,5,3,3.0,1049.0,1055.0,4000.0,nominal,0.0
15,2.0,1,4,3.0,1589.0,1632.0,4000.0,nominal,0.0
16,2.0,2,4,3.0,1600.0,1631.0,4000.0,nominal,0.0
17,2.0,3,4,5.0,1409.0,1543.0,4000.0,nominal,0.0
18,2.0,4,4,3.0,1615.0,1683.0,4000.0,nominal,0.0
19,2.0,5,4,5.0,1482.0,1606.0,4000.0,nominal,0.0
20,2.0,1,5,1.0,1262.0,1325.0,4000.0,nominal,0.0
21,2.0,2,5,1.0,1273.0,1291.0,4000.0,nominal,0.0
22,2.0,3,5,5.0,1104.0,1290.0,4000.0,nominal,0.0
23,2.0,4,5,3.0,1224.0,1242.0,4000.0,nominal,0.0
24,2.0,5,5,2.0,1114.0,1395.0,4000.0,nominal,0.0
25,2.0,1,6,3.0,1934.0,1973.0,4000.0,nominal,0.0
26,2.0,2,6,3.0,1927.0,1980.0,4000.0,nominal,0.0
27,2.0,3,6,2.0,1811.0,1879.0,4000.0,nominal,0.0
28,2.0,4,6,3.0,1929.0,1995.0,4000.0,nominal,0.0
29,2.0,5,6,4.0,1813.0,2003.0,4000.0,nominal,0.0
30,2.0,1,7,5.0,1382.0,1399.0,4000.0,nominal,0.0
31,2.0,2,7,4.0,1367.0,1406.0,4000.0,nominal,0.0
32,2.0,3,7,1.0,1112.0,1435.0,4000.0,nominal,0.0
33,2.0,4,7,1.0,1343.0,1360.0,4000.0,nominal,0.0
34,2.0,5,7,1.0,1450.0,1451.0,4000.0,nominal,0.0
35,2.0,1,8,5.0,1286.0,1331.0,4000.0,ordinal,0.0
36,2.0,2,8,4.0,1287.0,1329.0,4000.0,ordinal,0.0
37,2.0,3,8,1.0,1101.0,1246.0,4000.0,ordinal,0.0
38,2.0,4,8,5.0,1303.0,1346.0,4000.0,ordinal,0.0
39,2.0,5,8,1.0,1155.0,1290.0,4000.0,ordinal,0.0
40,2.0,1,9,5.0,1092.0,1151.0,4000.0,ordinal,0.0
41,2.0,2,9,5.0,1106.0,1173.0,4000.0,ordinal,0.0
42,2.0,3,9,5.0,1104.0,1164.0,4000.0,ordinal,0.0
43,2.0,4,9,5.0,1093.0,1134.0,4000.0,ordinal,0.0
44,2.0,5,9,3.0,1089.0,1104.0,4000.0,ordinal,0.0
45,2.0,1,10,5.0,1432.0,1471.0,4000.0,ordinal,0.0
46,2.0,2,10,4.0,1433.0,1458.0,4000.0,ordinal,0.0
47,2.0,3,10,2.0,1220.0,1466.0,4000.0,ordinal,0.0
48,2.0,4,10,4.0,1422.0,1455.0,4000.0,ordinal,0.0
49,2.0,5,10,4.0,1283.0,1303.0,4000.0,ordinal,0.0
