,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,27.0,1,1,3.0,1731.0,1796.0,4000.0,nominal,0.0
1,27.0,2,1,2.0,1743.0,1792.0,4000.0,nominal,0.0
2,27.0,3,1,1.0,1729.0,1803.0,4000.0,nominal,0.0
3,27.0,4,1,3.0,1710.0,1828.0,4000.0,nominal,0.0
4,27.0,5,1,1.0,1689.0,1836.0,4000.0,nominal,0.0
5,27.0,1,2,3.0,1743.0,1791.0,4000.0,nominal,0.0
6,27.0,2,2,4.0,1721.0,1758.0,4000.0,nominal,0.0
7,27.0,3,2,5.0,1750.0,1796.0,4000.0,nominal,0.0
8,27.0,4,2,5.0,1768.0,1776.0,4000.0,nominal,0.0
9,27.0,5,2,3.0,1789.0,1813.0,4000.0,nominal,0.0
10,27.0,1,3,1.0,1631.0,1694.0,4000.0,nominal,0.0
11,27.0,2,3,2.0,1674.0,1712.0,4000.0,nominal,0.0
12,27.0,3,3,5.0,1624.0,1673.0,4000.0,nominal,0.0
13,27.0,4,3,2.0,1637.0,1744.0,4000.0,nominal,0.0
14,27.0,5,3,1.0,1654.0,1702.0,4000.0,nominal,0.0
15,27.0,1,4,1.0,1649.0,1691.0,4000.0,nominal,0.0
16,27.0,2,4,1.0,1649.0,1700.0,4000.0,nominal,0.0
17,27.0,3,4,1.0,1561.0,1652.0,4000.0,nominal,0.0
18,27.0,4,4,3.0,1606.0,1691.0,4000.0,nominal,0.0
19,27.0,5,4,4.0,1549.0,1666.0,4000.0,nominal,0.0
20,27.0,1,5,1.0,1731.0,1743.0,4000.0,nominal,0.0
21,27.0,2,5,1.0,1743.0,1767.0,4000.0,nominal,0.0
22,27.0,3,5,3.0,1664.0,1797.0,4000.0,nominal,0.0
23,27.0,4,5,4.0,1703.0,1725.0,4000.0,nominal,0.0
24,27.0,5,5,5.0,1561.0,1757.0,4000.0,nominal,0.0
25,27.0,1,6,3.0,1473.0,1511.0,4000.0,nominal,0.0
26,27.0,2,6,3.0,1443.0,1504.0,4000.0,nominal,0.0
27,27.0,3,6,5.0,1434.0,1558.0,4000.0,nominal,0.0
28,27.0,4,6,4.0,1518.0,1535.0,4000.0,nominal,0.0
29,27.0,5,6,5.0,1474.0,1618.0,4000.0,nominal,0.0
30,27.0,1,7,3.0,1126.0,1135.0,4000.0,nominal,0.0
31,27.0,2,7,4.0,1080.0,1154.0,4000.0,nominal,0.0
32,27.0,3,7,4.0,1059.0,1173.0,4000.0,nominal,0.0
33,27.0,4,7,3.0,1063.0,1114.0,4000.0,nominal,0.0
34,27.0,5,7,5.0,1056.0,1405.0,4000.0,nominal,0.0
35,27.0,1,8,3.0,1712.0,1789.0,4000.0,ordinal,0.0
36,27.0,2,8,4.0,1728.0,1783.0,4000.0,ordinal,0.0
37,27.0,3,8,3.0,1615.0,1699.0,4000.0,ordinal,0.0
38,27.0,4,8,4.0,1739.0,1769.0,4000.0,ordinal,0.0
39,27.0,5,8,3.0,1827.0,1933.0,4000.0,ordinal,0.0
40,27.0,1,9,4.0,1479.0,1499.0,4000.0,ordinal,0.0
41,27.0,2,9,4.0,1467.0,1500.0,4000.0,ordinal,0.0
42,27.0,3,9,2.0,1470.0,1503.0,4000.0,ordinal,0.0
43,27.0,4,9,5.0,1497.0,1567.0,4000.0,ordinal,0.0
44,27.0,5,9,5.0,1576.0,1587.0,4000.0,ordinal,0.0
45,27.0,1,10,4.0,1755.0,1822.0,4000.0,ordinal,0.0
46,27.0,2,10,2.0,1754.0,1832.0,4000.0,ordinal,0.0
47,27.0,3,10,2.0,1716.0,1857.0,4000.0,ordinal,0.0
48,27.0,4,10,3.0,1748.0,1766.0,4000.0,ordinal,0.0
49,27.0,5,10,5.0,1646.0,1841.0,4000.0,ordinal,0.0
