,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,4.0,1,1,4.0,1048.0,1079.0,4000.0,nominal,0.0
1,4.0,2,1,4.0,1004.0,1074.0,4000.0,nominal,0.0
2,4.0,3,1,2.0,953.0,1091.0,4000.0,nominal,0.0
3,4.0,4,1,5.0,987.0,1007.0,4000.0,nominal,0.0
4,4.0,5,1,1.0,822.0,1298.0,4000.0,nominal,0.0
5,4.0,1,2,2.0,1891.0,1969.0,4000.0,nominal,0.0
6,4.0,2,2,2.0,1898.0,1946.0,4000.0,nominal,0.0
7,4.0,3,2,5.0,1760.0,1877.0,4000.0,nominal,0.0
8,4.0,4,2,2.0,1867.0,1966.0,4000.0,nominal,0.0
9,4.0,5,2,4.0,1757.0,1929.0,4000.0,nominal,0.0
10,4.0,1,3,4.0,1085.0,1136.0,4000.0,nominal,0.0
11,4.0,2,3,4.0,1099.0,1135.0,4000.0,nominal,0.0
12,4.0,3,3,1.0,1133.0,1159.0,4000.0,nominal,0.0
13,4.0,4,3,1.0,1108.0,1212.0,4000.0,nominal,0.0
14,4.0,5,3,2.0,1124.0,1173.0,4000.0,nominal,0.0
15,4.0,1,4,1.0,1562.0,1624.0,4000.0,nominal,0.0
16,4.0,2,4,1.0,1562.0,1615.0,4000.0,nominal,0.0
17,4.0,3,4,3.0,1449.0,1711.0,4000.0,nominal,0.0
18,4.0,4,4,1.0,1550.0,1640.0,4000.0,nominal,0.0
19,4.0,5,4,2.0,1436.0,1543.0,4000.0,nominal,0.0
20,4.0,1,5,2.0,1368.0,1423.0,4000.0,nominal,0.0
21,4.0,2,5,2.0,1354.0,1421.0,4000.0,nominal,0.0
22,4.0,3,5,5.0,1348.0,1495.0,4000.0,nominal,0.0
23,4.0,4,5,2.0,1296.0,1414.0,4000.0,nominal,0.0
24,4.0,5,5,3.0,1307.0,1384.0,4000.0,nominal,0.0
25,4.0,1,6,3.0,1387.0,1425.0,4000.0,nominal,0.0
26,4.0,2,6,2.0,1384.0,1417.0,4000.0,nominal,0.0
27,4.0,3,6,1.0,1308.0,1503.0,4000.0,nominal,0.0
28,4.0,4,6,2.0,1350.0,1457.0,4000.0,nominal,0.0
29,4.0,5,6,1.0,1259.0,1650.0,4000.0,nominal,0.0
30,4.0,1,7,1.0,1371.0,1394.0,4000.0,nominal,0.0
31,4.0,2,7,1.0,1373.0,1429.0,4000.0,nominal,0.0
32,4.0,3,7,3.0,1270.0,1456.0,4000.0,nominal,0.0
33,4.0,4,7,1.0,1352.0,1352.0,4000.0,nominal,0.0
34,4.0,5,7,4.0,1350.0,1405.0,4000.0,nominal,0.0
35,4.0,1,8,3.0,1100.0,1183.0,4000.0,ordinal,0.0
36,4.0,2,8,3.0,1113.0,1180.0,4000.0,ordinal,0.0
37,4.0,3,8,4.0,1061.0,1104.0,4000.0,ordinal,0.0
38,4.0,4,8,3.0,1132.0,1152.0,4000.0,ordinal,0.0
39,4.0,5,8,5.0,1194.0,1227.0,4000.0,ordinal,0.0
40,4.0,1,9,2.0,1315.0,1361.0,4000.0,ordinal,0.0
41,4.0,2,9,2.0,1314.0,1354.0,4000.0,ordinal,0.0
42,4.0,3,9,5.0,1239.0,1471.0,4000.0,ordinal,0.0
43,4.0,4,9,1.0,1368.0,1436.0,4000.0,ordinal,0.0
44,4.0,5,9,5.0,1451.0,1483.0,4000.0,ordinal,0.0
45,4.0,1,10,2.0,1973.0,1995.0,4000.0,ordinal,0.0
46,4.0,2,10,2.0,1971.0,2027.0,4000.0,ordinal,0.0
47,4.0,3,10,2.0,1852.0,1975.0,4000.0,ordinal,0.0
48,4.0,4,10,3.0,1919.0,2034.0,4000.0,ordinal,0.0
49,4.0,5,10,5.0,1999.0,2092.0,4000.0,ordinal,0.0
