,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,8.0,1,1,2.0,1220.0,1288.0,4000.0,nominal,0.0
1,8.0,2,1,1.0,1197.0,1264.0,4000.0,nominal,0.0
2,8.0,3,1,3.0,1201.0,1237.0,4000.0,nominal,0.0
3,8.0,4,1,1.0,1305.0,1317.0,4000.0,nominal,0.0
4,8.0,5,1,3.0,1145.0,1376.0,4000.0,nominal,0.0
5,8.0,1,2,4.0,1491.0,1527.0,4000.0,nominal,0.0
6,8.0,2,2,5.0,1485.0,1496.0,4000.0,nominal,0.0
7,8.0,3,2,3.0,1486.0,1561.0,4000.0,nominal,0.0
8,8.0,4,2,2.0,1457.0,1563.0,4000.0,nominal,0.0
9,8.0,5,2,3.0,1462.0,1502.0,4000.0,nominal,0.0
10,8.0,1,3,2.0,1191.0,1276.0,4000.0,nominal,0.0
11,8.0,2,3,2.0,1198.0,1272.0,4000.0,nominal,0.0
12,8.0,3,3,1.0,1202.0,1215.0,4000.0,nominal,0.0
13,8.0,4,3,5.0,1189.0,1280.0,4000.0,nominal,0.0
14,8.0,5,3,1.0,1247.0,1275.0,4000.0,nominal,0.0
15,8.0,1,4,4.0,1173.0,1225.0,4000.0,nominal,0.0
16,8.0,2,4,4.0,1196.0,1210.0,4000.0,nominal,0.0
17,8.0,3,4,2.0,1153.0,1227.0,4000.0,nominal,0.0
18,8.0,4,4,4.0,1175.0,1230.0,4000.0,nominal,0.0
19,8.0,5,4,5.0,1138.0,1228.0,4000.0,nominal,0.0
20,8.0,1,5,2.0,1575.0,1620.0,4000.0,nominal,0.0
21,8.0,2,5,4.0,1585.0,1627.0,4000.0,nominal,0.0
22,8.0,3,5,3.0,1395.0,1635.0,4000.0,nominal,0.0
23,8.0,4,5,1.0,1537.0,1594.0,4000.0,nominal,0.0
24,8.0,5,5,5.0,1471.0,1776.0,4000.0,nominal,0.0
25,8.0,1,6,1.0,1282.0,1332.0,4000.0,nominal,0.0
26,8.0,2,6,5.0,1291.0,1329.0,4000.0,nominal,0.0
27,8.0,3,6,5.0,1215.0,1325.0,4000.0,nominal,0.0
28,8.0,4,6,5.0,1306.0,1362.0,4000.0,nominal,0.0
29,8.0,5,6,1.0,1132.0,1461.0,4000.0,nominal,0.0
30,8.0,1,7,4.0,1201.0,1245.0,4000.0,nominal,0.0
31,8.0,2,7,4.0,1185.0,1235.0,4000.0,nominal,0.0
32,8.0,3,7,1.0,1134.0,1148.0,4000.0,nominal,0.0
33,8.0,4,7,3.0,1228.0,1235.0,4000.0,nominal,0.0
34,8.0,5,7,1.0,1195.0,1266.0,4000.0,nominal,0.0
35,8.0,1,8,1.0,1944.0,2007.0,4000.0,ordinal,0.0
36,8.0,2,8,2.0,1975.0,2013.0,4000.0,ordinal,0.0
37,8.0,3,8,5.0,2054.0,2077.0,4000.0,ordinal,0.0
38,8.0,4,8,2.0,1895.0,1947.0,4000.0,ordinal,0.0
39,8.0,5,8,4.0,2154.0,2194.0,4000.0,ordinal,0.0
40,8.0,1,9,4.0,1454.0,1523.0,4000.0,ordinal,0.0
41,8.0,2,9,4.0,1443.0,1510.0,4000.0,ordinal,0.0
42,8.0,3,9,2.0,1448.0,1459.0,4000.0,ordinal,0.0
43,8.0,4,9,5.0,1492.0,1520.0,4000.0,ordinal,0.0
44,8.0,5,9,2.0,1455.0,1480.0,4000.0,ordinal,0.0
45,8.0,1,10,1.0,1675.0,1730.0,4000.0,ordinal,0.0
46,8.0,2,10,1.0,1703.0,1724.0,4000.0,ordinal,0.0
47,8.0,3,10,3.0,1700.0,1749.0,4000.0,ordinal,0.0
48,8.0,4,10,1.0,1637.0,1729.0,4000.0,ordinal,0.0
49,8.0,5,10,5.0,1750.0,1934.0,4000.0,ordinal,0.0
