,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,25.0,1,1,4.0,1123.0,1184.0,4000.0,nominal,0.0
1,25.0,2,1,4.0,1147.0,1162.0,4000.0,nominal,0.0
2,25.0,3,1,4.0,1135.0,1231.0,4000.0,nominal,0.0
3,25.0,4,1,4.0,1099.0,1145.0,4000.0,nominal,0.0
4,25.0,5,1,1.0,1012.0,1150.0,4000.0,nominal,0.0
5,25.0,1,2,3.0,1286.0,1350.0,4000.0,nominal,0.0
6,25.0,2,2,3.0,1267.0,1327.0,4000.0,nominal,0.0
7,25.0,3,2,3.0,1338.0,1344.0,4000.0,nominal,0.0
8,25.0,4,2,1.0,1316.0,1329.0,4000.0,nominal,0.0
9,25.0,5,2,1.0,1319.0,1329.0,4000.0,nominal,0.0
10,25.0,1,3,5.0,1502.0,1537.0,4000.0,nominal,0.0
11,25.0,2,3,5.0,1521.0,1549.0,4000.0,nominal,0.0
12,25.0,3,3,4.0,1473.0,1574.0,4000.0,nominal,0.0
13,25.0,4,3,5.0,1470.0,1576.0,4000.0,nominal,0.0
14,25.0,5,3,4.0,1589.0,1714.0,4000.0,nominal,0.0
15,25.0,1,4,5.0,1037.0,1109.0,4000.0,nominal,0.0
16,25.0,2,4,5.0,1072.0,1120.0,4000.0,nominal,0.0
17,25.0,3,4,5.0,1053.0,1060.0,4000.0,nominal,0.0
18,25.0,4,4,1.0,1062.0,1109.0,4000.0,nominal,0.0
19,25.0,5,4,4.0,970.0,1019.0,4000.0,nominal,0.0
20,25.0,1,5,5.0,1489.0,1565.0,4000.0,nominal,0.0
21,25.0,2,5,5.0,1545.0,1563.0,4000.0,nominal,0.0
22,25.0,3,5,1.0,1498.0,1585.0,4000.0,nominal,0.0
23,25.0,4,5,5.0,1572.0,1575.0,4000.0,nominal,0.0
24,25.0,5,5,1.0,1456.0,1649.0,4000.0,nominal,0.0
25,25.0,1,6,5.0,1213.0,1223.0,4000.0,nominal,0.0
26,25.0,2,6,5.0,1190.0,1236.0,4000.0,nominal,0.0
27,25.0,3,6,3.0,1181.0,1380.0,4000.0,nominal,0.0
28,25.0,4,6,5.0,1174.0,1231.0,4000.0,nominal,0.0
29,25.0,5,6,1.0,1008.0,1113.0,4000.0,nominal,0.0
30,25.0,1,7,2.0,1129.0,1168.0,4000.0,nominal,0.0
31,25.0,2,7,2.0,1107.0,1155.0,4000.0,nominal,0.0
32,25.0,3,7,2.0,1143.0,1238.0,4000.0,nominal,0.0
33,25.0,4,7,4.0,1136.0,1191.0,4000.0,nominal,0.0
34,25.0,5,7,1.0,1061.0,1307.0,4000.0,nominal,0.0
35,25.0,1,8,2.0,1894.0,1919.0,4000.0,ordinal,0.0
36,25.0,2,8,1.0,1877.0,1929.0,4000.0,ordinal,0.0
37,25.0,3,8,1.0,1880.0,1964.0,4000.0,ordinal,0.0
38,25.0,4,8,1.0,1881.0,1943.0,4000.0,ordinal,0.0
39,25.0,5,8,5.0,1907.0,1989.0,4000.0,ordinal,0.0
40,25.0,1,9,4.0,1299.0,1361.0,4000.0,ordinal,0.0
41,25.0,2,9,4.0,1327.0,1352.0,4000.0,ordinal,0.0
42,25.0,3,9,1.0,1365.0,1429.0,4000.0,ordinal,0.0
43,25.0,4,9,4.0,1286.0,1333.0,4000.0,ordinal,0.0
44,25.0,5,9,5.0,1243.0,1280.0,4000.0,ordinal,0.0
45,25.0,1,10,5.0,1524.0,1588.0,4000.0,ordinal,0.0
46,25.0,2,10,5.0,1565.0,1599.0,4000.0,ordinal,0.0
47,25.0,3,10,3.0,1546.0,1571.0,4000.0,ordinal,0.0
48,25.0,4,10,5.0,1477.0,1567.0,4000.0,ordinal,0.0
49,25.0,5,10,2.0,1514.0,1659.0,4000.0,ordinal,0.0
