,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,34.0,1,1,4.0,1644.0,1680.0,4000.0,nominal,0.0
1,34.0,2,1,5.0,1635.0,1688.0,4000.0,nominal,0.0
2,34.0,3,1,4.0,1572.0,1668.0,4000.0,nominal,0.0
3,34.0,4,1,1.0,1621.0,1714.0,4000.0,nominal,0.0
4,34.0,5,1,1.0,1579.0,1770.0,4000.0,nominal,0.0
5,34.0,1,2,2.0,1674.0,1778.0,4000.0,nominal,0.0
6,34.0,2,2,3.0,1689.0,1762.0,4000.0,nominal,0.0
7,34.0,3,2,2.0,1727.0,1743.0,4000.0,nominal,0.0
8,34.0,4,2,2.0,1674.0,1778.0,4000.0,nominal,0.0
9,34.0,5,2,5.0,1509.0,1668.0,4000.0,nominal,0.0
10,34.0,1,3,1.0,1496.0,1565.0,4000.0,nominal,0.0
11,34.0,2,3,3.0,1483.0,1559.0,4000.0,nominal,0.0
12,34.0,3,3,1.0,1463.0,1571.0,4000.0,nominal,0.0
13,34.0,4,3,3.0,1520.0,1543.0,4000.0,nominal,0.0
14,34.0,5,3,1.0,1441.0,1450.0,4000.0,nominal,0.0
15,34.0,1,4,5.0,1154.0,1186.0,4000.0,nominal,0.0
16,34.0,2,4,5.0,1146.0,1223.0,4000.0,nominal,0.0
17,34.0,3,4,4.0,1147.0,1205.0,4000.0,nominal,0.0
18,34.0,4,4,4.0,1147.0,1207.0,4000.0,nominal,0.0
19,34.0,5,4,3.0,1208.0,1236.0,4000.0,nominal,0.0
20,34.0,1,5,1.0,1421.0,1503.0,4000.0,nominal,0.0
21,34.0,2,5,3.0,1449.0,1502.0,4000.0,nominal,0.0
22,34.0,3,5,4.0,1452.0,1518.0,4000.0,nominal,0.0
23,34.0,4,5,2.0,1422.0,1523.0,4000.0,nominal,0.0
24,34.0,5,5,1.0,1244.0,1475.0,4000.0,nominal,0.0
25,34.0,1,6,4.0,1880.0,1921.0,4000.0,nominal,0.0
26,34.0,2,6,4.0,1901.0,1930.0,4000.0,nominal,0.0
27,34.0,3,6,4.0,1858.0,1945.0,4000.0,nominal,0.0
28,34.0,4,6,4.0,1858.0,1915.0,4000.0,nominal,0.0
29,34.0,5,6,1.0,1841.0,1877.0,4000.0,nominal,0.0
30,34.0,1,7,1.0,1265.0,1333.0,4000.0,nominal,0.0
31,34.0,2,7,1.0,1276.0,1330.0,4000.0,nominal,0.0
32,34.0,3,7,2.0,1287.0,1333.0,4000.0,nominal,0.0
33,34.0,4,7,1.0,1308.0,1357.0,4000.0,nominal,0.0
34,34.0,5,7,3.0,1008.0,1377.0,4000.0,nominal,0.0
35,34.0,1,8,1.0,1104.0,1136.0,4000.0,ordinal,0.0
36,34.0,2,8,1.0,1070.0,1130.0,4000.0,ordinal,0.0
37,34.0,3,8,3.0,1089.0,1143.0,4000.0,ordinal,0.0
38,34.0,4,8,1.0,1073.0,1175.0,4000.0,ordinal,0.0
39,34.0,5,8,5.0,997.0,1044.0,4000.0,ordinal,0.0
40,34.0,1,9,2.0,1298.0,1354.0,4000.0,ordinal,0.0
41,34.0,2,9,2.0,1313.0,1343.0,4000.0,ordinal,0.0
42,34.0,3,9,2.0,1289.0,1343.0,4000.0,ordinal,0.0
43,34.0,4,9,2.0,1284.0,1370.0,4000.0,ordinal,0.0
44,34.0,5,9,4.0,1199.0,1385.0,4000.0,ordinal,0.0
45,34.0,1,10,2.0,1250.0,1305.0,4000.0,ordinal,0.0
46,34.0,2,10,1.0,1271.0,1286.0,4000.0,ordinal,0.0
47,34.0,3,10,1.0,1278.0,1326.0,4000.0,ordinal,0.0
48,34.0,4,10,1.0,1258.0,1281.0,4000.0,ordinal,0.0
49,34.0,5,10,5.0,1138.0,1520.0,4000.0,ordinal,0.0
