,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,35.0,1,1,3.0,1503.0,1583.0,4000.0,nominal,0.0
1,35.0,2,1,4.0,1516.0,1571.0,4000.0,nominal,0.0
2,35.0,3,1,4.0,1519.0,1592.0,4000.0,nominal,0.0
3,35.0,4,1,4.0,1519.0,1571.0,4000.0,nominal,0.0
4,35.0,5,1,1.0,1539.0,1685.0,4000.0,nominal,0.0
5,35.0,1,2,1.0,1989.0,2036.0,4000.0,nominal,0.0
6,35.0,2,2,1.0,1998.0,2019.0,4000.0,nominal,0.0
7,35.0,3,2,1.0,2004.0,2015.0,4000.0,nominal,0.0
8,35.0,4,2,1.0,2024.0,2054.0,4000.0,nominal,0.0
9,35.0,5,2,5.0,1884.0,1909.0,4000.0,nominal,0.0
10,35.0,1,3,3.0,1827.0,1925.0,4000.0,nominal,0.0
11,35.0,2,3,1.0,1841.0,1931.0,4000.0,nominal,0.0
12,35.0,3,3,1.0,1892.0,1963.0,4000.0,nominal,0.0
13,35.0,4,3,1.0,1853.0,1947.0,4000.0,nominal,0.0
14,35.0,5,3,5.0,1912.0,2086.0,4000.0,nominal,0.0
15,35.0,1,4,1.0,1485.0,1552.0,4000.0,nominal,0.0
16,35.0,2,4,1.0,1486.0,1536.0,4000.0,nominal,0.0
17,35.0,3,4,3.0,1496.0,1545.0,4000.0,nominal,0.0
18,35.0,4,4,2.0,1472.0,1578.0,4000.0,nominal,0.0
19,35.0,5,4,2.0,1523.0,1726.0,4000.0,nominal,0.0
20,35.0,1,5,4.0,1245.0,1305.0,4000.0,nominal,0.0
21,35.0,2,5,4.0,1244.0,1306.0,4000.0,nominal,0.0
22,35.0,3,5,5.0,1228.0,1307.0,4000.0,nominal,0.0
23,35.0,4,5,5.0,1219.0,1289.0,4000.0,nominal,0.0
24,35.0,5,5,1.0,1166.0,1192.0,4000.0,nominal,0.0
25,35.0,1,6,5.0,1379.0,1418.0,4000.0,nominal,0.0
26,35.0,2,6,5.0,1393.0,1408.0,4000.0,nominal,0.0
27,35.0,3,6,5.0,1362.0,1402.0,4000.0,nominal,0.0
28,35.0,4,6,5.0,1376.0,1466.0,4000.0,nominal,0.0
29,35.0,5,6,1.0,1203.0,1370.0,4000.0,nominal,0.0
30,35.0,1,7,4.0,1743.0,1803.0,4000.0,nominal,0.0
31,35.0,2,7,3.0,1750.0,1816.0,4000.0,nominal,0.0
32,35.0,3,7,3.0,1713.0,1795.0,4000.0,nominal,0.0
33,35.0,4,7,4.0,1750.0,1814.0,4000.0,nominal,0.0
34,35.0,5,7,4.0,1753.0,1844.0,4000.0,nominal,0.0
35,35.0,1,8,3.0,1819.0,1857.0,4000.0,ordinal,0.0
36,35.0,2,8,3.0,1827.0,1871.0,4000.0,ordinal,0.0
37,35.0,3,8,3.0,1825.0,1884.0,4000.0,ordinal,0.0
38,35.0,4,8,3.0,1807.0,1878.0,4000.0,ordinal,0.0
39,35.0,5,8,4.0,1704.0,1931.0,4000.0,ordinal,0.0
40,35.0,1,9,2.0,1383.0,1413.0,4000.0,ordinal,0.0
41,35.0,2,9,3.0,1380.0,1403.0,4000.0,ordinal,0.0
42,35.0,3,9,3.0,1387.0,1428.0,4000.0,ordinal,0.0
43,35.0,4,9,3.0,1395.0,1431.0,4000.0,ordinal,0.0
44,35.0,5,9,1.0,1465.0,1536.0,4000.0,ordinal,0.0
45,35.0,1,10,4.0,1038.0,1071.0,4000.0,ordinal,0.0
46,35.0,2,10,3.0,1046.0,1087.0,4000.0,ordinal,0.0
47,35.0,3,10,3.0,1045.0,1100.0,4000.0,ordinal,0.0
48,35.0,4,10,3.0,1030.0,1096.0,4000.0,ordinal,0.0
49,35.0,5,10,2.0,986.0,1020.0,4000.0,ordinal,0.0
