,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,28.0,1,1,4.0,1381.0,1464.0,4000.0,nominal,0.0
1,28.0,2,1,3.0,1419.0,1449.0,4000.0,nominal,0.0
2,28.0,3,1,3.0,1380.0,1396.0,4000.0,nominal,0.0
3,28.0,4,1,3.0,1398.0,1464.0,4000.0,nominal,0.0
4,28.0,5,1,2.0,1308.0,1563.0,4000.0,nominal,0.0
5,28.0,1,2,1.0,1515.0,1580.0,4000.0,nominal,0.0
6,28.0,2,2,1.0,1533.0,1535.0,4000.0,nominal,0.0
7,28.0,3,2,1.0,1555.0,1603.0,4000.0,nominal,0.0
8,28.0,4,2,1.0,1547.0,1580.0,4000.0,nominal,0.0
9,28.0,5,2,5.0,1562.0,1601.0,4000.0,nominal,0.0
10,28.0,1,3,4.0,1703.0,1737.0,4000.0,nominal,0.0
11,28.0,2,3,2.0,1702.0,1748.0,4000.0,nominal,0.0
12,28.0,3,3,4.0,1666.0,1673.0,4000.0,nominal,0.0
13,28.0,4,3,4.0,1720.0,1766.0,4000.0,nominal,0.0
14,28.0,5,3,2.0,1688.0,1757.0,4000.0,nominal,0.0
15,28.0,1,4,4.0,1570.0,1638.0,4000.0,nominal,0.0
16,28.0,2,4,5.0,1574.0,1662.0,4000.0,nominal,0.0
17,28.0,3,4,4.0,1537.0,1618.0,4000.0,nominal,0.0
18,28.0,4,4,5.0,1569.0,1635.0,4000.0,nominal,0.0
19,28.0,5,4,4.0,1598.0,1810.0,4000.0,nominal,0.0
20,28.0,1,5,3.0,1702.0,1739.0,4000.0,nominal,0.0
21,28.0,2,5,3.0,1696.0,1745.0,4000.0,nominal,0.0
22,28.0,3,5,1.0,1697.0,1703.0,4000.0,nominal,0.0
23,28.0,4,5,3.0,1670.0,1692.0,4000.0,nominal,0.0
24,28.0,5,5,1.0,1518.0,1833.0,4000.0,nominal,0.0
25,28.0,1,6,4.0,1508.0,1565.0,4000.0,nominal,0.0
26,28.0,2,6,4.0,1539.0,1559.0,4000.0,nominal,0.0
27,28.0,3,6,4.0,1546.0,1569.0,4000.0,nominal,0.0
28,28.0,4,6,4.0,1479.0,1556.0,4000.0,nominal,0.0
29,28.0,5,6,3.0,1497.0,1670.0,4000.0,nominal,0.0
30,28.0,1,7,5.0,1476.0,1506.0,4000.0,nominal,0.0
31,28.0,2,7,5.0,1478.0,1492.0,4000.0,nominal,0.0
32,28.0,3,7,5.0,1430.0,1492.0,4000.0,nominal,0.0
33,28.0,4,7,5.0,1446.0,1485.0,4000.0,nominal,0.0
34,28.0,5,7,2.0,1454.0,1456.0,4000.0,nominal,0.0
35,28.0,1,8,2.0,1635.0,1699.0,4000.0,ordinal,0.0
36,28.0,2,8,2.0,1663.0,1672.0,4000.0,ordinal,0.0
37,28.0,3,8,5.0,1679.0,1708.0,4000.0,ordinal,0.0
38,28.0,4,8,3.0,1631.0,1703.0,4000.0,ordinal,0.0
39,28.0,5,8,4.0,1473.0,1841.0,4000.0,ordinal,0.0
40,28.0,1,9,1.0,1651.0,1669.0,4000.0,ordinal,0.0
41,28.0,2,9,1.0,1614.0,1660.0,4000.0,ordinal,0.0
42,28.0,3,9,1.0,1662.0,1673.0,4000.0,ordinal,0.0
43,28.0,4,9,3.0,1598.0,1662.0,4000.0,ordinal,0.0
44,28.0,5,9,2.0,1569.0,1709.0,4000.0,ordinal,0.0
45,28.0,1,10,5.0,1516.0,1584.0,4000.0,ordinal,0.0
46,28.0,2,10,5.0,1501.0,1568.0,4000.0,ordinal,0.0
47,28.0,3,10,5.0,1511.0,1598.0,4000.0,ordinal,0.0
48,28.0,4,10,5.0,1513.0,1517.0,4000.0,ordinal,0.0
49,28.0,5,10,1.0,1472.0,1507.0,4000.0,ordinal,0.0
