,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,39.0,1,1,1.0,1492.0,1525.0,4000.0,nominal,0.0
1,39.0,2,1,3.0,1498.0,1533.0,4000.0,nominal,0.0
2,39.0,3,1,4.0,1470.0,1508.0,4000.0,nominal,0.0
3,39.0,4,1,3.0,1483.0,1554.0,4000.0,nominal,0.0
4,39.0,5,1,1.0,1506.0,1526.0,4000.0,nominal,0.0
5,39.0,1,2,5.0,1598.0,1608.0,4000.0,nominal,0.0
6,39.0,2,2,4.0,1562.0,1599.0,4000.0,nominal,0.0
7,39.0,3,2,5.0,1568.0,1601.0,4000.0,nominal,0.0
8,39.0,4,2,2.0,1575.0,1603.0,4000.0,nominal,0.0
9,39.0,5,2,3.0,1343.0,1638.0,4000.0,nominal,0.0
10,39.0,1,3,2.0,1105.0,1109.0,4000.0,nominal,0.0
11,39.0,2,3,3.0,1082.0,1119.0,4000.0,nominal,0.0
12,39.0,3,3,2.0,1072.0,1158.0,4000.0,nominal,0.0
13,39.0,4,3,2.0,1104.0,1129.0,4000.0,nominal,0.0
14,39.0,5,3,4.0,1061.0,1071.0,4000.0,nominal,0.0
15,39.0,1,4,2.0,1007.0,1089.0,4000.0,nominal,0.0
16,39.0,2,4,2.0,1041.0,1074.0,4000.0,nominal,0.0
17,39.0,3,4,3.0,1029.0,1082.0,4000.0,nominal,0.0
18,39.0,4,4,2.0,1017.0,1078.0,4000.0,nominal,0.0
19,39.0,5,4,4.0,1139.0,1142.0,4000.0,nominal,0.0
20,39.0,1,5,4.0,1766.0,1803.0,4000.0,nominal,0.0
21,39.0,2,5,5.0,1784.0,1787.0,4000.0,nominal,0.0
22,39.0,3,5,4.0,1767.0,1788.0,4000.0,nominal,0.0
23,39.0,4,5,2.0,1794.0,1817.0,4000.0,nominal,0.0
24,39.0,5,5,5.0,1670.0,1817.0,4000.0,nominal,0.0
25,39.0,1,6,5.0,1178.0,1238.0,4000.0,nominal,0.0
26,39.0,2,6,4.0,1207.0,1242.0,4000.0,nominal,0.0
27,39.0,3,6,5.0,1194.0,1233.0,4000.0,nominal,0.0
28,39.0,4,6,3.0,1198.0,1225.0,4000.0,nominal,0.0
29,39.0,5,6,1.0,1136.0,1274.0,4000.0,nominal,0.0
30,39.0,1,7,4.0,1848.0,1884.0,4000.0,nominal,0.0
31,39.0,2,7,2.0,1820.0,1884.0,4000.0,nominal,0.0
32,39.0,3,7,4.0,1843.0,1884.0,4000.0,nominal,0.0
33,39.0,4,7,4.0,1826.0,1876.0,4000.0,nominal,0.0
34,39.0,5,7,2.0,1789.0,1922.0,4000.0,nominal,0.0
35,39.0,1,8,4.0,1463.0,1524.0,4000.0,ordinal,0.0
36,39.0,2,8,3.0,1456.0,1505.0,4000.0,ordinal,0.0
37,39.0,3,8,4.0,1466.0,1506.0,4000.0,ordinal,0.0
38,39.0,4,8,4.0,1440.0,1544.0,4000.0,ordinal,0.0
39,39.0,5,8,2.0,1258.0,1603.0,4000.0,ordinal,0.0
40,39.0,1,9,3.0,1804.0,1886.0,4000.0,ordinal,0.0
41,39.0,2,9,3.0,1812.0,1894.0,4000.0,ordinal,0.0
42,39.0,3,9,2.0,1835.0,1895.0,4000.0,ordinal,0.0
43,39.0,4,9,2.0,1804.0,1901.0,4000.0,ordinal,0.0
44,39.0,5,9,5.0,1922.0,1929.0,4000.0,ordinal,0.0
45,39.0,1,10,5.0,1711.0,1757.0,4000.0,ordinal,0.0
46,39.0,2,10,5.0,1715.0,1756.0,4000.0,ordinal,0.0
47,39.0,3,10,4.0,1715.0,1748.0,4000.0,ordinal,0.0
48,39.0,4,10,4.0,1681.0,1765.0,4000.0,ordinal,0.0
49,39.0,5,10,1.0,1809.0,1835.0,4000.0,ordinal,0.0
