,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,26.0,1,1,4.0,1478.0,1489.0,4000.0,nominal,0.0
1,26.0,2,1,3.0,1449.0,1483.0,4000.0,nominal,0.0
2,26.0,3,1,3.0,1434.0,1543.0,4000.0,nominal,0.0
3,26.0,4,1,3.0,1481.0,1487.0,4000.0,nominal,0.0
4,26.0,5,1,5.0,1375.0,1480.0,4000.0,nominal,0.0
5,26.0,1,2,3.0,1240.0,1301.0,4000.0,nominal,0.0
6,26.0,2,2,3.0,1266.0,1275.0,4000.0,nominal,0.0
7,26.0,3,2,4.0,1281.0,1309.0,4000.0,nominal,0.0
8,26.0,4,2,3.0,1244.0,1261.0,4000.0,nominal,0.0
9,26.0,5,2,1.0,1068.0,1255.0,4000.0,nominal,0.0
10,26.0,1,3,2.0,1161.0,1212.0,4000.0,nominal,0.0
11,26.0,2,3,2.0,1139.0,1202.0,4000.0,nominal,0.0
12,26.0,3,3,3.0,1186.0,1272.0,4000.0,nominal,0.0
13,26.0,4,3,5.0,1181.0,1219.0,4000.0,nominal,0.0
14,26.0,5,3,3.0,1008.0,1134.0,4000.0,nominal,0.0
15,26.0,1,4,2.0,1299.0,1355.0,4000.0,nominal,0.0
16,26.0,2,4,2.0,1317.0,1370.0,4000.0,nominal,0.0
17,26.0,3,4,2.0,1278.0,1336.0,4000.0,nominal,0.0
18,26.0,4,4,2.0,1303.0,1385.0,4000.0,nominal,0.0
19,26.0,5,4,5.0,1288.0,1338.0,4000.0,nominal,0.0
20,26.0,1,5,3.0,1754.0,1802.0,4000.0,nominal,0.0
21,26.0,2,5,3.0,1769.0,1806.0,4000.0,nominal,0.0
22,26.0,3,5,4.0,1713.0,1759.0,4000.0,nominal,0.0
23,26.0,4,5,3.0,1744.0,1834.0,4000.0,nominal,0.0
24,26.0,5,5,2.0,1870.0,1872.0,4000.0,nominal,0.0
25,26.0,1,6,5.0,1891.0,1952.0,4000.0,nominal,0.0
26,26.0,2,6,5.0,1928.0,1985.0,4000.0,nominal,0.0
27,26.0,3,6,3.0,1947.0,1992.0,4000.0,nominal,0.0
28,26.0,4,6,3.0,1915.0,1942.0,4000.0,nominal,0.0
29,26.0,5,6,2.0,1810.0,2009.0,4000.0,nominal,0.0
30,26.0,1,7,3.0,1893.0,1972.0,4000.0,nominal,0.0
31,26.0,2,7,3.0,1898.0,1949.0,4000.0,nominal,0.0
32,26.0,3,7,5.0,1813.0,1887.0,4000.0,nominal,0.0
33,26.0,4,7,3.0,1904.0,1958.0,4000.0,nominal,0.0
34,26.0,5,7,5.0,1703.0,2034.0,4000.0,nominal,0.0
35,26.0,1,8,1.0,1643.0,1672.0,4000.0,ordinal,0.0
36,26.0,2,8,4.0,1632.0,1699.0,4000.0,ordinal,0.0
37,26.0,3,8,5.0,1660.0,1727.0,4000.0,ordinal,0.0
38,26.0,4,8,5.0,1683.0,1701.0,4000.0,ordinal,0.0
39,26.0,5,8,2.0,1662.0,1821.0,4000.0,ordinal,0.0
40,26.0,1,9,3.0,1632.0,1654.0,4000.0,ordinal,0.0
41,26.0,2,9,3.0,1615.0,1657.0,4000.0,ordinal,0.0
42,26.0,3,9,1.0,1617.0,1659.0,4000.0,ordinal,0.0
43,26.0,4,9,3.0,1598.0,1684.0,4000.0,ordinal,0.0
44,26.0,5,9,1.0,1805.0,1840.0,4000.0,ordinal,0.0
45,26.0,1,10,4.0,1323.0,1378.0,4000.0,ordinal,0.0
46,26.0,2,10,4.0,1327.0,1385.0,4000.0,ordinal,0.0
47,26.0,3,10,4.0,1329.0,1426.0,4000.0,ordinal,0.0
48,26.0,4,10,2.0,1339.0,1364.0,4000.0,ordinal,0.0
49,26.0,5,10,3.0,1242.0,1328.0,4000.0,ordinal,0.0
