,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,5.0,1,1,5.0,1854.0,1906.0,4000.0,nominal,0.0
1,5.0,2,1,5.0,1833.0,1884.0,4000.0,nominal,0.0
2,5.0,3,1,2.0,1929.0,1993.0,4000.0,nominal,0.0
3,5.0,4,1,2.0,1809.0,1844.0,4000.0,nominal,0.0
4,5.0,5,1,4.0,1873.0,2041.0,4000.0,nominal,0.0
5,5.0,1,2,2.0,1941.0,1999.0,4000.0,nominal,0.0
6,5.0,2,2,2.0,1945.0,2021.0,4000.0,nominal,0.0
7,5.0,3,2,5.0,1969.0,2187.0,4000.0,nominal,0.0
8,5.0,4,2,2.0,1912.0,2021.0,4000.0,nominal,0.0
9,5.0,5,2,5.0,1888.0,1947.0,4000.0,nominal,0.0
10,5.0,1,3,4.0,1443.0,1530.0,4000.0,nominal,0.0
11,5.0,2,3,4.0,1461.0,1540.0,4000.0,nominal,0.0
12,5.0,3,3,1.0,1345.0,1503.0,4000.0,nominal,0.0
13,5.0,4,3,5.0,1461.0,1499.0,4000.0,nominal,0.0
14,5.0,5,3,2.0,1381.0,1615.0,4000.0,nominal,0.0
15,5.0,1,4,3.0,1853.0,1918.0,4000.0,nominal,0.0
16,5.0,2,4,3.0,1879.0,1923.0,4000.0,nominal,0.0
17,5.0,3,4,1.0,1790.0,1884.0,4000.0,nominal,0.0
18,5.0,4,4,3.0,1901.0,1990.0,4000.0,nominal,0.0
19,5.0,5,4,4.0,1667.0,1723.0,4000.0,nominal,0.0
20,5.0,1,5,5.0,1320.0,1385.0,4000.0,nominal,0.0
21,5.0,2,5,5.0,1332.0,1368.0,4000.0,nominal,0.0
22,5.0,3,5,1.0,1381.0,1425.0,4000.0,nominal,0.0
23,5.0,4,5,2.0,1311.0,1360.0,4000.0,nominal,0.0
24,5.0,5,5,1.0,1225.0,1658.0,4000.0,nominal,0.0
25,5.0,1,6,4.0,1838.0,1914.0,4000.0,nominal,0.0
26,5.0,2,6,4.0,1844.0,1914.0,4000.0,nominal,0.0
27,5.0,3,6,2.0,1851.0,1879.0,4000.0,nominal,0.0
28,5.0,4,6,1.0,1854.0,1908.0,4000.0,nominal,0.0
29,5.0,5,6,2.0,1780.0,1863.0,4000.0,nominal,0.0
30,5.0,1,7,3.0,1716.0,1748.0,4000.0,nominal,0.0
31,5.0,2,7,3.0,1732.0,1781.0,4000.0,nominal,0.0
32,5.0,3,7,1.0,1765.0,1838.0,4000.0,nominal,0.0
33,5.0,4,7,5.0,1606.0,1670.0,4000.0,nominal,0.0
34,5.0,5,7,1.0,1653.0,1720.0,4000.0,nominal,0.0
35,5.0,1,8,4.0,1226.0,1255.0,4000.0,ordinal,0.0
36,5.0,2,8,4.0,1222.0,1274.0,4000.0,ordinal,0.0
37,5.0,3,8,1.0,1169.0,1200.0,4000.0,ordinal,0.0
38,5.0,4,8,3.0,1188.0,1242.0,4000.0,ordinal,0.0
39,5.0,5,8,5.0,1194.0,1401.0,4000.0,ordinal,0.0
40,5.0,1,9,1.0,1529.0,1592.0,4000.0,ordinal,0.0
41,5.0,2,9,1.0,1518.0,1568.0,4000.0,ordinal,0.0
42,5.0,3,9,5.0,1351.0,1668.0,4000.0,ordinal,0.0
43,5.0,4,9,1.0,1548.0,1640.0,4000.0,ordinal,0.0
44,5.0,5,9,5.0,1630.0,1713.0,4000.0,ordinal,0.0
45,5.0,1,10,2.0,1219.0,1239.0,4000.0,ordinal,0.0
46,5.0,2,10,2.0,1190.0,1227.0,4000.0,ordinal,0.0
47,5.0,3,10,2.0,1243.0,1400.0,4000.0,ordinal,0.0
48,5.0,4,10,1.0,1182.0,1292.0,4000.0,ordinal,0.0
49,5.0,5,10,5.0,1053.0,1226.0,4000.0,ordinal,0.0
