,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,42.0,1,1,1.0,1208.0,1286.0,4000.0,nominal,0.0
1,42.0,2,1,2.0,1214.0,1300.0,4000.0,nominal,0.0
2,42.0,3,1,2.0,1218.0,1287.0,4000.0,nominal,0.0
3,42.0,4,1,5.0,1188.0,1330.0,4000.0,nominal,0.0
4,42.0,5,1,2.0,1144.0,1215.0,4000.0,nominal,0.0
5,42.0,1,2,1.0,1778.0,1793.0,4000.0,nominal,0.0
6,42.0,2,2,1.0,1748.0,1802.0,4000.0,nominal,0.0
7,42.0,3,2,1.0,1756.0,1793.0,4000.0,nominal,0.0
8,42.0,4,2,1.0,1831.0,1834.0,4000.0,nominal,0.0
9,42.0,5,2,3.0,1738.0,1844.0,4000.0,nominal,0.0
10,42.0,1,3,1.0,1361.0,1425.0,4000.0,nominal,0.0
11,42.0,2,3,1.0,1345.0,1419.0,4000.0,nominal,0.0
12,42.0,3,3,1.0,1347.0,1452.0,4000.0,nominal,0.0
13,42.0,4,3,4.0,1369.0,1435.0,4000.0,nominal,0.0
14,42.0,5,3,5.0,1280.0,1357.0,4000.0,nominal,0.0
15,42.0,1,4,3.0,1139.0,1186.0,4000.0,nominal,0.0
16,42.0,2,4,2.0,1104.0,1171.0,4000.0,nominal,0.0
17,42.0,3,4,3.0,1121.0,1179.0,4000.0,nominal,0.0
18,42.0,4,4,2.0,1130.0,1193.0,4000.0,nominal,0.0
19,42.0,5,4,1.0,986.0,1077.0,4000.0,nominal,0.0
20,42.0,1,5,1.0,1867.0,1895.0,4000.0,nominal,0.0
21,42.0,2,5,1.0,1863.0,1915.0,4000.0,nominal,0.0
22,42.0,3,5,4.0,1850.0,1933.0,4000.0,nominal,0.0
23,42.0,4,5,1.0,1880.0,1889.0,4000.0,nominal,0.0
24,42.0,5,5,5.0,1785.0,1893.0,4000.0,nominal,0.0
25,42.0,1,6,4.0,1148.0,1202.0,4000.0,nominal,0.0
26,42.0,2,6,2.0,1156.0,1197.0,4000.0,nominal,0.0
27,42.0,3,6,4.0,1156.0,1185.0,4000.0,nominal,0.0
28,42.0,4,6,4.0,1136.0,1209.0,4000.0,nominal,0.0
29,42.0,5,6,2.0,1237.0,1282.0,4000.0,nominal,0.0
30,42.0,1,7,5.0,1562.0,1642.0,4000.0,nominal,0.0
31,42.0,2,7,4.0,1565.0,1657.0,4000.0,nominal,0.0
32,42.0,3,7,4.0,1594.0,1618.0,4000.0,nominal,0.0
33,42.0,4,7,1.0,1628.0,1640.0,4000.0,nominal,0.0
34,42.0,5,7,1.0,1526.0,1769.0,4000.0,nominal,0.0
35,42.0,1,8,4.0,1122.0,1202.0,4000.0,ordinal,0.0
36,42.0,2,8,5.0,1128.0,1194.0,4000.0,ordinal,0.0
37,42.0,3,8,3.0,1135.0,1204.0,4000.0,ordinal,0.0
38,42.0,4,8,5.0,1113.0,1193.0,4000.0,ordinal,0.0
39,42.0,5,8,1.0,1284.0,1415.0,4000.0,ordinal,0.0
40,42.0,1,9,5.0,1951.0,1967.0,4000.0,ordinal,0.0
41,42.0,2,9,5.0,1931.0,1978.0,4000.0,ordinal,0.0
42,42.0,3,9,5.0,1961.0,1968.0,4000.0,ordinal,0.0
43,42.0,4,9,4.0,1977.0,1987.0,4000.0,ordinal,0.0
44,42.0,5,9,1.0,1879.0,1944.0,4000.0,ordinal,0.0
45,42.0,1,10,4.0,1464.0,1555.0,4000.0,ordinal,0.0
46,42.0,2,10,4.0,1457.0,1530.0,4000.0,ordinal,0.0
47,42.0,3,10,4.0,1461.0,1536.0,4000.0,ordinal,0.0
48,42.0,4,10,1.0,1486.0,1486.0,4000.0,ordinal,0.0
49,42.0,5,10,5.0,1462.0,1600.0,4000.0,ordinal,0.0
