,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,3.0,1,1,4.0,1851.0,1886.0,4000.0,nominal,0.0
1,3.0,2,1,4.0,1824.0,1887.0,4000.0,nominal,0.0
2,3.0,3,1,3.0,1740.0,1783.0,4000.0,nominal,0.0
3,3.0,4,1,1.0,1938.0,1994.0,4000.0,nominal,0.0
4,3.0,5,1,1.0,1811.0,1870.0,4000.0,nominal,0.0
5,3.0,1,2,2.0,1579.0,1625.0,4000.0,nominal,0.0
6,3.0,2,2,2.0,1584.0,1600.0,4000.0,nominal,0.0
7,3.0,3,2,4.0,1530.0,1720.0,4000.0,nominal,0.0
8,3.0,4,2,3.0,1525.0,1611.0,4000.0,nominal,0.0
9,3.0,5,2,5.0,1725.0,1731.0,4000.0,nominal,0.0
10,3.0,1,3,5.0,1320.0,1370.0,4000.0,nominal,0.0
11,3.0,2,3,5.0,1325.0,1375.0,4000.0,nominal,0.0
12,3.0,3,3,3.0,1259.0,1326.0,4000.0,nominal,0.0
13,3.0,4,3,4.0,1273.0,1389.0,4000.0,nominal,0.0
14,3.0,5,3,3.0,1283.0,1333.0,4000.0,nominal,0.0
15,3.0,1,4,1.0,1157.0,1200.0,4000.0,nominal,0.0
16,3.0,2,4,2.0,1151.0,1182.0,4000.0,nominal,0.0
17,3.0,3,4,4.0,928.0,1266.0,4000.0,nominal,0.0
18,3.0,4,4,1.0,1127.0,1166.0,4000.0,nominal,0.0
19,3.0,5,4,2.0,1093.0,1207.0,4000.0,nominal,0.0
20,3.0,1,5,2.0,1870.0,1932.0,4000.0,nominal,0.0
21,3.0,2,5,4.0,1895.0,1930.0,4000.0,nominal,0.0
22,3.0,3,5,1.0,1781.0,1951.0,4000.0,nominal,0.0
23,3.0,4,5,1.0,1932.0,1944.0,4000.0,nominal,0.0
24,3.0,5,5,5.0,1852.0,2071.0,4000.0,nominal,0.0
25,3.0,1,6,2.0,1576.0,1650.0,4000.0,nominal,0.0
26,3.0,2,6,2.0,1582.0,1628.0,4000.0,nominal,0.0
27,3.0,3,6,5.0,1740.0,1785.0,4000.0,nominal,0.0
28,3.0,4,6,1.0,1573.0,1685.0,4000.0,nominal,0.0
29,3.0,5,6,5.0,1506.0,1698.0,4000.0,nominal,0.0
30,3.0,1,7,5.0,1932.0,1954.0,4000.0,nominal,0.0
31,3.0,2,7,4.0,1938.0,1959.0,4000.0,nominal,0.0
32,3.0,3,7,2.0,1772.0,2098.0,4000.0,nominal,0.0
33,3.0,4,7,3.0,2010.0,2032.0,4000.0,nominal,0.0
34,3.0,5,7,3.0,1855.0,1938.0,4000.0,nominal,0.0
35,3.0,1,8,5.0,1359.0,1386.0,4000.0,ordinal,0.0
36,3.0,2,8,5.0,1368.0,1395.0,4000.0,ordinal,0.0
37,3.0,3,8,2.0,1196.0,1411.0,4000.0,ordinal,0.0
38,3.0,4,8,5.0,1385.0,1391.0,4000.0,ordinal,0.0
39,3.0,5,8,2.0,1225.0,1446.0,4000.0,ordinal,0.0
40,3.0,1,9,2.0,1723.0,1793.0,4000.0,ordinal,0.0
41,3.0,2,9,2.0,1766.0,1821.0,4000.0,ordinal,0.0
42,3.0,3,9,5.0,1693.0,1757.0,4000.0,ordinal,0.0
43,3.0,4,9,3.0,1726.0,1828.0,4000.0,ordinal,0.0
44,3.0,5,9,1.0,1702.0,1743.0,4000.0,ordinal,0.0
45,3.0,1,10,5.0,1199.0,1268.0,4000.0,ordinal,0.0
46,3.0,2,10,5.0,1211.0,1278.0,4000.0,ordinal,0.0
47,3.0,3,10,3.0,1075.0,1183.0,4000.0,ordinal,0.0
48,3.0,4,10,5.0,1247.0,1358.0,4000.0,ordinal,0.0
49,3.0,5,10,2.0,1225.0,1400.0,4000.0,ordinal,0.0
