,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,21.0,1,1,5.0,1213.0,1278.0,4000.0,nominal,0.0
1,21.0,2,1,5.0,1240.0,1280.0,4000.0,nominal,0.0
2,21.0,3,1,5.0,1296.0,1302.0,4000.0,nominal,0.0
3,21.0,4,1,5.0,1202.0,1353.0,4000.0,nominal,0.0
4,21.0,5,1,1.0,1025.0,1399.0,4000.0,nominal,0.0
5,21.0,1,2,4.0,1401.0,1462.0,4000.0,nominal,0.0
6,21.0,2,2,4.0,1397.0,1453.0,4000.0,nominal,0.0
7,21.0,3,2,2.0,1335.0,1496.0,4000.0,nominal,0.0
8,21.0,4,2,4.0,1376.0,1460.0,4000.0,nominal,0.0
9,21.0,5,2,1.0,1249.0,1373.0,4000.0,nominal,0.0
10,21.0,1,3,4.0,1236.0,1314.0,4000.0,nominal,0.0
11,21.0,2,3,4.0,1271.0,1295.0,4000.0,nominal,0.0
12,21.0,3,3,1.0,1203.0,1435.0,4000.0,nominal,0.0
13,21.0,4,3,3.0,1307.0,1362.0,4000.0,nominal,0.0
14,21.0,5,3,2.0,1121.0,1485.0,4000.0,nominal,0.0
15,21.0,1,4,4.0,1439.0,1485.0,4000.0,nominal,0.0
16,21.0,2,4,4.0,1439.0,1502.0,4000.0,nominal,0.0
17,21.0,3,4,5.0,1488.0,1520.0,4000.0,nominal,0.0
18,21.0,4,4,4.0,1455.0,1471.0,4000.0,nominal,0.0
19,21.0,5,4,2.0,1441.0,1601.0,4000.0,nominal,0.0
20,21.0,1,5,4.0,1050.0,1067.0,4000.0,nominal,0.0
21,21.0,2,5,4.0,1031.0,1045.0,4000.0,nominal,0.0
22,21.0,3,5,3.0,1005.0,1145.0,4000.0,nominal,0.0
23,21.0,4,5,2.0,958.0,1028.0,4000.0,nominal,0.0
24,21.0,5,5,1.0,695.0,968.0,4000.0,nominal,0.0
25,21.0,1,6,4.0,1213.0,1268.0,4000.0,nominal,0.0
26,21.0,2,6,3.0,1199.0,1232.0,4000.0,nominal,0.0
27,21.0,3,6,3.0,1164.0,1250.0,4000.0,nominal,0.0
28,21.0,4,6,3.0,1215.0,1290.0,4000.0,nominal,0.0
29,21.0,5,6,2.0,1184.0,1406.0,4000.0,nominal,0.0
30,21.0,1,7,5.0,1397.0,1451.0,4000.0,nominal,0.0
31,21.0,2,7,5.0,1412.0,1441.0,4000.0,nominal,0.0
32,21.0,3,7,1.0,1437.0,1466.0,4000.0,nominal,0.0
33,21.0,4,7,5.0,1395.0,1422.0,4000.0,nominal,0.0
34,21.0,5,7,2.0,1399.0,1472.0,4000.0,nominal,0.0
35,21.0,1,8,4.0,1690.0,1712.0,4000.0,ordinal,0.0
36,21.0,2,8,4.0,1673.0,1722.0,4000.0,ordinal,0.0
37,21.0,3,8,4.0,1687.0,1710.0,4000.0,ordinal,0.0
38,21.0,4,8,2.0,1697.0,1760.0,4000.0,ordinal,0.0
39,21.0,5,8,2.0,1810.0,1869.0,4000.0,ordinal,0.0
40,21.0,1,9,1.0,1714.0,1782.0,4000.0,ordinal,0.0
41,21.0,2,9,1.0,1744.0,1767.0,4000.0,ordinal,0.0
42,21.0,3,9,1.0,1775.0,1865.0,4000.0,ordinal,0.0
43,21.0,4,9,3.0,1790.0,1792.0,4000.0,ordinal,0.0
44,21.0,5,9,3.0,1480.0,1603.0,4000.0,ordinal,0.0
45,21.0,1,10,2.0,1186.0,1227.0,4000.0,ordinal,0.0
46,21.0,2,10,5.0,1168.0,1232.0,4000.0,ordinal,0.0
47,21.0,3,10,3.0,1155.0,1278.0,4000.0,ordinal,0.0
48,21.0,4,10,5.0,1182.0,1231.0,4000.0,ordinal,0.0
49,21.0,5,10,4.0,1175.0,1557.0,4000.0,ordinal,0.0
