,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,7.0,1,1,1.0,1326.0,1353.0,4000.0,nominal,0.0
1,7.0,2,1,1.0,1327.0,1372.0,4000.0,nominal,0.0
2,7.0,3,1,2.0,1240.0,1320.0,4000.0,nominal,0.0
3,7.0,4,1,2.0,1252.0,1410.0,4000.0,nominal,0.0
4,7.0,5,1,5.0,1412.0,1430.0,4000.0,nominal,0.0
5,7.0,1,2,4.0,1494.0,1558.0,4000.0,nominal,0.0
6,7.0,2,2,4.0,1482.0,1577.0,4000.0,nominal,0.0
7,7.0,3,2,1.0,1360.0,1451.0,4000.0,nominal,0.0
8,7.0,4,2,5.0,1527.0,1541.0,4000.0,nominal,0.0
9,7.0,5,2,5.0,1468.0,1665.0,4000.0,nominal,0.0
10,7.0,1,3,1.0,1601.0,1660.0,4000.0,nominal,0.0
11,7.0,2,3,1.0,1577.0,1622.0,4000.0,nominal,0.0
12,7.0,3,3,5.0,1591.0,1692.0,4000.0,nominal,0.0
13,7.0,4,3,1.0,1646.0,1668.0,4000.0,nominal,0.0
14,7.0,5,3,3.0,1439.0,1665.0,4000.0,nominal,0.0
15,7.0,1,4,1.0,1888.0,1958.0,4000.0,nominal,0.0
16,7.0,2,4,1.0,1905.0,1949.0,4000.0,nominal,0.0
17,7.0,3,4,5.0,1841.0,1862.0,4000.0,nominal,0.0
18,7.0,4,4,2.0,1828.0,2004.0,4000.0,nominal,0.0
19,7.0,5,4,3.0,1789.0,1863.0,4000.0,nominal,0.0
20,7.0,1,5,5.0,1491.0,1556.0,4000.0,nominal,0.0
21,7.0,2,5,4.0,1492.0,1541.0,4000.0,nominal,0.0
22,7.0,3,5,3.0,1496.0,1527.0,4000.0,nominal,0.0
23,7.0,4,5,5.0,1535.0,1538.0,4000.0,nominal,0.0
24,7.0,5,5,3.0,1385.0,1668.0,4000.0,nominal,0.0
25,7.0,1,6,4.0,1277.0,1322.0,4000.0,nominal,0.0
26,7.0,2,6,2.0,1285.0,1337.0,4000.0,nominal,0.0
27,7.0,3,6,5.0,1209.0,1216.0,4000.0,nominal,0.0
28,7.0,4,6,2.0,1254.0,1374.0,4000.0,nominal,0.0
29,7.0,5,6,5.0,1269.0,1320.0,4000.0,nominal,0.0
30,7.0,1,7,3.0,1659.0,1757.0,4000.0,nominal,0.0
31,7.0,2,7,3.0,1694.0,1750.0,4000.0,nominal,0.0
32,7.0,3,7,5.0,1611.0,1776.0,4000.0,nominal,0.0
33,7.0,4,7,4.0,1749.0,1784.0,4000.0,nominal,0.0
34,7.0,5,7,4.0,1612.0,1837.0,4000.0,nominal,0.0
35,7.0,1,8,1.0,1734.0,1794.0,4000.0,ordinal,0.0
36,7.0,2,8,3.0,1736.0,1804.0,4000.0,ordinal,0.0
37,7.0,3,8,3.0,1780.0,1888.0,4000.0,ordinal,0.0
38,7.0,4,8,1.0,1744.0,1838.0,4000.0,ordinal,0.0
39,7.0,5,8,5.0,1649.0,1835.0,4000.0,ordinal,0.0
40,7.0,1,9,3.0,1785.0,1829.0,4000.0,ordinal,0.0
41,7.0,2,9,2.0,1779.0,1812.0,4000.0,ordinal,0.0
42,7.0,3,9,4.0,1617.0,1707.0,4000.0,ordinal,0.0
43,7.0,4,9,1.0,1736.0,1839.0,4000.0,ordinal,0.0
44,7.0,5,9,5.0,1680.0,1818.0,4000.0,ordinal,0.0
45,7.0,1,10,5.0,1195.0,1225.0,4000.0,ordinal,0.0
46,7.0,2,10,2.0,1196.0,1229.0,4000.0,ordinal,0.0
47,7.0,3,10,1.0,1173.0,1184.0,4000.0,ordinal,0.0
48,7.0,4,10,5.0,1242.0,1261.0,4000.0,ordinal,0.0
49,7.0,5,10,1.0,1154.0,1261.0,4000.0,ordinal,0.0
