,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,16.0,1,1,2.0,1982.0,2031.0,4000.0,nominal,0.0
1,16.0,2,1,2.0,1968.0,2044.0,4000.0,nominal,0.0
2,16.0,3,1,3.0,1886.0,1955.0,4000.0,nominal,0.0
3,16.0,4,1,2.0,1999.0,2066.0,4000.0,nominal,0.0
4,16.0,5,1,4.0,1909.0,2101.0,4000.0,nominal,0.0
5,16.0,1,2,4.0,1156.0,1201.0,4000.0,nominal,0.0
6,16.0,2,2,4.0,1167.0,1208.0,4000.0,nominal,0.0
7,16.0,3,2,1.0,1016.0,1116.0,4000.0,nominal,0.0
8,16.0,4,2,3.0,1195.0,1228.0,4000.0,nominal,0.0
9,16.0,5,2,3.0,1205.0,1358.0,4000.0,nominal,0.0
10,16.0,1,3,2.0,1217.0,1266.0,4000.0,nominal,0.0
11,16.0,2,3,5.0,1225.0,1235.0,4000.0,nominal,0.0
12,16.0,3,3,5.0,1273.0,1326.0,4000.0,nominal,0.0
13,16.0,4,3,4.0,1178.0,1240.0,4000.0,nominal,0.0
14,16.0,5,3,2.0,1163.0,1267.0,4000.0,nominal,0.0
15,16.0,1,4,5.0,1484.0,1561.0,4000.0,nominal,0.0
16,16.0,2,4,5.0,1475.0,1574.0,4000.0,nominal,0.0
17,16.0,3,4,1.0,1453.0,1533.0,4000.0,nominal,0.0
18,16.0,4,4,5.0,1520.0,1548.0,4000.0,nominal,0.0
19,16.0,5,4,3.0,1539.0,1590.0,4000.0,nominal,0.0
20,16.0,1,5,4.0,1162.0,1225.0,4000.0,nominal,0.0
21,16.0,2,5,4.0,1183.0,1245.0,4000.0,nominal,0.0
22,16.0,3,5,2.0,1194.0,1208.0,4000.0,nominal,0.0
23,16.0,4,5,3.0,1198.0,1210.0,4000.0,nominal,0.0
24,16.0,5,5,1.0,1207.0,1314.0,4000.0,nominal,0.0
25,16.0,1,6,5.0,1346.0,1418.0,4000.0,nominal,0.0
26,16.0,2,6,5.0,1361.0,1387.0,4000.0,nominal,0.0
27,16.0,3,6,4.0,1389.0,1418.0,4000.0,nominal,0.0
28,16.0,4,6,5.0,1317.0,1365.0,4000.0,nominal,0.0
29,16.0,5,6,2.0,1437.0,1453.0,4000.0,nominal,0.0
30,16.0,1,7,3.0,1140.0,1227.0,4000.0,nominal,0.0
31,16.0,2,7,3.0,1152.0,1223.0,4000.0,nominal,0.0
32,16.0,3,7,1.0,1112.0,1186.0,4000.0,nominal,0.0
33,16.0,4,7,3.0,1125.0,1228.0,4000.0,nominal,0.0
34,16.0,5,7,2.0,841.0,1223.0,4000.0,nominal,0.0
35,16.0,1,8,4.0,1255.0,1274.0,4000.0,ordinal,0.0
36,16.0,2,8,4.0,1224.0,1291.0,4000.0,ordinal,0.0
37,16.0,3,8,4.0,1214.0,1329.0,4000.0,ordinal,0.0
38,16.0,4,8,3.0,1208.0,1235.0,4000.0,ordinal,0.0
39,16.0,5,8,1.0,1055.0,1358.0,4000.0,ordinal,0.0
40,16.0,1,9,1.0,1148.0,1170.0,4000.0,ordinal,0.0
41,16.0,2,9,4.0,1113.0,1189.0,4000.0,ordinal,0.0
42,16.0,3,9,2.0,1114.0,1218.0,4000.0,ordinal,0.0
43,16.0,4,9,3.0,1035.0,1184.0,4000.0,ordinal,0.0
44,16.0,5,9,2.0,978.0,985.0,4000.0,ordinal,0.0
45,16.0,1,10,4.0,2012.0,2029.0,4000.0,ordinal,0.0
46,16.0,2,10,4.0,1987.0,2043.0,4000.0,ordinal,0.0
47,16.0,3,10,2.0,1975.0,2000.0,4000.0,ordinal,0.0
48,16.0,4,10,4.0,1958.0,2053.0,4000.0,ordinal,0.0
49,16.0,5,10,1.0,1903.0,2136.0,4000.0,ordinal,0.0
