,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,24.0,1,1,3.0,1274.0,1314.0,4000.0,nominal,0.0
1,24.0,2,1,3.0,1275.0,1310.0,4000.0,nominal,0.0
2,24.0,3,1,3.0,1250.0,1342.0,4000.0,nominal,0.0
3,24.0,4,1,3.0,1275.0,1313.0,4000.0,nominal,0.0
4,24.0,5,1,5.0,1289.0,1331.0,4000.0,nominal,0.0
5,24.0,1,2,3.0,1749.0,1771.0,4000.0,nominal,0.0
6,24.0,2,2,3.0,1713.0,1771.0,4000.0,nominal,0.0
7,24.0,3,2,2.0,1755.0,1754.0,4000.0,nominal,0.0
8,24.0,4,2,3.0,1788.0,1838.0,4000.0,nominal,0.0
9,24.0,5,2,5.0,1800.0,1699.0,4000.0,nominal,0.0
10,24.0,1,3,2.0,1263.0,1334.0,4000.0,nominal,0.0
11,24.0,2,3,5.0,1250.0,1310.0,4000.0,nominal,0.0
12,24.0,3,3,3.0,1311.0,1334.0,4000.0,nominal,0.0
13,24.0,4,3,4.0,1225.0,1323.0,4000.0,nominal,0.0
14,24.0,5,3,2.0,1200.0,1409.0,4000.0,nominal,0.0
15,24.0,1,4,2.0,1656.0,1680.0,4000.0,nominal,0.0
16,24.0,2,4,2.0,1653.0,1669.0,4000.0,nominal,0.0
17,24.0,3,4,1.0,1684.0,1633.0,4000.0,nominal,0.0
18,24.0,4,4,3.0,1642.0,1700.0,4000.0,nominal,0.0
19,24.0,5,4,5.0,1709.0,1717.0,4000.0,nominal,0.0
20,24.0,1,5,5.0,1045.0,1093.0,4000.0,nominal,0.0
21,24.0,2,5,5.0,1045.0,1109.0,4000.0,nominal,0.0
22,24.0,3,5,4.0,1069.0,1109.0,4000.0,nominal,0.0
23,24.0,4,5,5.0,993.0,1034.0,4000.0,nominal,0.0
24,24.0,5,5,1.0,1104.0,1220.0,4000.0,nominal,0.0
25,24.0,1,6,1.0,1233.0,1273.0,4000.0,nominal,0.0
26,24.0,2,6,1.0,1233.0,1282.0,4000.0,nominal,0.0
27,24.0,3,6,1.0,1230.0,1239.0,4000.0,nominal,0.0
28,24.0,4,6,2.0,1182.0,1205.0,4000.0,nominal,0.0
29,24.0,5,6,4.0,1279.0,1204.0,4000.0,nominal,0.0
30,24.0,1,7,5.0,1548.0,1633.0,4000.0,nominal,0.0
31,24.0,2,7,5.0,1574.0,1614.0,4000.0,nominal,0.0
32,24.0,3,7,4.0,1526.0,1686.0,4000.0,nominal,0.0
33,24.0,4,7,5.0,1592.0,1577.0,4000.0,nominal,0.0
34,24.0,5,7,1.0,1570.0,1620.0,4000.0,nominal,0.0
35,24.0,1,8,5.0,1556.0,1597.0,4000.0,ordinal,0.0
36,24.0,2,8,4.0,1556.0,1587.0,4000.0,ordinal,0.0
37,24.0,3,8,4.0,1617.0,1524.0,4000.0,ordinal,0.0
38,24.0,4,8,5.0,1504.0,1592.0,4000.0,ordinal,0.0
39,24.0,5,8,1.0,1678.0,1583.0,4000.0,ordinal,0.0
40,24.0,1,9,2.0,1209.0,1260.0,4000.0,ordinal,0.0
41,24.0,2,9,2.0,1201.0,1277.0,4000.0,ordinal,0.0
42,24.0,3,9,3.0,1196.0,1247.0,4000.0,ordinal,0.0
43,24.0,4,9,1.0,1217.0,1236.0,4000.0,ordinal,0.0
44,24.0,5,9,1.0,1138.0,1335.0,4000.0,ordinal,0.0
45,24.0,1,10,2.0,1802.0,1897.0,4000.0,ordinal,0.0
46,24.0,2,10,2.0,1812.0,1901.0,4000.0,ordinal,0.0
47,24.0,3,10,2.0,1816.0,1889.0,4000.0,ordinal,0.0
48,24.0,4,10,2.0,1834.0,1834.0,4000.0,ordinal,0.0
49,24.0,5,10,5.0,1778.0,1753.0,4000.0,ordinal,0.0
