,taskrun_article_number,contributor_id,question_number,answer_number,start_pos,end_pos,source_text_length,answer_type,question_text
0,46.0,1,1,5.0,1853.0,1907.0,4000.0,nominal,0.0
1,46.0,2,1,1.0,1859.0,1884.0,4000.0,nominal,0.0
2,46.0,3,1,5.0,1839.0,1901.0,4000.0,nominal,0.0
3,46.0,4,1,1.0,1802.0,1882.0,4000.0,nominal,0.0
4,46.0,5,1,2.0,1802.0,1885.0,4000.0,nominal,0.0
5,46.0,1,2,3.0,1820.0,1855.0,4000.0,nominal,0.0
6,46.0,2,2,4.0,1815.0,1865.0,4000.0,nominal,0.0
7,46.0,3,2,2.0,1827.0,1853.0,4000.0,nominal,0.0
8,46.0,4,2,4.0,1686.0,1888.0,4000.0,nominal,0.0
9,46.0,5,2,2.0,1928.0,2048.0,4000.0,nominal,0.0
10,46.0,1,3,3.0,1293.0,1353.0,4000.0,nominal,0.0
11,46.0,2,3,5.0,1312.0,1338.0,4000.0,nominal,0.0
12,46.0,3,3,3.0,1315.0,1335.0,4000.0,nominal,0.0
13,46.0,4,3,4.0,1382.0,1442.0,4000.0,nominal,0.0
14,46.0,5,3,1.0,1180.0,1266.0,4000.0,nominal,0.0
15,46.0,1,4,1.0,1182.0,1220.0,4000.0,nominal,0.0
16,46.0,2,4,1.0,1174.0,1227.0,4000.0,nominal,0.0
17,46.0,3,4,1.0,1175.0,1216.0,4000.0,nominal,0.0
18,46.0,4,4,2.0,1146.0,1167.0,4000.0,nominal,0.0
19,46.0,5,4,3.0,1166.0,1279.0,4000.0,nominal,0.0
20,46.0,1,5,4.0,1555.0,1597.0,4000.0,nominal,0.0
21,46.0,2,5,4.0,1552.0,1591.0,4000.0,nominal,0.0
22,46.0,3,5,4.0,1558.0,1620.0,4000.0,nominal,0.0
23,46.0,4,5,3.0,1643.0,1759.0,4000.0,nominal,0.0
24,46.0,5,5,1.0,1660.0,1793.0,4000.0,nominal,0.0
25,46.0,1,6,1.0,1441.0,1512.0,4000.0,nominal,0.0
26,46.0,2,6,1.0,1435.0,1501.0,4000.0,nominal,0.0
27,46.0,3,6,1.0,1450.0,1497.0,4000.0,nominal,0.0
28,46.0,4,6,5.0,1374.0,1491.0,4000.0,nominal,0.0
29,46.0,5,6,4.0,1386.0,1423.0,4000.0,nominal,0.0
30,46.0,1,7,3.0,1308.0,1332.0,4000.0,nominal,0.0
31,46.0,2,7,5.0,1305.0,1324.0,4000.0,nominal,0.0
32,46.0,3,7,3.0,1297.0,1335.0,4000.0,nominal,0.0
33,46.0,4,7,2.0,1170.0,1185.0,4000.0,nominal,0.0
34,46.0,5,7,1.0,1239.0,1517.0,4000.0,nominal,0.0
35,46.0,1,8,2.0,1006.0,1065.0,4000.0,ordinal,0.0
36,46.0,2,8,2.0,996.0,1071.0,4000.0,ordinal,0.0
37,46.0,3,8,2.0,960.0,1078.0,4000.0,ordinal,0.0
38,46.0,4,8,4.0,951.0,986.0,4000.0,ordinal,0.0
39,46.0,5,8,5.0,668.0,1106.0,4000.0,ordinal,0.0
40,46.0,1,9,5.0,1443.0,1502.0,4000.0,ordinal,0.0
41,46.0,2,9,5.0,1459.0,1521.0,4000.0,ordinal,0.0
42,46.0,3,9,5.0,1463.0,1511.0,4000.0,ordinal,0.0
43,46.0,4,9,3.0,1432.0,1467.0,4000.0,ordinal,0.0
44,46.0,5,9,1.0,1453.0,1646.0,4000.0,ordinal,0.0
45,46.0,1,10,4.0,1303.0,1337.0,4000.0,ordinal,0.0
46,46.0,2,10,3.0,1305.0,1345.0,4000.0,ordinal,0.0
47,46.0,3,10,4.0,1294.0,1337.0,4000.0,ordinal,0.0
48,46.0,4,10,3.0,1377.0,1422.0,4000.0,ordinal,0.0
49,46.0,5,10,3.0,1192.0,1420.0,4000.0,ordinal,0.0
