Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.5,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.4870458697750457,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.5,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,L0,Language,Well-balanced,0.4870458697750457,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,P0,Probability,Doesn’t acknowledge uncertainty,-1.9481834791001829,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,P0,Probability,Open to evidence,1.0,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,P0,Probability,Doesn’t acknowledge uncertainty,-1.9481834791001829,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,P0,Probability,Open to evidence,1.0,[],-1,-1,nan
,,,,,,,,
