Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,E0,Evidence,Open to evidence,-1.8720659242292816,[],-1,-1,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,E0,Evidence,Open to evidence,-1.8720659242292816,[],-1,-1,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Exaggeration,-2.7052109891246654,"[43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59]",43,59,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Exaggeration,0,"[192, 193, 194, 195, 196, 197, 198, 199, 200]",192,200,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Exaggeration,0,"[303, 304, 305, 306, 307, 308, 309, 310, 311]",303,311,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Exaggeration,0,"[392, 393, 394]",392,395,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Exaggeration,-1.893056955113484,"[666, 667, 668, 669, 670, 671, 672, 673, 674, 675, 676, 677, 678]",666,679,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Exaggeration,-2.142948850145581,"[815, 816, 817, 818, 819, 820, 821, 822, 823, 824, 825, 826, 827, 828]",815,829,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Well-balanced,0.3433350746072064,[],-1,-1,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Well-balanced,0.3623613863989182,[],-1,-1,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Well-balanced,0.3765922145130241,[],-1,-1,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,L0,Language,Well-balanced,0.32840252395028025,[],-1,-1,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,P0,Probability,Inappropriate confidence,-1.8164239242277749,[],-1,-1,nan
d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
,,,,,,,,
