schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,f599cea8-76fe-49f1-a8f1-4fa6408af22d,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,c2b5506a-0062-4724-9ab9-1c7e46e0dda9,f599cea8-76fe-49f1-a8f1-4fa6408af22d,Exaggeration,1,2,"[{""case_number"": 1, ""text"": ""so shockingly high"", ""answer_id"": 4532, ""end"": 603, ""start"": 585}, {""case_number"": 1, ""text"": ""huge"", ""answer_id"": 4532, ""end"": 488, ""start"": 484}]"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,a80023e6-f062-4c79-b704-f17250c13fb0,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A5,Shock or surprise,8334b531-5e7f-489b-85a9-4eb942eea67c,a80023e6-f062-4c79-b704-f17250c13fb0,Shock or surprise,1,1,"[{""case_number"": 1, ""text"": ""so shockingly high"", ""answer_id"": 4535, ""end"": 603, ""start"": 585}]"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,47710186-02b5-46ee-a1ca-b8463ace47ed,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A6,Slang,2f888961-c3fe-4e4e-937d-03fa3af5df6c,47710186-02b5-46ee-a1ca-b8463ace47ed,Slang,1,1,"[{""case_number"": 1, ""text"": ""wind up hooked"", ""answer_id"": 4536, ""end"": 858, ""start"": 844}]"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,cede2616-e9ae-4bcc-a0e2-91a953840b31,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A12,Other problem with language,c8165d8a-9ef5-4ba2-a514-7e9273f9a960,cede2616-e9ae-4bcc-a0e2-91a953840b31,Other problem with language,1,1,"[{""case_number"": 1, ""text"": ""some minor problem like a toothache or back pain"", ""answer_id"": 4542, ""end"": 811, ""start"": 763}]"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,10c4569c-d4af-454f-9982-2f3ded5c575c,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A4,Minor misrepresentation,a2c927c0-f32d-478a-938c-d0f255fa5ff2,10c4569c-d4af-454f-9982-2f3ded5c575c,Minor misrepresentation,0,0,[]
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,0dc36c49-a28a-4640-b866-d14f8ead91c5,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q9,How appropriate is the slang?,T1.Q9.A4,Mildly inappropriate,0f546cd5-8701-45d8-895f-566b5d3766cd,0dc36c49-a28a-4640-b866-d14f8ead91c5,Mildly inappropriate,0,0,[]
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,604633ce-d6c2-4af5-ad1c-cda194c98933,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q10,Is the slang used to denigrate a group or perspective?,T1.Q10.A3,Maybe,7ca03554-ccf0-4a16-a2a8-85f9b60e826a,604633ce-d6c2-4af5-ad1c-cda194c98933,Maybe,0,0,[]
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,10fade41-c684-4ce1-8dbf-2293573aacd8,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,a330d2c6-03a6-43f6-854d-4bb2954df300,10fade41-c684-4ce1-8dbf-2293573aacd8,Nope,0,0,[]
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,d8723e86-7320-4fac-bc93-62d0d5d151e2,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A4,4,e58dbf2f-10e1-4027-8ff8-c625bcc1f0f9,d8723e86-7320-4fac-bc93-62d0d5d151e2,4,0,0,[]
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/BETA_Language/task/2171,9e7f8607-da75-45e1-b618-440fe3babe2d,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a974a22c-5ace-4aab-90ed-2dc479773258,30,37,5002dc5d-a58b-4646-bd22-8ec936fbe970,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 22:48:34.095561,2019-09-04 22:50:32.477936,118.382375,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A9,9,e92aebd2-566f-495f-a570-fe7ab9681aaa,5002dc5d-a58b-4646-bd22-8ec936fbe970,9,0,0,[]
