schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,fc0539f4-75ea-41af-b43c-2029d22d022d,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1442,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1df24e7f-d8e1-4585-95d2-991428709650,e44f5799-6915-45fd-874e-060f6afedcb9,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A4,It is an argument that is irrelevant to the main argument/s of the article,9bc163cd-ecde-4792-96dd-d91016c6a147,1df24e7f-d8e1-4585-95d2-991428709650,It is an argument that is irrelevant to the main argument/s of the article,1,1539,1669,"Abbott is also up for reelection this year. An\xa0average of polls\xa0show him with a sizable lead over Democratic candidate Lupe Valdez",1671
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,fc0539f4-75ea-41af-b43c-2029d22d022d,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1442,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,e73007ce-423f-41c9-a8e1-754008f567fc,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A4,It is an argument that is irrelevant to the main argument/s of the article,9bc163cd-ecde-4792-96dd-d91016c6a147,e73007ce-423f-41c9-a8e1-754008f567fc,It is an argument that is irrelevant to the main argument/s of the article,1,1539,1669,"Abbott is also up for reelection this year. An\xa0average of polls\xa0show him with a sizable lead over Democratic candidate Lupe Valdez",1671
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,26b7fd1a-1be1-4150-bab7-98931839d974,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1443,Demo2,100004,politicalarticle1.txt,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,0ebebf14-021d-4a24-a8b2-767a7a5fd23e,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,996db103-29f0-4135-bf16-862750537da5,0ebebf14-021d-4a24-a8b2-767a7a5fd23e,It is the main argument of the entire article,1,1035,1180,Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade,2245
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,fc0539f4-75ea-41af-b43c-2029d22d022d,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1442,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,d1510028-5604-410f-8f75-2d5f864f77dc,e0834165-64cc-41e5-994f-9be97a16ef93,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,c8816342-780b-437c-aaa2-acb5d023d4c6,d1510028-5604-410f-8f75-2d5f864f77dc,It is an argument that the author has only limited interest in supporting or refuting,1,1539,1581,Abbott is also up for reelection this year,1671
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,fc0539f4-75ea-41af-b43c-2029d22d022d,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1442,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,d1510028-5604-410f-8f75-2d5f864f77dc,e0834165-64cc-41e5-994f-9be97a16ef93,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,c8816342-780b-437c-aaa2-acb5d023d4c6,d1510028-5604-410f-8f75-2d5f864f77dc,It is an argument that the author has only limited interest in supporting or refuting,1,112,286,"Texas Gov. Greg Abbott (R) on Monday described Rep.\xa0Beto O'Rourke\xa0(D-Texas) as ""cult-like"" in the way that he's garnered attention in his bid to unseat Sen.\xa0Ted Cruz\xa0(R-Texas",1671
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,a28cd465-35d2-4f2b-8f5f-344b9e4ff1af,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1444,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b70d0dbb-8420-4ef4-94ef-eef45bed52f9,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,c8816342-780b-437c-aaa2-acb5d023d4c6,b70d0dbb-8420-4ef4-94ef-eef45bed52f9,It is an argument that the author has only limited interest in supporting or refuting,1,5172,5382,"Patients should ask their physicians, \u2018What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be",5385
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,45383be5-c10f-4f75-b592-9a35d78f493d,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1445,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,4c32dc3f-87a2-4633-ad6d-740d46ea49eb,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,c8816342-780b-437c-aaa2-acb5d023d4c6,4c32dc3f-87a2-4633-ad6d-740d46ea49eb,It is an argument that the author has only limited interest in supporting or refuting,1,659,830,"Texans are hostile to any candidate who\u2019s talking about raising their taxes,"" he said. ""Texans are hostile to anybody talking about big\xa0government programs run their lives",1671
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,086c7c0a-40ad-479e-bee0-6896d4ec3d33,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1446,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a777c9c6-5c79-4c3c-9a60-2952413f9be2,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A1,It is the main argument of the entire article,996db103-29f0-4135-bf16-862750537da5,a777c9c6-5c79-4c3c-9a60-2952413f9be2,It is the main argument of the entire article,1,3618,3796,"When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,\u201d said Anupam Jena, a professor at Harvard Medical School and an author on the study",5385
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,26b7fd1a-1be1-4150-bab7-98931839d974,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1443,Demo2,100004,politicalarticle1.txt,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,7da875b5-28b4-4e00-adbd-c2d0cde69c92,e0834165-64cc-41e5-994f-9be97a16ef93,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to agree with,d6d1ca28-d6a5-4ae0-9d35-c70d63f2752a,7da875b5-28b4-4e00-adbd-c2d0cde69c92,It is one of a few arguments the author wants the audience to agree with,1,1035,1180,Trump has basically declared that we will no longer be the piggy bank of the world. We are free traders. All we seek is free and reciprocal trade,2245
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,8f7d5511-2cbb-4662-ae62-4d4d4cd6c21c,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1447,Demo2,100004,politicalarticle1.txt,2bfaa604a990c02dc2524689f6c1f067431344bb8dd6d209275c396c7017a1e0,15f6318d-533b-4880-9238-f188eadb9e14,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A4,It is an argument that is irrelevant to the main argument/s of the article,9bc163cd-ecde-4792-96dd-d91016c6a147,15f6318d-533b-4880-9238-f188eadb9e14,It is an argument that is irrelevant to the main argument/s of the article,1,1303,1511,"President Donald J. Trump was the visionary on this. He was very involved,"" said Navarro. He said Lighthizer and Kushner worked well as a team and ""should be congratulated for bringing this to the finish line",2245
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,fc0539f4-75ea-41af-b43c-2029d22d022d,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1442,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,7f0a97b3-2007-4e40-b7de-93d4901c33cf,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,c8816342-780b-437c-aaa2-acb5d023d4c6,7f0a97b3-2007-4e40-b7de-93d4901c33cf,It is an argument that the author has only limited interest in supporting or refuting,1,1539,1669,"Abbott is also up for reelection this year. An\xa0average of polls\xa0show him with a sizable lead over Democratic candidate Lupe Valdez",1671
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,fc0539f4-75ea-41af-b43c-2029d22d022d,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1442,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,b3afe8c6-73a5-41ec-8ebf-2a14e8fd0a4f,03ac71da-8cfe-4503-8ada-1422a7227e45,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to agree with,d6d1ca28-d6a5-4ae0-9d35-c70d63f2752a,b3afe8c6-73a5-41ec-8ebf-2a14e8fd0a4f,It is one of a few arguments the author wants the audience to agree with,1,1539,1669,"Abbott is also up for reelection this year. An\xa0average of polls\xa0show him with a sizable lead over Democratic candidate Lupe Valdez",1671
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,390a3c0d-34ac-49ef-86fd-b8eddc84e63a,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1448,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,89bd0857-b499-4037-91d5-b2de24a6267f,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A3,It is an argument that the author has only limited interest in supporting or refuting,c8816342-780b-437c-aaa2-acb5d023d4c6,89bd0857-b499-4037-91d5-b2de24a6267f,It is an argument that the author has only limited interest in supporting or refuting,1,3267,3614,"In a separate analysis, the researchers looked at doctors who gave out high doses versus low doses of painkillers when they prescribe, and found the same effect: 30 percent higher use when patients saw higher dose prescribers, though the researchers also acknowledged this long-term use required prescriptions from other doctors after the ER visit",5385
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,a28cd465-35d2-4f2b-8f5f-344b9e4ff1af,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1444,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6a3e650b-58bb-4b8c-86be-dfc71d27a577,e0834165-64cc-41e5-994f-9be97a16ef93,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to agree with,d6d1ca28-d6a5-4ae0-9d35-c70d63f2752a,6a3e650b-58bb-4b8c-86be-dfc71d27a577,It is one of a few arguments the author wants the audience to agree with,1,5172,5382,"Patients should ask their physicians, \u2018What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be",5385
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,a28cd465-35d2-4f2b-8f5f-344b9e4ff1af,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1444,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6a3e650b-58bb-4b8c-86be-dfc71d27a577,e0834165-64cc-41e5-994f-9be97a16ef93,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to agree with,d6d1ca28-d6a5-4ae0-9d35-c70d63f2752a,6a3e650b-58bb-4b8c-86be-dfc71d27a577,It is one of a few arguments the author wants the audience to agree with,1,4119,4216,The research highlights the need to better educate doctors on how to safely prescribe these drugs,5385
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,db264344-de27-4bbc-bdad-58809df009b5,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1449,Demo2,100003,politicalarticle4.txt,a6fcbf8586604384bb115f91548ac28ed364a552a807849b74eca72e38ccf8be,11bfe3b1-65c7-44de-8094-043260fa2e09,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to agree with,d6d1ca28-d6a5-4ae0-9d35-c70d63f2752a,11bfe3b1-65c7-44de-8094-043260fa2e09,It is one of a few arguments the author wants the audience to agree with,1,1604,1686,This incident comes amid heightened US-China tensions over a broad range of issues,5548
Pilot_ArgumentRelevance_2018_10_17,47b27e8c2e7489ef172533c4086749751761ab785f6fe1e9536228cd6df2d2ce,e44e0dce-f689-4ca8-88e5-332074f56994,https://pe.goodlylabs.org/project/Demo3dhArgRel3/task/1450,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,9196a49d-b2f7-4bce-94ba-a782bc7b2439,47f10cb0-4a56-4b77-ba40-5414b1332642,Argument relevance,T1.Q1,How important is the argument in bolded text to the overall article?,T1.Q1.A2,It is one of a few arguments the author wants the audience to agree with,d6d1ca28-d6a5-4ae0-9d35-c70d63f2752a,9196a49d-b2f7-4bce-94ba-a782bc7b2439,It is one of a few arguments the author wants the audience to agree with,1,2108,2200,Flake would have a difficult task gaining any traction in a Republican primary against Trump,4280
