Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Exaggeration,-2.5,"[301, 302, 303, 304, 305, 306, 307, 308, 309]",301,309,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Exaggeration,0,"[435, 436, 437, 438, 439, 440]",435,441,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Inappropriate slang,-0.75,"[301, 302, 303, 304, 305, 306, 307, 308, 309]",301,309,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Inappropriate slang,0,"[435, 436, 437, 438, 439, 440]",435,441,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Inappropriate slang,-0.1783032723411605,"[1606, 1607, 1608, 1609, 1610, 1611, 1612, 1613, 1614, 1615, 1616, 1617, 1618, 1619, 1620, 1621, 1622, 1623, 1624, 1625, 1626]",1606,1627,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Denigration,-0.25,"[1606, 1607, 1608, 1609, 1610, 1611, 1612, 1613, 1614, 1615, 1616, 1617, 1618, 1619, 1620, 1621, 1622, 1623, 1624, 1625, 1626]",1606,1627,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Denigration,-0.25,"[301, 302, 303, 304, 305, 306, 307, 308, 309]",301,309,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Denigration,0,"[435, 436, 437, 438, 439, 440]",435,441,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,L0,Language,Writing errors,-1.25,"[641, 642, 643, 644, 645, 646, 647, 648, 649, 650, 651, 652, 653, 654, 655, 656, 657, 658, 659, 660, 661, 662, 663, 664, 665, 666, 667, 668, 669, 670, 671, 672, 673, 674, 675, 676, 677, 678, 679, 680, 681, 682, 683, 684, 685, 686, 687, 688, 689, 690, 691, 692, 693, 694, 695, 696, 697, 698, 699, 700, 701, 702, 703, 704, 705, 706, 707, 708, 709, 710, 711, 712, 713, 714, 715, 716, 717, 718]",641,719,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,R0,Reasoning,Stereotyping,-2.0,"[1473, 1474, 1475, 1476, 1477, 1478, 1479, 1480, 1481, 1482, 1483, 1484, 1485, 1486, 1487, 1488, 1489, 1490, 1491, 1492, 1493, 1494, 1495, 1496, 1497, 1498, 1499, 1500, 1501, 1502, 1503, 1504, 1505, 1506, 1507, 1508, 1509, 1510, 1511, 1512, 1513, 1514, 1515, 1516, 1517, 1518, 1519, 1520, 1521, 1522, 1523, 1524, 1525, 1526, 1527, 1528, 1529, 1530, 1531, 1532, 1533, 1534, 1535, 1536, 1537, 1538, 1539, 1540, 1541, 1542, 1543, 1544, 1545, 1546, 1547, 1548, 1549, 1550, 1551, 1552, 1553, 1554, 1555, 1556, 1557, 1558, 1559, 1560, 1561, 1562, 1563, 1564, 1565, 1566, 1567, 1568, 1569, 1570, 1571, 1572, 1573, 1574, 1575, 1576, 1577, 1578, 1579, 1580, 1581, 1582, 1583, 1584, 1585, 1586, 1587, 1588, 1589, 1590, 1591, 1592, 1593, 1594, 1595, 1596, 1597, 1598, 1599, 1600, 1601, 1602]",1473,1603,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,R0,Reasoning,Other appeals to biases,-1.5,"[2099, 2100, 2101, 2102, 2103, 2104, 2105, 2106, 2107, 2108, 2109, 2110, 2111, 2112, 2113, 2114, 2115, 2116, 2117, 2118, 2119, 2120, 2121, 2122, 2123, 2124, 2125, 2126, 2127, 2128, 2129, 2130, 2131, 2132, 2133, 2134, 2135, 2136, 2137, 2138, 2139, 2140, 2141, 2142, 2143, 2144, 2145, 2146, 2147, 2148, 2149, 2150, 2151, 2152, 2153, 2154, 2155, 2156, 2157, 2158, 2159, 2160, 2161, 2162]",2099,2163,nan
raw_5095e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,R0,Reasoning,Misleading argument,-4.0,[],-1,-1,nan
,,,,,,,,
