schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q1,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q1.A1,"General Causation (In general, X causes Y.)",73d7a14a-9ec6-404c-b2b7-a55508af3b76,48c9aa6f-77c0-410f-9029-3aa47defef88,"General Causation (In general, X causes Y.)",1,1,"[{""case_number"": 1, ""text"": ""988 people have died from the virus"", ""answer_id"": 5569, ""end"": 1801, ""start"": 1766}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A8,Other evidence,857d25f3-1a9c-45a3-b9dc-5cdc41e9d438,df4963b4-1436-406d-8f68-e3961bfd5fc5,Other evidence,1,1,"[{""case_number"": 1, ""text"": ""from the virus"", ""answer_id"": 5579, ""end"": 1801, ""start"": 1787}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A3,The correlation appears across multiple independent contexts,fee5e5ec-ce13-43e7-aca6-5babee4eb8a5,f8700a84-7ede-496f-a90d-ebe0782ae0ff,The correlation appears across multiple independent contexts,1,1,"[{""case_number"": 1, ""text"": ""988 people have died from the virus across Iran, 16,169 others been infected"", ""answer_id"": 5574, ""end"": 1842, ""start"": 1766}]"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q3,What other evidence is given?,T1.Q3.A1,placeholder answer for TEXT,90daa627-a188-44fb-ba2f-bf88f2743701,d474e429-24db-4e59-a9c2-b4bffa52bdf9,tests confirm Covid and deaths are not so common as to be easily ascribed to other causes,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q7,What is the best alternative explanation you can think of that could lead to the same set of evidence?,T1.Q7.A1,placeholder answer for TEXT,682be4e9-7e39-45b2-82e6-9f6300bb173c,357c38f8-720d-4069-9ebf-e4683af9d846,If the test is actually testing for a different virus that's also lethal. Extremely unlikely,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q8,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",T1.Q8.A5,Much less likely,8eab0dab-e8d4-41ea-af54-5dea4d1e6964,4a632375-88e5-4d4e-a428-d41c07c3801b,Much less likely,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q9,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,T1.Q9.A3,No,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,31f74212-b848-4b1a-a5cf-7ef2ee3cea8b,No,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q12.A4,"No, not at all",e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,438c57f2-ae89-458d-8c37-103942d7b046,"No, not at all",0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A3,3,750aba1a-0798-429c-b73b-a12f61a74f31,0f13152c-8c24-4a78-b2e6-32c579d86518,3,0,0,[]
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,c5df7dbf-85ef-4935-81a7-c24daa809afe,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2848,89b3dc04-f6f7-48ba-bf2a-14f70ff5d16e,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,7,569039c7-059b-44ac-b947-2998dff1befc,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-22 15:03:27.974431,2020-03-22 15:05:45.176476,137.202045,Evidence Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A9,9,8193d6e2-9ccb-4993-a130-bfcc7c99dd85,73aa6367-0240-47ac-b56b-f3eea6fc7bc2,9,0,0,[]
