Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Exaggeration,-2.5001695007347347,"[1573, 1574, 1575, 1576, 1577, 1578, 1579]",1573,1580,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Inappropriate slang,-0.5,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Inappropriate slang,-0.25,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Denigration,-0.9708536543404837,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Well-balanced,0.5,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Well-balanced,0.4854268271702418,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Well-balanced,0.4853517024534248,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Well-balanced,0.5,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,L0,Language,Well-balanced,0.8286346099994961,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,O0,Overall,Circumspect,5.0,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,O0,Overall,Very Biased,-10.0,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Inappropriate confidence,-0.3113404747927847,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Inappropriate confidence,-0.4324129625717909,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Inappropriate confidence,-0.35660654468232106,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Inappropriate confidence,-0.713213089364642,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Acknowledges uncertainty,0.26630245853283635,"[1587, 1588, 1589, 1590, 1591, 1592, 1593, 1594]",1587,1594,possible//could be signs of a conflict of interest
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Acknowledges uncertainty,0,"[1957, 1958, 1959, 1960, 1961, 1962, 1963, 1964, 1965, 1966, 1967, 1968, 1969, 1970, 1971, 1972, 1973, 1974, 1975, 1976, 1977, 1978, 1979, 1980, 1981, 1982, 1983, 1984, 1985, 1986, 1987, 1988, 1989, 1990, 1991, 1992, 1993, 1994, 1995]",1957,1996,possible//could be signs of a conflict of interest
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,R0,Reasoning,nan,0.0,"[2057, 2058, 2059, 2060, 2061, 2062, 2063, 2064, 2065, 2066, 2067, 2068, 2069, 2070, 2071, 2072, 2073, 2074, 2075, 2076, 2077, 2078, 2079, 2080, 2081, 2082, 2083, 2084, 2085, 2086, 2087, 2088]",2057,2089,nan
,,,,,,,,
