Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Exaggeration,-2.1620648128589544,"[2686, 2687, 2688, 2689, 2690, 2691, 2692, 2693, 2694, 2695, 2696, 2697, 2698, 2699, 2700, 2701, 2702, 2703, 2704]",2686,2704,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Exaggeration,0,"[2786, 2787, 2788, 2789, 2790, 2791, 2792, 2793, 2794, 2795, 2796, 2797, 2798, 2799, 2800, 2801, 2802]",2786,2803,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Inappropriate slang,0.0,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Well-balanced,0.5,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Well-balanced,0.4890792267633892,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,L0,Language,Well-balanced,0.5,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,P0,Probability,Inappropriate confidence,-1.0,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,P0,Probability,Inappropriate confidence,-2.9222752186502743,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,P0,Probability,Inappropriate confidence,-2.5944777754307453,[],-1,-1,nan
dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,P0,Probability,Inappropriate confidence,-2.9222752186502743,[],-1,-1,nan
,,,,,,,,
