Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Inappropriately emotional,-5.188955550861491,"[198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291]",198,291,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Inappropriately emotional,0,"[803, 804, 805, 806, 807, 808, 809, 810, 811, 812, 813, 814, 815, 816, 817, 818, 819, 820, 821, 822, 823, 824, 825, 826, 827, 828, 829, 830, 831, 832, 833, 834, 835, 836, 837, 838, 839, 840, 841, 842, 843, 844, 845, 846]",803,847,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Well-balanced,0.414317304999748,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Well-balanced,0.5,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Well-balanced,0.5,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Well-balanced,0.5,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Well-balanced,0.5,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,L0,Language,Well-balanced,0.5,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,P0,Probability,Inappropriate confidence,0.0,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,P0,Probability,Inappropriate confidence,0.0,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,P0,Probability,Doesn’t acknowledge uncertainty,-2.0,[],-1,-1,nan
,,,,,,,,
