Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Quality of evidence,0.0,"[297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311]",297,311,"associated with//Teens who slept for less than six hours per night were three times more likely to report considering suicide, planning a suicide attempt or attempting suicide, compared with teens who slept eight hours or more"
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Quality of evidence,0,"[848, 849, 850, 851, 852, 853, 854, 855, 856, 857, 858, 859, 860, 861, 862, 863, 864, 865, 866, 867, 868, 869, 870, 871, 872, 873, 874, 875, 876, 877, 878, 879, 880, 881, 882, 883, 884, 885, 886, 887, 888, 889, 890, 891, 892, 893, 894, 895, 896, 897, 898, 899, 900, 901, 902, 903, 904, 905, 906, 907, 908, 909, 910, 911, 912, 913, 914, 915, 916, 917, 918, 919, 920, 921, 922, 923, 924, 925, 926, 927, 928, 929, 930, 931, 932, 933, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 948, 949, 950, 951, 952, 953, 954, 955, 956, 957, 958, 959, 960, 961, 962, 963, 964, 965, 966, 967, 968, 969, 970, 971, 972, 973, 974, 975, 976, 977, 978, 979, 980, 981, 982, 983, 984, 985, 986, 987, 988, 989, 990, 991, 992, 993, 994, 995, 996, 997, 998, 999, 1000, 1001, 1002, 1003, 1004, 1005, 1006, 1007, 1008, 1009, 1010, 1011, 1012, 1013, 1014, 1015, 1016, 1017, 1018, 1019, 1020, 1021, 1022, 1023, 1024, 1025, 1026, 1027, 1028, 1029, 1030, 1031, 1032, 1033, 1034, 1035, 1036, 1037, 1038, 1039, 1040, 1041, 1042, 1043, 1044, 1045, 1046, 1047, 1048, 1049, 1050, 1051, 1052, 1053, 1054, 1055]",848,1056,"associated with//Teens who slept for less than six hours per night were three times more likely to report considering suicide, planning a suicide attempt or attempting suicide, compared with teens who slept eight hours or more"
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Sample representativeness,-0.6135183410843547,[],-1,-1,nan
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Alternative explanation,-1.7424575240901101,[],-1,-1,nan
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Alternative explanation,-0.6855881636796558,[],-1,-1,nan
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Statistical uncertainty,-0.340643847409229,[],-1,-1,nan
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Systematic uncertainty,-1.3996723658442811,[],-1,-1,nan
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Open to evidence,-0.3121387536176519,"[2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2789, 2790, 2791, 2792, 2793, 2794, 2795, 2796, 2797, 2798, 2799, 2800, 2801, 2802, 2803, 2804, 2805, 2806, 2807, 2808, 2809, 2810, 2811, 2812, 2813, 2814, 2815, 2816, 2817, 2818, 2819, 2820, 2821, 2822, 2823, 2824, 2825, 2826, 2827, 2828, 2829, 2830, 2831, 2832, 2833, 2834, 2835, 2836, 2837, 2838, 2839, 2840, 2841, 2842, 2843, 2844, 2845, 2846, 2847, 2848, 2849, 2850, 2851, 2852, 2853, 2854, 2855, 2856, 2857, 2858, 2859, 2860, 2861, 2862, 2863, 2864, 2865, 2866, 2867, 2868, 2869, 2870, 2871, 2872, 2873, 2874, 2875, 2876, 2877, 2878, 2879, 2880, 2881, 2882]",2780,2882,both note the limitations of the study include the fact that the data are self-reported by participants//causal
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Open to evidence,0,"[2922, 2923, 2924, 2925, 2926]",2922,2927,both note the limitations of the study include the fact that the data are self-reported by participants//causal
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Open to evidence,-0.7492356058587806,[],-1,-1,nan
ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,E0,Evidence,Open to evidence,-1.3078684230090836,[],-1,-1,nan
