Article ID,Credibility Indicator ID,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,Inappropriate confidence,0.0,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,Inappropriate confidence,-0.2929731823215107,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,Inappropriate confidence,-0.36204082208721705,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,Inappropriate confidence,-0.7327594771631538,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,Inappropriate confidence,-0.6774443898168746,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,False precision,-0.3521265155333134,L,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,False precision,0.0,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,False precision,0.0,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,False precision,0.0,L,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,False precision,0.0,-1,-1,-1,nan
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,False precision,0.0,L,-1,-1,nan
