schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,41ae286d-191e-4ec6-9a17-e6a87efc48de,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2221,927c2953-73c8-4971-aaa4-24b2a2555110,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f6a141b0-8497-4448-802d-a3f6121e18db,40,19,4c56c182-0387-4617-9988-61d9147573fa,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,2019-09-30 15:08:28.465001,2019-09-30 15:08:53.384711,24.91971,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A2,One of several key arguments,6ccb1d3c-b4d0-452f-9762-f59e9c97162d,4c56c182-0387-4617-9988-61d9147573fa,One of several key arguments,1,1,294,440,"Patients who, by chance, saw a doctor that more frequently prescribed opioids were 30 percent more likely to become long-term users of painkillers"
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,41ae286d-191e-4ec6-9a17-e6a87efc48de,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2221,927c2953-73c8-4971-aaa4-24b2a2555110,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f6a141b0-8497-4448-802d-a3f6121e18db,40,19,1134c68c-70f4-4da6-bc79-37e946ad78c9,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,2019-09-30 15:08:28.465001,2019-09-30 15:08:53.384711,24.91971,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A2,2,3adf4b1b-d783-4e3e-ac41-22db91043cb7,1134c68c-70f4-4da6-bc79-37e946ad78c9,2,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,41ae286d-191e-4ec6-9a17-e6a87efc48de,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2221,927c2953-73c8-4971-aaa4-24b2a2555110,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f6a141b0-8497-4448-802d-a3f6121e18db,40,19,b5612f85-cf6b-484c-92d9-53d964c59a47,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,2019-09-30 15:08:28.465001,2019-09-30 15:08:53.384711,24.91971,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A10,10: 100% certain about all my answers,6695c45e-2ddb-44f8-b4a6-a1c6e61bcd02,b5612f85-cf6b-484c-92d9-53d964c59a47,10: 100% certain about all my answers,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,41ae286d-191e-4ec6-9a17-e6a87efc48de,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2221,927c2953-73c8-4971-aaa4-24b2a2555110,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f6a141b0-8497-4448-802d-a3f6121e18db,40,19,5d57cfe9-6113-43af-93b8-53105d9129d0,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:32:32.471256,2019-10-04 23:49:13.022026,1000.55077,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A2,One of several key arguments,6ccb1d3c-b4d0-452f-9762-f59e9c97162d,5d57cfe9-6113-43af-93b8-53105d9129d0,One of several key arguments,1,1,294,440,"Patients who, by chance, saw a doctor that more frequently prescribed opioids were 30 percent more likely to become long-term users of painkillers"
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,41ae286d-191e-4ec6-9a17-e6a87efc48de,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2221,927c2953-73c8-4971-aaa4-24b2a2555110,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f6a141b0-8497-4448-802d-a3f6121e18db,40,19,dfff5103-01a5-470a-b24d-6904c82d44f7,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:32:32.471256,2019-10-04 23:49:13.022026,1000.55077,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A5,5: Middling difficulty,faca64c6-759d-4385-bb23-be23abbcb8d4,dfff5103-01a5-470a-b24d-6904c82d44f7,5: Middling difficulty,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,41ae286d-191e-4ec6-9a17-e6a87efc48de,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2221,927c2953-73c8-4971-aaa4-24b2a2555110,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f6a141b0-8497-4448-802d-a3f6121e18db,40,19,05c88369-b67a-4b63-b498-a8f74bf9e584,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:32:32.471256,2019-10-04 23:49:13.022026,1000.55077,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A7,7,74861449-8e5b-4623-b59d-a9066bbccb33,05c88369-b67a-4b63-b498-a8f74bf9e584,7,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,9ea6df54-77eb-40d0-9886-6047c8ade3a9,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2222,3f3f28b1-eaee-4b63-b251-25c51413d442,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,0db15271-d740-48db-a561-6c5535a8e27e,40,11,1bbb6632-d463-47d7-a531-f3e749083dfe,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:32:32.592974,2019-10-04 23:49:36.114140,1023.521166,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A2,One of several key arguments,6ccb1d3c-b4d0-452f-9762-f59e9c97162d,1bbb6632-d463-47d7-a531-f3e749083dfe,One of several key arguments,1,1,1129,1255,"And they found doctors\u2019 prescribing habits \u2014 whether they give out opioids at a higher rate versus a lower rate \u2014 matter a lot"
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,9ea6df54-77eb-40d0-9886-6047c8ade3a9,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2222,3f3f28b1-eaee-4b63-b251-25c51413d442,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,0db15271-d740-48db-a561-6c5535a8e27e,40,11,4709ee66-4ef1-4679-8487-7cf94f33ec8d,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:32:32.592974,2019-10-04 23:49:36.114140,1023.521166,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A5,5: Middling difficulty,faca64c6-759d-4385-bb23-be23abbcb8d4,4709ee66-4ef1-4679-8487-7cf94f33ec8d,5: Middling difficulty,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,9ea6df54-77eb-40d0-9886-6047c8ade3a9,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2222,3f3f28b1-eaee-4b63-b251-25c51413d442,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,0db15271-d740-48db-a561-6c5535a8e27e,40,11,0355beef-4190-4a26-b434-c7fd18c93611,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:32:32.592974,2019-10-04 23:49:36.114140,1023.521166,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A7,7,74861449-8e5b-4623-b59d-a9066bbccb33,0355beef-4190-4a26-b434-c7fd18c93611,7,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,d95d176b-641c-4b26-81ce-1f5758f29490,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2223,f0e71ffa-b37f-4482-ae7d-567306234031,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,2dc97e85-c035-4204-8ffc-4ce7d08ff71f,40,9,4060a8f4-72a6-4f26-8bb0-4b9ecad82f44,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:49:13.207546,2019-10-04 23:50:06.388451,53.180905,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A3,A minor or side argument,0f23d5c3-f5b8-4bce-9f9b-bc062c57949b,4060a8f4-72a6-4f26-8bb0-4b9ecad82f44,A minor or side argument,1,1,1394,1576,"turned up in an emergency department for common reasons \u2014 such as falls, chest pain, ankle sprain, or back pain \u2014 and hadn\u2019t used opioids in the six months before their hospital stay"
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,d95d176b-641c-4b26-81ce-1f5758f29490,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2223,f0e71ffa-b37f-4482-ae7d-567306234031,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,2dc97e85-c035-4204-8ffc-4ce7d08ff71f,40,9,93f2f4f7-ac06-43aa-a8ab-f41a20dc1a35,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:49:13.207546,2019-10-04 23:50:06.388451,53.180905,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A6,6,d2db4724-a711-4e72-87a0-67f0fdd0e1b4,93f2f4f7-ac06-43aa-a8ab-f41a20dc1a35,6,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,d95d176b-641c-4b26-81ce-1f5758f29490,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2223,f0e71ffa-b37f-4482-ae7d-567306234031,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,2dc97e85-c035-4204-8ffc-4ce7d08ff71f,40,9,52fdf146-7539-4715-996a-e19c587969a7,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:49:13.207546,2019-10-04 23:50:06.388451,53.180905,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A5,5: 50-50,2dc61e70-dd0b-4728-9c16-b7c3581b2430,52fdf146-7539-4715-996a-e19c587969a7,5: 50-50,0,0,,,
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,b6c8e1fe-557c-465f-9b7f-a1a9bdeed395,https://pe.goodlylabs.org/project/BETA_Argument_Relevance/task/2224,861e7d23-79e3-496e-87c7-cde974455980,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,de740b07-864d-4ab1-8ffe-c3797c6c0ba1,40,9,65b31d44-6a6d-435f-a466-bdd109b7a367,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:49:36.303638,2019-10-04 23:50:51.933945,75.630307,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A3,A minor or side argument,0f23d5c3-f5b8-4bce-9f9b-bc062c57949b,65b31d44-6a6d-435f-a466-bdd109b7a367,A minor or side argument,1,1,1579,1743,"The study authors then split the group into patients who happened to be assigned to doctors who prescribed a lot of opioids, and patients who met doctors who didn\u2019t"
