schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q1,Why is the source being quoted?,T1.Q1.A1,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",cb44583b-2234-463b-a084-1daaf1890d88,c28bba2c-2301-49c8-a160-5fd808c36f51,"What the source has said or written is newsworthy by itself. It is important, interesting, and/or meaningful to some newsreaders.",0,0,0,0,
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q2,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,T1.Q2.A1,"Yes, definitely",0d9f8841-407c-43af-8103-486c2c6aab56,5569d45e-31a3-415b-bd63-875df663853a,"Yes, definitely",0,0,0,0,
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q3,Is the source anonymous or unnamed?,T1.Q3.A2,No,830590a6-c418-4ac8-ae04-a37ef06981a1,0f279670-9026-4381-91a3-7155a50dc24a,No,0,0,0,0,
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A7,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",b769a715-d94f-40c0-819e-7583c8d74f5e,2d1cdf38-81c0-48c8-93b3-b43058487cff,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",1,2,2474,2484,CIA report
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A7,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",b769a715-d94f-40c0-819e-7583c8d74f5e,2d1cdf38-81c0-48c8-93b3-b43058487cff,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",1,2,188,198,CIA report
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A6,"Other description of person (e.g. ""Boston's favorite ice cream heiress"")",38facd55-9bda-4907-aad4-9b956563e6c7,569825a6-ab40-46c0-b1fa-97cac4d454a0,"Other description of person (e.g. ""Boston's favorite ice cream heiress"")",1,1,824,835,CIA experts
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A9,"Only a vague description (e.g. ""experts say ..."")",fcd891a5-40a2-4af0-bfbf-c609d91958a6,50cc3056-6b3c-4dad-b67d-b5925e3a0c0f,"Only a vague description (e.g. ""experts say ..."")",1,2,2133,2152,The report predicts
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q5,Highlight all the ways the source is described ...(check & highlight all that apply),T1.Q5.A9,"Only a vague description (e.g. ""experts say ..."")",fcd891a5-40a2-4af0-bfbf-c609d91958a6,50cc3056-6b3c-4dad-b67d-b5925e3a0c0f,"Only a vague description (e.g. ""experts say ..."")",1,2,3126,3146,the report concludes
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q6,"Using the highlighter options below, indicate which portions of the bolded text are:",T1.Q6.A1,Direct quote,fd3e139d-e365-488f-97c3-4a4131f238e2,414e7540-4ea9-4ac1-a09f-59a1ea7571d4,Direct quote,1,3,2211,2436,"If a pandemic breaks out, it will undoubtedly begin in a densely populated area in which people live in close proximity to animals. There are such areas in China and Southeast Asia, where people live in contact with livestock"
Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9d4ac736-52b7-40df-b2a9-6164fa081960,https://pe.goodlylabs.org/project/Covid_SourceRelevancev1/task/2762,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,3,3,aebae1f3-707a-4145-9fc3-7c5cf79bf0b8,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-22 21:00:18.762675,2020-03-22 21:35:24.185786,2105.423111,Quote Source Relevance,T1.Q6,"Using the highlighter options below, indicate which portions of the bolded text are:",T1.Q6.A1,Direct quote,fd3e139d-e365-488f-97c3-4a4131f238e2,414e7540-4ea9-4ac1-a09f-59a1ea7571d4,Direct quote,1,3,2488,2632,"from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"
