schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,f67c7f21-da84-4187-af58-44934eebb39a,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1590,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,3afcc6e6-46aa-45b5-8fda-9ae13323660f,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),20ecb541-c94a-46b8-876b-7b525715efff,3afcc6e6-46aa-45b5-8fda-9ae13323660f,An evaluative judgment (claims about something being good or bad),1,7082,7190,"Something about it just resonated with me\u2014not only on a personal level, but also on a strictly logical level",9802
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,f67c7f21-da84-4187-af58-44934eebb39a,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1590,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,926a5eb0-014e-498d-af02-e1ce9d5256d2,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A3,Confusion of the argument,2e99643d-7934-4ae7-a69a-afac2385675d,926a5eb0-014e-498d-af02-e1ce9d5256d2,Confusion of the argument,1,7082,7190,"Something about it just resonated with me\u2014not only on a personal level, but also on a strictly logical level",9802
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,f67c7f21-da84-4187-af58-44934eebb39a,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1590,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,a837e82a-6fad-4c59-8187-868407fe8e0f,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,Reasoning Specialist V4,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q3.A6,Other appeals to biases,a286b8a5-d5fd-4572-ad10-c1cd28dc3f87,a837e82a-6fad-4c59-8187-868407fe8e0f,Other appeals to biases,1,7082,7190,"Something about it just resonated with me\u2014not only on a personal level, but also on a strictly logical level",9802
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,eb64ff91-738f-4a27-8236-9057c295d6d8,a2c02f27-95a3-4b31-9f31-bd024c0c0517,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),20ecb541-c94a-46b8-876b-7b525715efff,eb64ff91-738f-4a27-8236-9057c295d6d8,An evaluative judgment (claims about something being good or bad),1,3746,3792,the Mediterranean diet as a heart healthy diet,3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,33c6cfd9-f3f0-420d-85b5-6d8d6445284a,3a6b0929-a821-4616-8599-9b860526d09d,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),20ecb541-c94a-46b8-876b-7b525715efff,33c6cfd9-f3f0-420d-85b5-6d8d6445284a,An evaluative judgment (claims about something being good or bad),1,3652,3792,"I think the majority of people who don\u2019t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy diet",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,2b1f9e70-2e17-4640-80fd-f5f8b6174598,fb0bfdce-316c-46b8-a7f3-097457d92afb,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",49ad7cda-f79d-4565-a110-cd1b259fcc8f,2b1f9e70-2e17-4640-80fd-f5f8b6174598,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",1,3664,3726,"majority of people who don\u2019t have other major dietary concerns",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,e07de70e-2080-4219-a69c-e9061b378fce,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1589,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,c7e93ec8-1b21-45ab-8ded-69ac8c51fe06,a2c02f27-95a3-4b31-9f31-bd024c0c0517,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),20ecb541-c94a-46b8-876b-7b525715efff,c7e93ec8-1b21-45ab-8ded-69ac8c51fe06,An evaluative judgment (claims about something being good or bad),1,3403,3478,"Mediterranean diet may help the heart, eating this way can still make sense",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,e07de70e-2080-4219-a69c-e9061b378fce,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1589,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,072db3e3-ab41-43ed-a35a-8b1a63e7cb46,3a6b0929-a821-4616-8599-9b860526d09d,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",49ad7cda-f79d-4565-a110-cd1b259fcc8f,072db3e3-ab41-43ed-a35a-8b1a63e7cb46,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",1,2398,2670,"While some previous research has linked a Mediterranean diet to weight loss and a reduced risk of heart disease and some cancers, scientists haven\u2019t conclusively proven that the diet itself is responsible, instead of other lifestyle choices made by people who eat this way",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,02b46bf0-e95f-4edb-b5ad-b6559329b570,bcf4ec10-b869-4e0f-89a7-133f825c910d,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),20ecb541-c94a-46b8-876b-7b525715efff,02b46bf0-e95f-4edb-b5ad-b6559329b570,An evaluative judgment (claims about something being good or bad),1,3660,3792,"the majority of people who don\u2019t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy diet",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,f1d539bf-05b7-4b67-96b2-add28965bc44,bcf4ec10-b869-4e0f-89a7-133f825c910d,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",49ad7cda-f79d-4565-a110-cd1b259fcc8f,f1d539bf-05b7-4b67-96b2-add28965bc44,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",1,3495,3636,"For people who are interested in reducing their risk of heart disease, the Mediterranean diet is probably the best proven diet to reduce risk",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,0c9868c0-8aaf-4f9a-9c2a-c556fca77200,bcf4ec10-b869-4e0f-89a7-133f825c910d,Reasoning Specialist V4,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q3.A1,Just World Fallacy,c7452612-e39c-456f-adc9-a1f851745783,0c9868c0-8aaf-4f9a-9c2a-c556fca77200,Just World Fallacy,1,3086,3179,"We know the Mediterranean diet reduces risk of heart disease but still don\u2019t know exactly why",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,ab9a329a-910f-48d0-ac59-43fe46268984,7ae543c3-9854-4453-962d-01eb3b9805a5,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),20ecb541-c94a-46b8-876b-7b525715efff,ab9a329a-910f-48d0-ac59-43fe46268984,An evaluative judgment (claims about something being good or bad),1,3652,3787,"I think the majority of people who don\u2019t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy",3796
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,e07de70e-2080-4219-a69c-e9061b378fce,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1589,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,e50b380f-0f4d-41ea-9922-a3f39d169de2,fb0bfdce-316c-46b8-a7f3-097457d92afb,Reasoning Specialist V4,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A4,An effective critique of a reasoning error made by someone else,43f7d278-bf80-4778-b234-800a61f82261,e50b380f-0f4d-41ea-9922-a3f39d169de2,An effective critique of a reasoning error made by someone else,1,2604,2670,instead of other lifestyle choices made by people who eat this way,3796
