0,1,7.057588384727114,10.0,0.9701647918859769
1,2,7.257588259752124,10.0,1.040134321093496
2,3,6.6575886346770945,10.0,0.831770556680532
3,4,8.057587759852161,10.0,1.3096477136375002
4,5,7.8575878848271525,10.0,1.2450650732381565
0,1,7.398733049903771,19.0,1.0893179072309525
1,2,7.6092593656929,19.0,1.161806079516727
2,3,7.18820673411464,19.0,1.0158710241577311
3,4,7.6092593656929,19.0,1.161806079516727
4,5,7.819785681482031,19.0,1.2325891771673283
0,1,7.33020441201382,29.0,1.0654777278154945
1,2,7.537100963737956,29.0,1.1371162111637665
2,3,7.537100963737952,29.0,1.1371162111637656
3,4,7.537100963737958,29.0,1.1371162111637665
4,5,7.3991699292552005,29.0,1.0894695930805458
0,1,7.450664819189765,39.0,1.107317818878749
1,2,7.655793024317971,39.0,1.1776233706124755
2,3,7.655793024317966,39.0,1.177623370612474
3,4,7.296818665343613,39.0,1.0538344355560323
4,5,7.3993827679077135,39.0,1.0895434898098761
0,1,7.44032506017145,49.0,1.103739208470159
1,2,7.5627740397632826,49.0,1.1459217652158828
2,3,7.603590366293886,49.0,1.1598732591734362
3,4,7.317876080579609,49.0,1.0611801237602887
4,5,7.31787608057961,49.0,1.0611801237602896
0,1,7.602981829633913,59.0,1.159665708131985
1,2,7.670778439803401,59.0,1.1826980151051978
2,3,7.602981829633906,59.0,1.1596657081319826
3,4,7.399591999125434,59.0,1.089616133091356
4,5,7.365693694040693,59.0,1.0778350365918279
0,1,7.5155931586724725,69.0,1.1297225152643855
1,2,7.660520694904357,69.0,1.1792253776039774
2,3,7.515593158672472,69.0,1.129722515264385
3,4,7.399651129686964,69.0,1.089636662541613
4,5,7.283709100701461,69.0,1.04925828738899
0,1,7.500961113270893,79.0,1.1246841757324193
1,2,7.678176303144313,79.0,1.1851996527601112
2,3,7.500961113270893,79.0,1.1246841757324193
3,4,7.500961113270893,79.0,1.1246841757324193
4,5,7.273113012005073,79.0,1.0455579958815344
0,1,7.534560988184272,89.0,1.1362438274100102
1,2,7.736808179195513,89.0,1.204939165001421
2,3,7.489617167959554,89.0,1.1207736036294282
3,4,7.53456098818427,89.0,1.1362438274100086
4,5,7.264898066835963,89.0,1.042688364718409
0,1,7.541170989377778,99.0,1.1385136642501599
1,2,7.743191191397985,99.0,1.2070784058556727
2,3,7.541170989377779,99.0,1.1385136642501608
3,4,7.561373009579794,99.0,1.1454418116741196
4,5,7.217938666145457,99.0,1.026272485841941
0,1,7.564916770168802,109.0,1.1466556714786513
1,2,7.693357137141285,109.0,1.1903256122483368
2,3,7.528219522462383,109.0,1.134064858521103
3,4,7.564916770168804,109.0,1.1466556714786518
4,5,7.216292916957794,109.0,1.0256968625675524
0,1,7.5846716634319264,119.0,1.1534142131049498
1,2,7.702318722255461,119.0,1.1933467355662932
2,3,7.551058218053774,119.0,1.141906160765999
3,4,7.5846716634319264,119.0,1.1534142131049498
4,5,7.214923764272263,119.0,1.0252179696989807
0,1,7.632371534483714,129.0,1.1696730833766413
1,2,7.709890914328678,129.0,1.1958966153770518
2,3,7.554852154638749,129.0,1.143207052722459
3,4,7.55485215463875,129.0,1.1432070527224594
4,5,7.1982630073519305,129.0,1.019389622133965
0,1,7.601265668693518,139.0,1.1590803083458405
1,2,7.716373582362584,139.0,1.1980775046595298
2,3,7.5437117118589825,139.0,1.1393857482341005
3,4,7.543711711858984,139.0,1.1393857482341012
4,5,7.198387970851787,139.0,1.0194333428784745
0,1,7.534066630526164,149.0,1.1360740099873907
1,2,7.681717637237572,149.0,1.1863963320171145
2,3,7.547489449318108,149.0,1.1406820283182875
3,4,7.54748944931811,149.0,1.1406820283182877
4,5,7.211918979519448,149.0,1.024166936356714
0,1,7.513056150618853,159.0,1.1288494045124045
1,2,7.701735395901878,159.0,1.193150195850007
2,3,7.588527848732061,159.0,1.1547318387301988
3,4,7.601106465084268,159.0,1.1590259967138608
4,5,7.211169358166019,159.0,1.0239047204597327
0,1,7.506366437564482,169.0,1.1265461866106146
1,2,7.660212591410643,169.0,1.1791210032510175
2,3,7.589206674250871,169.0,1.1549637307920702
3,4,7.577372354724253,169.0,1.1509186109529002
4,5,7.257845727505304,169.0,1.0402242893295794
0,1,7.5227705471977515,179.0,1.132191518260947
1,2,7.623329206415631,179.0,1.1665977391223403
2,3,7.600982837700544,179.0,1.1589838210954717
3,4,7.556290100270383,179.0,1.1436999767082305
4,5,7.221094569544114,179.0,1.0273762571318226
0,1,7.548020782795755,189.0,1.140864309716644
1,2,7.611512846287819,189.0,1.16257404996281
2,3,7.63267686745184,189.0,1.1697768714571641
3,4,7.5691848039597875,189.0,1.1481170333347812
4,5,7.20939644417141,189.0,1.023284546029148
0,1,7.560683055017074,199.0,1.145205427470022
1,2,7.631034813811043,199.0,1.1692186640787365
2,3,7.671235818836168,199.0,1.182852749910372
3,4,7.580783557529648,199.0,1.1520851279375315
4,5,7.218974512303502,199.0,1.0266347782854204
0,1,7.5912723825282225,209.0,1.1556692876202765
1,2,7.658258028461235,209.0,1.1784587739725463
2,3,7.667827406451664,209.0,1.1816994407946422
3,4,7.572133626547365,209.0,1.1491263239709362
4,5,7.218066640901424,209.0,1.026317246037016
0,1,7.619068164147942,219.0,1.1651474075989756
1,2,7.673862684695884,219.0,1.183741262979382
2,3,7.692127524878533,219.0,1.1899108034519497
3,4,7.600803323965295,219.0,1.158922578753593
4,5,7.2172416801296695,219.0,1.0260287075603916
0,1,7.6619036154951985,229.0,1.1796938115044548
1,2,7.705571737765936,229.0,1.194442486735007
2,3,7.688104488857636,229.0,1.1885531620454908
3,4,7.635702742132748,229.0,1.1708052158801592
4,5,7.216488768333615,229.0,1.025765365164114
0,1,7.650945305223433,239.0,1.1759797061920718
1,2,7.684418108570711,239.0,1.1873084975845334
2,3,7.650945305223427,239.0,1.1759797061920694
3,4,7.634208903549785,239.0,1.170297580745237
4,5,7.20743066087196,239.0,1.0225968839923898
0,1,7.624802923487552,249.0,1.1670991810071505
1,2,7.6890599516,249.0,1.1888756645454648
2,3,7.6890599516,249.0,1.1888756645454648
3,4,7.632835052001601,249.0,1.1698306397048095
4,5,7.223196497784734,249.0,1.0281113657198189
0,1,7.639289297098074,259.0,1.1720236257542649
1,2,7.685621343430115,259.0,1.187714822508287
2,3,7.6778993357081085,259.0,1.1851060373655982
3,4,7.647011304820074,259.0,1.1746451245400649
4,5,7.230022887831659,259.0,1.0304985492679124
0,1,7.645263672670639,269.0,1.174052046541575
1,2,7.697308282336058,269.0,1.1916580675368034
2,3,7.667568505384387,269.0,1.181611815616783
3,4,7.630393784194791,269.0,1.1690007199915093
4,5,7.23634173958513,269.0,1.0327079376116077
0,1,7.6651466951555625,279.0,1.1807920134050152
1,2,7.700988989062366,279.0,1.192898686940512
2,3,7.657978236374198,279.0,1.1783639638262888
3,4,7.622135942467381,279.0,1.166191660093355
4,5,7.235039168273837,279.0,1.032252518619168
0,1,7.669812899475444,289.0,1.1823713357560177
1,2,7.704414975600002,289.0,1.1940528964824544
2,3,7.649051653800698,289.0,1.175337378847047
3,4,7.642131238575778,289.0,1.172988705136605
4,5,7.240747155530799,289.0,1.0342481047639327
0,1,7.674166983105028,299.0,1.1838441697276696
1,2,7.720989725579937,299.0,1.1996292672896718
2,3,7.647411130262208,299.0,1.1747807918629924
3,4,7.654100093472912,299.0,1.177049478709261
4,5,7.246073337620075,299.0,1.0361099609314177
0,1,7.639404297567648,309.0,1.1720626845601445
1,2,7.678239249023954,309.0,1.1852209280898738
2,3,7.652349281386409,309.0,1.1764558387992887
3,4,7.626459313748869,309.0,1.1676626754636754
4,5,7.23810979918577,309.0,1.0333260838611902
0,1,7.631899460653307,319.0,1.1695126097180077
1,2,7.663247423035743,319.0,1.1801489186684673
2,3,7.656977830559248,319.0,1.178024939946871
3,4,7.619360275700312,319.0,1.1652468565292677
4,5,7.2494543195874686,319.0,1.0372917105751747
0,1,7.630929872183602,329.0,1.1691829860370169
1,2,7.679562091028576,329.0,1.1856680005572422
2,3,7.643087926894828,329.0,1.1733135070772833
3,4,7.624850844827964,329.0,1.1671154851074286
4,5,7.266188230846209,329.0,1.0431390905315898
0,1,7.630017486573474,339.0,1.1688727746117453
1,2,7.6772151266914515,339.0,1.1848747593290119
2,3,7.630017486573449,339.0,1.1688727746117367
3,4,7.635917191588205,339.0,1.1708780825016674
4,5,7.264235775659005,339.0,1.0424569829328474
0,1,7.629157386671656,349.0,1.1685803097063856
1,2,7.675002658877949,349.0,1.18412675538701
2,3,7.634888045697423,349.0,1.170528377556251
3,4,7.63488804569743,349.0,1.1705283775562534
4,5,7.26239520902121,349.0,1.0418139283395027
0,1,7.62834520319891,359.0,1.168304110858479
1,2,7.695197570886924,359.0,1.1909463542200813
2,3,7.622774172558221,359.0,1.1664088628620046
3,4,7.645058295120903,359.0,1.1739823411330683
4,5,7.260657180914768,359.0,1.0412066667026714
0,1,7.643837203112222,369.0,1.1735678649334036
1,2,7.714297907719257,369.0,1.1973794216662594
2,3,7.643837203112201,369.0,1.1735678649333967
3,4,7.638417148911666,369.0,1.1717273913950121
4,5,7.264433409074264,369.0,1.0425260297367198
0,1,7.632126458966788,379.0,1.1695897751472863
1,2,7.6954509972253495,379.0,1.1910318179720663
2,3,7.653234638386287,379.0,1.1767560488524746
3,4,7.616295324402128,379.0,1.1642032315839923
4,5,7.294395588254363,379.0,1.0529887780197056
0,1,7.621017809636027,389.0,1.1658110977307035
1,2,7.692997244083316,389.0,1.1902042096160204
2,3,7.646724750510035,389.0,1.1745478878881765
3,4,7.62101780963601,389.0,1.1658110977306981
4,5,7.29711035462315,389.0,1.0539362303686626
0,1,7.615478516161442,399.0,1.1639250438231963
1,2,7.685653954757925,399.0,1.1877258342572108
2,3,7.630516110146379,399.0,1.1690423109501586
3,4,7.615478516161427,399.0,1.1639250438231912
4,5,7.284651448492248,399.0,1.0495873034860197
0,1,7.634659970534024,409.0,1.1704508715373927
1,2,7.708009603785851,409.0,1.195263343763855
2,3,7.624880019433757,409.0,1.1671254110308151
3,4,7.62976999498389,409.0,1.1687886216136185
4,5,7.307031608675812,409.0,1.057397905304753
0,1,7.6242862242205645,419.0,1.1669233805246795
