0,1,8.389814975052083,6.0,1.4106852689294025
1,2,8.713087055528593,6.0,1.500205715604077
2,3,6.744876654215048,6.0,0.8616007743206691
3,4,8.35140558610887,6.0,1.3994479959716493
4,5,6.701884800213534,6.0,0.8468736246772824
0,1,8.178243702197557,12.0,1.3473133350728252
1,2,8.290743698160133,12.0,1.3814541301371086
2,3,6.647538640957086,10.0,0.8283546435394029
3,4,8.157446773715574,11.0,1.340896332443232
4,5,6.662577089925445,12.0,0.833467600102235
0,1,7.613714245873747,16.0,1.163324081424529
1,2,8.065432995820277,16.0,1.3121281559047744
2,3,6.6000305541392255,14.0,0.8122641111540315
3,4,7.72793299586023,16.0,1.2019614301550687
4,5,7.100829330418428,18.0,0.9852913265005215
0,1,7.484871397417111,20.0,1.1191364850977839
1,2,7.65745127038168,22.0,1.178185387515249
2,3,6.943338313062403,19.0,0.9302816987075666
3,4,7.665627786745442,19.0,1.1809548868075626
4,5,7.146330331183353,24.0,1.0012156153153926
0,1,7.645059497850019,24.0,1.1739827493459765
1,2,7.785108442533362,27.0,1.2210767959364206
2,3,7.069476164516679,24.0,0.9743223032938312
3,4,7.890735997756509,23.0,1.2559387384250809
4,5,6.899564264946693,30.0,0.9150527097211774
0,1,7.686265283871453,28.0,1.1879322508078394
1,2,7.795197598280029,30.0,1.2244327791492309
2,3,7.022497331422244,27.0,0.9578989671365062
3,4,7.977766459553869,26.0,1.28417521950131
4,5,6.780233174952963,34.0,0.8737587275682901
0,1,7.614086116129433,34.0,1.1634507614785565
1,2,7.592706331900024,36.0,1.1561589695248815
2,3,6.856685248387521,32.0,0.9001734358565966
3,4,7.975664264946688,30.0,1.2834987274276848
4,5,6.932972511497457,39.0,0.9266722315315424
0,1,7.564723198710018,40.0,1.1465893779689937
1,2,7.69066897435124,41.0,1.1894186745861843
2,3,7.0606196742811,37.0,0.9712248319914837
3,4,7.737497880835314,34.0,1.2051704105019045
4,5,6.801576176631131,45.0,0.8811165307745593
0,1,8.389814975052083,6.0,1.4106852689294025
1,2,8.713087055528593,6.0,1.500205715604077
2,3,6.744876654215048,6.0,0.8616007743206691
3,4,8.35140558610887,6.0,1.3994479959716493
4,5,6.701884800213534,6.0,0.8468736246772824
0,1,8.178243702197557,12.0,1.3473133350728252
1,2,8.290743698160133,12.0,1.3814541301371086
2,3,6.647538640957086,10.0,0.8283546435394029
3,4,8.157446773715574,11.0,1.340896332443232
4,5,6.662577089925445,12.0,0.833467600102235
0,1,7.613714245873747,16.0,1.163324081424529
1,2,8.065432995820277,16.0,1.3121281559047744
2,3,6.6000305541392255,14.0,0.8122641111540315
3,4,7.72793299586023,16.0,1.2019614301550687
4,5,7.100829330418428,18.0,0.9852913265005215
0,1,7.484871397417111,20.0,1.1191364850977839
1,2,7.65745127038168,22.0,1.178185387515249
2,3,6.943338313062403,19.0,0.9302816987075666
3,4,7.665627786745442,19.0,1.1809548868075626
4,5,7.146330331183353,24.0,1.0012156153153926
0,1,7.645059497850019,24.0,1.1739827493459765
1,2,7.785108442533362,27.0,1.2210767959364206
2,3,7.069476164516679,24.0,0.9743223032938312
3,4,7.890735997756509,23.0,1.2559387384250809
4,5,6.899564264946693,30.0,0.9150527097211774
0,1,7.686265283871453,28.0,1.1879322508078394
1,2,7.795197598280029,30.0,1.2244327791492309
2,3,7.022497331422244,27.0,0.9578989671365062
3,4,7.977766459553869,26.0,1.28417521950131
4,5,6.780233174952963,34.0,0.8737587275682901
0,1,7.614086116129433,34.0,1.1634507614785565
1,2,7.592706331900024,36.0,1.1561589695248815
2,3,6.856685248387521,32.0,0.9001734358565966
3,4,7.975664264946688,30.0,1.2834987274276848
4,5,6.932972511497457,39.0,0.9266722315315424
0,1,7.564723198710018,40.0,1.1465893779689937
1,2,7.69066897435124,41.0,1.1894186745861843
2,3,7.0606196742811,37.0,0.9712248319914837
3,4,7.737497880835314,34.0,1.2051704105019045
4,5,6.801576176631131,45.0,0.8811165307745593
0,1,8.389814975052083,6.0,1.4106852689294025
1,2,8.713087055528593,6.0,1.500205715604077
2,3,6.744876654215048,6.0,0.8616007743206691
3,4,8.35140558610887,6.0,1.3994479959716493
4,5,6.701884800213534,6.0,0.8468736246772824
0,1,8.178243702197557,12.0,1.3473133350728252
1,2,8.290743698160133,12.0,1.3814541301371086
2,3,6.647538640957086,10.0,0.8283546435394029
3,4,8.157446773715574,11.0,1.340896332443232
4,5,6.662577089925445,12.0,0.833467600102235
0,1,7.613714245873747,16.0,1.163324081424529
1,2,8.065432995820277,16.0,1.3121281559047744
2,3,6.6000305541392255,14.0,0.8122641111540315
3,4,7.72793299586023,16.0,1.2019614301550687
4,5,7.100829330418428,18.0,0.9852913265005215
0,1,7.484871397417111,20.0,1.1191364850977839
1,2,7.65745127038168,22.0,1.178185387515249
2,3,6.943338313062403,19.0,0.9302816987075666
3,4,7.665627786745442,19.0,1.1809548868075626
4,5,7.146330331183353,24.0,1.0012156153153926
0,1,7.645059497850019,24.0,1.1739827493459765
1,2,7.785108442533362,27.0,1.2210767959364206
2,3,7.069476164516679,24.0,0.9743223032938312
3,4,7.890735997756509,23.0,1.2559387384250809
4,5,6.899564264946693,30.0,0.9150527097211774
0,1,7.686265283871453,28.0,1.1879322508078394
1,2,7.795197598280029,30.0,1.2244327791492309
2,3,7.022497331422244,27.0,0.9578989671365062
3,4,7.977766459553869,26.0,1.28417521950131
4,5,6.780233174952963,34.0,0.8737587275682901
0,1,7.614086116129433,34.0,1.1634507614785565
1,2,7.592706331900024,36.0,1.1561589695248815
2,3,6.856685248387521,32.0,0.9001734358565966
3,4,7.975664264946688,30.0,1.2834987274276848
4,5,6.932972511497457,39.0,0.9266722315315424
0,1,7.564723198710018,40.0,1.1465893779689937
1,2,7.69066897435124,41.0,1.1894186745861843
2,3,7.0606196742811,37.0,0.9712248319914837
3,4,7.737497880835314,34.0,1.2051704105019045
4,5,6.801576176631131,45.0,0.8811165307745593
0,1,8.389814975052083,6.0,1.4106852689294025
1,2,8.713087055528593,6.0,1.500205715604077
2,3,6.744876654215048,6.0,0.8616007743206691
3,4,8.35140558610887,6.0,1.3994479959716493
4,5,6.701884800213534,6.0,0.8468736246772824
0,1,8.178243702197557,12.0,1.3473133350728252
1,2,8.290743698160133,12.0,1.3814541301371086
2,3,6.647538640957086,10.0,0.8283546435394029
3,4,8.157446773715574,11.0,1.340896332443232
4,5,6.662577089925445,12.0,0.833467600102235
0,1,7.613714245873747,16.0,1.163324081424529
1,2,8.065432995820277,16.0,1.3121281559047744
2,3,6.6000305541392255,14.0,0.8122641111540315
3,4,7.72793299586023,16.0,1.2019614301550687
4,5,7.100829330418428,18.0,0.9852913265005215
0,1,7.484871397417111,20.0,1.1191364850977839
1,2,7.65745127038168,22.0,1.178185387515249
2,3,6.943338313062403,19.0,0.9302816987075666
3,4,7.665627786745442,19.0,1.1809548868075626
4,5,7.146330331183353,24.0,1.0012156153153926
0,1,7.645059497850019,24.0,1.1739827493459765
1,2,7.785108442533362,27.0,1.2210767959364206
2,3,7.069476164516679,24.0,0.9743223032938312
3,4,7.890735997756509,23.0,1.2559387384250809
4,5,6.899564264946693,30.0,0.9150527097211774
0,1,7.686265283871453,28.0,1.1879322508078394
1,2,7.795197598280029,30.0,1.2244327791492309
2,3,7.022497331422244,27.0,0.9578989671365062
3,4,7.977766459553869,26.0,1.28417521950131
4,5,6.780233174952963,34.0,0.8737587275682901
0,1,8.389814975052083,6.0,1.4106852689294025
1,2,8.713087055528593,6.0,1.500205715604077
2,3,6.744876654215048,6.0,0.8616007743206691
3,4,8.35140558610887,6.0,1.3994479959716493
4,5,6.701884800213534,6.0,0.8468736246772824
0,1,8.178243702197557,12.0,1.3473133350728252
1,2,8.290743698160133,12.0,1.3814541301371086
2,3,6.647538640957086,10.0,0.8283546435394029
3,4,8.157446773715574,11.0,1.340896332443232
4,5,6.662577089925445,12.0,0.833467600102235
0,1,7.613714245873747,16.0,1.163324081424529
1,2,8.065432995820277,16.0,1.3121281559047744
2,3,6.6000305541392255,14.0,0.8122641111540315
3,4,7.72793299586023,16.0,1.2019614301550687
4,5,7.100829330418428,18.0,0.9852913265005215
0,1,7.484871397417111,20.0,1.1191364850977839
1,2,7.65745127038168,22.0,1.178185387515249
2,3,6.943338313062403,19.0,0.9302816987075666
3,4,7.665627786745442,19.0,1.1809548868075626
4,5,7.146330331183353,24.0,1.0012156153153926
0,1,7.645059497850019,24.0,1.1739827493459765
1,2,7.785108442533362,27.0,1.2210767959364206
2,3,7.069476164516679,24.0,0.9743223032938312
3,4,7.890735997756509,23.0,1.2559387384250809
4,5,6.899564264946693,30.0,0.9150527097211774
0,1,7.686265283871453,28.0,1.1879322508078394
1,2,7.795197598280029,30.0,1.2244327791492309
2,3,7.022497331422244,27.0,0.9578989671365062
3,4,7.977766459553869,26.0,1.28417521950131
4,5,6.780233174952963,34.0,0.8737587275682901
0,1,7.614086116129433,34.0,1.1634507614785565
1,2,7.592706331900024,36.0,1.1561589695248815
2,3,6.856685248387521,32.0,0.9001734358565966
3,4,7.975664264946688,30.0,1.2834987274276848
4,5,6.932972511497457,39.0,0.9266722315315424
0,1,7.564723198710018,40.0,1.1465893779689937
1,2,7.69066897435124,41.0,1.1894186745861843
2,3,7.0606196742811,37.0,0.9712248319914837
3,4,7.737497880835314,34.0,1.2051704105019045
4,5,6.801576176631131,45.0,0.8811165307745593
0,1,7.499800649962807,43.0,1.1242843076017204
1,2,7.665168817009111,44.0,1.180799502968975
2,3,7.2297606987100185,40.0,1.0304068681763845
3,4,7.5951196742811,37.0,1.156982932678518
4,5,6.809712815273489,49.0,0.8839250484711277
0,1,7.368775062731928,47.0,1.078906891501046
1,2,7.592770172791326,46.0,1.1561807688807852
2,3,7.21881971305716,42.0,1.0265806369068478
3,4,7.524864096302454,41.0,1.1329113862159068
4,5,6.875767845161556,52.0,0.9067901002710178
0,1,7.259920155850992,51.0,1.040949143209941
1,2,7.526404748925022,48.0,1.1334410509161925
2,3,7.362161477139146,46.0,1.0766061327720073
3,4,7.510486998827287,44.0,1.1279650278805768
4,5,6.951230856221446,56.0,0.9330311843526519
0,1,7.370017184229639,54.0,1.0793389123416026
1,2,7.593439763694139,51.0,1.1564094007913617
2,3,7.331648558968014,50.0,1.0659809955120194
3,4,7.54298808225835,48.0,1.1391373897460948
4,5,7.003744541498321,59.0,0.9513490283993674
0,1,7.531900458170501,61.0,1.1353298112293784
1,2,7.764628068075881,58.0,1.2142483027109623
2,3,7.3286683562214385,56.0,1.064942394448731
3,4,7.585913734875486,53.0,1.1538386781213272
4,5,6.858350436693764,64.0,0.9007504773106447
0,1,7.392118327588067,67.0,1.0870207530766125
1,2,7.67784308112133,61.0,1.1850870228232604
2,3,7.451708515296782,62.0,1.107678891216643
3,4,7.470463648217559,57.0,1.1141624005003448
4,5,6.93683228910726,69.0,0.9280160221369109
0,1,7.62455308038379,74.0,1.1670141763325799
1,2,7.762625790274644,67.0,1.2135795734132886
2,3,7.419745332585514,69.0,1.096608615370776
3,4,7.575426257232273,62.0,1.1502529223053481
4,5,6.7763657059786775,75.0,0.8724269141811246
0,1,7.5984115993550025,80.0,1.1581065089770588
1,2,7.7813688760054935,73.0,1.2198315579397494
2,3,7.42517470200541,74.0,1.0984908111289475
3,4,7.631051163408968,67.0,1.1692242225731204
4,5,6.823428563441034,78.0,0.8886634850891818
0,1,7.569958464516279,86.0,1.1483818633260983
1,2,7.793204204466679,78.0,1.2237701302485635
2,3,7.457986429726585,79.0,1.1098501672668362
3,4,7.768622300663025,73.0,1.2155817132600608
4,5,6.817622567264207,81.0,0.8866570326708535
0,1,7.589064434221737,92.0,1.1549151419082309
1,2,7.728785706687816,82.0,1.2022476884276028
2,3,7.483770216245786,83.0,1.1187565246261018
3,4,7.774556049979759,79.0,1.2175611156151425
4,5,6.815882883120938,86.0,0.8860560069501828
0,1,7.488376815799994,98.0,1.1203457902060596
1,2,7.71684218544652,86.0,1.1982350756933555
2,3,7.414654344234485,87.0,1.0948430977653987
3,4,7.759719380338106,84.0,1.2126085221141802
4,5,6.800200303786964,92.0,0.8806418084514626
0,1,7.530819688819411,103.0,1.134958450647006
1,2,7.7701491994266725,90.0,1.2160912319062738
2,3,7.401988347265219,92.0,1.090448056397145
3,4,7.700796943240458,89.0,1.192833971166114
4,5,6.900715752045368,97.0,0.9154528356697671
0,1,7.535939705948619,109.0,1.1367173901572547
1,2,7.762226061323715,97.0,1.213446046236727
2,3,7.4117776077154645,97.0,1.093845201928776
3,4,7.739348207795836,96.0,1.2057906811719792
4,5,6.853955175964711,102.0,0.8992275231618426
0,1,7.580950689808845,113.0,1.1521422707141131
1,2,7.7517787053764735,102.0,1.2099533519049206
2,3,7.492821068796038,101.0,1.1218784622971627
3,4,7.7270537420633705,101.0,1.20166622516847
4,5,6.821579508947174,106.0,0.8880243843460789
0,1,7.570672958251233,121.0,1.1486264211562542
1,2,7.674710348150462,109.0,1.184027913309902
2,3,7.573254037249057,106.0,1.1495097245243855
3,4,7.773631395739626,106.0,1.2172527832110653
4,5,6.714362194233626,113.0,0.8511411411035138
0,1,7.606964280846869,128.0,1.1610237291347756
1,2,7.6204602430295685,115.0,1.1656213085547227
2,3,7.608805657192793,111.0,1.1616514350921963
3,4,7.732884318127438,113.0,1.203623124892871
4,5,6.653207732903331,120.0,0.830281021039658
0,1,7.6948513181362905,135.0,1.1908295816489363
1,2,7.687220720888529,122.0,1.188254822858588
2,3,7.627195965370939,117.0,1.1679132449479754
3,4,7.777863796172884,118.0,1.21866375080982
4,5,6.566393133451966,127.0,0.8009315251835042
0,1,7.720429070059147,142.0,1.1994408505837335
1,2,7.653624437096878,128.0,1.1768882127856897
2,3,7.658089573347539,122.0,1.1784016917901974
3,4,7.785547806035486,124.0,1.2212230523346208
4,5,6.519689760808952,134.0,0.7852854214827089
0,1,7.74416167532702,148.0,1.207403486831905
1,2,7.713092058877039,135.0,1.19697378318368
2,3,7.640206468346871,128.0,1.1723351191124896
3,4,7.794280214987694,130.0,1.224127846065348
4,5,6.514995884520857,139.0,0.783718858344004
0,1,7.7350126838710445,152.0,1.2043370579924477
1,2,7.733821941655074,138.0,1.2039376654627576
2,3,7.667476901867666,133.0,1.181580811676233
3,4,7.856436970208823,136.0,1.2446864078849313
4,5,6.5082633885305485,144.0,0.7814738583843077
0,1,7.772505763654651,161.0,1.216877374827211
1,2,7.757114880758045,143.0,1.2117379841408136
2,3,7.7529001982156,141.0,1.2103285409070428
3,4,7.876247747890909,143.0,1.2511939002632175
4,5,6.432699519655991,150.0,0.7564399808497835
0,1,7.839428567742007,169.0,1.2390817806362115
1,2,7.868577960447059,153.0,1.2486771665360197
2,3,7.911087764368624,153.0,1.2625830339846984
3,4,7.932963581362093,153.0,1.2696972110274818
4,5,6.309157771825308,158.0,0.7162141098691637
0,1,7.855013953726432,174.0,1.2442181144002564
1,2,7.833860303470885,158.0,1.2372434327860353
2,3,7.913738540555971,159.0,1.2634466252999463
3,4,7.97217992372405,158.0,1.2823768353220988
4,5,6.294151999685357,164.0,0.7113922890984378
0,1,7.890267557725964,181.0,1.2557855177343797
1,2,7.83797546956867,166.0,1.2386022087359956
2,3,7.939539194807315,164.0,1.271829947496563
3,4,7.985212518199997,162.0,1.2865691029994968
4,5,6.2611770884520626,169.0,0.7008479792409703
0,1,7.903205497050266,187.0,1.2600126032940941
1,2,7.872967791609246,173.0,1.2501180417650393
2,3,7.940901940523077,169.0,1.2722716078278395
3,4,7.984945999692856,168.0,1.2864834796809757
4,5,6.255138311840456,173.0,0.6989247739176101
0,1,7.915994416397916,192.0,1.264181230409067
1,2,7.928630155268883,180.0,1.2682902569761556
2,3,7.919333873990856,175.0,1.2652681311867535
3,4,8.006858781312644,174.0,1.2935079265157141
4,5,6.3128627259687065,179.0,0.7174068503417007
0,1,7.917529788685428,199.0,1.2646810350096123
1,2,7.909117892195692,186.0,1.261941000429239
2,3,7.943685710824444,180.0,1.2731734598112117
3,4,8.00492737749111,180.0,1.2928900472397336
4,5,6.277599610531884,185.0,0.7060904294524661
0,1,7.980177538213464,208.0,1.2849507630670058
1,2,7.983299630504606,195.0,1.2859544559283638
2,3,7.998826744406383,188.0,1.29093677616772
3,4,8.05451014709684,190.0,1.3086735049779825
4,5,6.182793895564575,192.0,0.6760784901733318
0,1,7.999030037142058,214.0,1.2910019046334884
1,2,7.995849398760586,203.0,1.289982621531707
2,3,8.009129160354405,193.0,1.2942339345569276
3,4,8.042341469124489,196.0,1.3048152169415403
4,5,6.197133474486862,198.0,0.6805780161238069
0,1,8.016113517626785,224.0,1.2964652189255923
1,2,8.047584168771825,213.0,1.3064787405314227
2,3,8.086216393834482,203.0,1.3186786763365548
3,4,8.097434116254368,206.0,1.3222017232106937
4,5,6.119849893470524,207.0,0.6565024959706067
0,1,8.010868789478108,233.0,1.2947899929739055
1,2,8.053857140038003,221.0,1.308466714249178
2,3,8.107302976058765,211.0,1.3252937867714334
3,4,8.146541333094442,216.0,1.3375186132669135
4,5,6.038746176504181,215.0,0.6317138721318649
0,1,8.0746884977112,241.0,1.3150490202576
