schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,aee0060b-e1ec-4420-9857-af35eac05e09,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:43:29.773780,2020-03-22 21:47:50.413858,260.640078,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",6642213f-f85e-415a-aef3-eb64e59d4a9a,8521ba59-236a-4d06-9ed6-34e85c160ac5,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,aee0060b-e1ec-4420-9857-af35eac05e09,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:43:29.773780,2020-03-22 21:47:50.413858,260.640078,Reasoning Specialist,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q2.A5,Other misleading reasoning about probability or frequency,9fb36658-3735-41e9-a46b-cf0d47c0ed6e,13db6223-4e9b-4154-811f-5b48436bdf9e,Other misleading reasoning about probability or frequency,1,1,2488,2632,"from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,aee0060b-e1ec-4420-9857-af35eac05e09,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:43:29.773780,2020-03-22 21:47:50.413858,260.640078,Reasoning Specialist,T1.Q7,How misleading is the argument?,T1.Q7.A3,Somewhat,d28b26c7-4d2d-45f6-97d7-2144d4b3d371,a6d78f09-f9f1-4b6d-8eb6-e30f7ad70db6,Somewhat,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,aee0060b-e1ec-4420-9857-af35eac05e09,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:43:29.773780,2020-03-22 21:47:50.413858,260.640078,Reasoning Specialist,T1.Q8,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",T1.Q8.A1,placeholder answer for TEXT,c780a4ed-df90-41d6-81ff-b3e66bfb7eb3,54445d84-4383-4f09-8937-7d21173ae0b8,a point estimate of deaths is derived from the highest estimate of a range of infections,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,aee0060b-e1ec-4420-9857-af35eac05e09,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:43:29.773780,2020-03-22 21:47:50.413858,260.640078,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A3,3,ecffcf14-fdc8-4359-b91c-a41d68f2a8c4,eb9cb51f-5e6f-48f0-b214-3a70a0b8d8c9,3,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,aee0060b-e1ec-4420-9857-af35eac05e09,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:43:29.773780,2020-03-22 21:47:50.413858,260.640078,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A9,9,d1ca4968-9555-464f-b098-db4a2f52b7a8,1e045ce6-2ee4-4c45-8179-45e89e4e93a1,9,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,690548d9-826b-4592-952f-cb4b22e1a847,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:16:33.350047,2020-03-23 20:23:19.345522,405.995475,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",6642213f-f85e-415a-aef3-eb64e59d4a9a,d444ffc6-874d-44cb-9525-e1469f212850,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,690548d9-826b-4592-952f-cb4b22e1a847,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:16:33.350047,2020-03-23 20:23:19.345522,405.995475,Reasoning Specialist,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q2.A5,Other misleading reasoning about probability or frequency,9fb36658-3735-41e9-a46b-cf0d47c0ed6e,304351ba-c95e-4644-a0cc-507fa7990e29,Other misleading reasoning about probability or frequency,1,1,2488,2632,"from ten to several hundred million Westerners will become infected with this disease , and the number of deaths will amount to tens of millions"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,690548d9-826b-4592-952f-cb4b22e1a847,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:16:33.350047,2020-03-23 20:23:19.345522,405.995475,Reasoning Specialist,T1.Q7,How misleading is the argument?,T1.Q7.A3,Somewhat,d28b26c7-4d2d-45f6-97d7-2144d4b3d371,2ecb5f71-0518-4cdf-b404-675fd553226f,Somewhat,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,690548d9-826b-4592-952f-cb4b22e1a847,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:16:33.350047,2020-03-23 20:23:19.345522,405.995475,Reasoning Specialist,T1.Q8,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",T1.Q8.A1,placeholder answer for TEXT,c780a4ed-df90-41d6-81ff-b3e66bfb7eb3,83483956-5f34-4298-a73f-435b0725e719,"The article only quotes the worst case scenario, and doesn't put these numbers in context. ",0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,690548d9-826b-4592-952f-cb4b22e1a847,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:16:33.350047,2020-03-23 20:23:19.345522,405.995475,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A5,5: Middling difficulty,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,1a10bf67-f4b0-4575-a4f1-ebd280af4598,5: Middling difficulty,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,690548d9-826b-4592-952f-cb4b22e1a847,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:16:33.350047,2020-03-23 20:23:19.345522,405.995475,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A6,6,898c5f14-2b2b-4e8e-84cb-33a5291569f8,627b699c-dee4-4802-906b-bfbd71ac4d5c,6,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,9ee09fc8-d6b4-4019-8ab4-1293a237057e,172e9a38-d3e4-453e-8556-18bbd0fcb07e,2020-03-23 20:34:23.107209,2020-03-23 20:35:34.792699,71.68549,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A6,None of the above,57582307-7dbd-45d4-a725-48d3e14c27fb,b7d02b98-98c9-443a-b38a-842f1fb74792,None of the above,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,9ee09fc8-d6b4-4019-8ab4-1293a237057e,172e9a38-d3e4-453e-8556-18bbd0fcb07e,2020-03-23 20:34:23.107209,2020-03-23 20:35:34.792699,71.68549,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A4,4,1560f682-d831-4061-a082-b33936be126c,80c629fb-da43-48a1-8e7f-12e4d30b810c,4,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,9ee09fc8-d6b4-4019-8ab4-1293a237057e,172e9a38-d3e4-453e-8556-18bbd0fcb07e,2020-03-23 20:34:23.107209,2020-03-23 20:35:34.792699,71.68549,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A6,6,898c5f14-2b2b-4e8e-84cb-33a5291569f8,6e941ff4-5060-46be-a68c-6f0323093c8a,6,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,d463bb7f-4e42-4f56-bf9d-35e6dbc3d6c2,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2858,2d027c0b-59be-43d3-96c6-fad7c974d2a4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,5,af21b2cb-e4b9-4cc2-b4df-8c9412ac6582,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:10:19.424695,2020-03-23 22:12:17.243721,117.819026,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",6642213f-f85e-415a-aef3-eb64e59d4a9a,130b6eb6-550d-448d-b47a-0140f2091bd6,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",0,0,0,0,
