schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,50d5e7a9-7ec4-4430-878f-9e6c0b04e58f,7bf24adb-091e-48c8-8133-fea34936c5ca,2019-11-18 22:47:24.438974,2019-11-18 22:58:35.381782,670.942808,Holistic Evaluation of Article,T1.Q1,"Knowing everything you know about the world, how *credible* does the article seem to you, overall?",T1.Q1.A2,Fairly credible,4af1c5a5-650e-4ea3-a8dd-9274cf48016b,d23da820-b578-4138-b7b4-b414ff3d0bfd,Fairly credible,0,0,[]
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,50d5e7a9-7ec4-4430-878f-9e6c0b04e58f,7bf24adb-091e-48c8-8133-fea34936c5ca,2019-11-18 22:47:24.438974,2019-11-18 22:58:35.381782,670.942808,Holistic Evaluation of Article,T1.Q2,"Given everything you know about the world, how *biased* does the article seem to you, overall?",T1.Q2.A4,Mildly biased,f46bee86-5228-438b-8789-48133b231ab8,c72e5382-7d32-4c22-9a5c-fd4637185067,Mildly biased,0,0,[]
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,50d5e7a9-7ec4-4430-878f-9e6c0b04e58f,7bf24adb-091e-48c8-8133-fea34936c5ca,2019-11-18 22:47:24.438974,2019-11-18 22:58:35.381782,670.942808,Holistic Evaluation of Article,T1.Q3,What type of article is this?,T1.Q3.A1,News report,e517992b-dfb3-4b01-8034-fdedbd2a883f,a1a92951-7d02-40be-bf59-3626fefe722a,News report,0,0,[]
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,50d5e7a9-7ec4-4430-878f-9e6c0b04e58f,7bf24adb-091e-48c8-8133-fea34936c5ca,2019-11-18 22:47:24.438974,2019-11-18 22:58:35.381782,670.942808,Holistic Evaluation of Article,T1.Q4,What type of news article is it?,T1.Q4.A2,"Report of what some person, body, or group said",bdfcfa4c-edbe-42b5-931c-c5c499fba2e0,ce966e0d-ac48-4446-9d44-dad3d1d2d5e4,"Report of what some person, body, or group said",0,0,[]
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,50d5e7a9-7ec4-4430-878f-9e6c0b04e58f,7bf24adb-091e-48c8-8133-fea34936c5ca,2019-11-18 22:47:24.438974,2019-11-18 22:58:35.381782,670.942808,Holistic Evaluation of Article,T1.Q6,Does the title match the text?,T1.Q6.A2,"Yes, but with some exaggeration/clickbaitiness",db86195f-a514-46b5-a541-8753d20ca23c,79eefa61-39b6-4706-89b7-1169803981a1,"Yes, but with some exaggeration/clickbaitiness",1,1,"[{""case_number"": 1, ""text"": ""Fishy"", ""answer_id"": 4962, ""end"": 67, ""start"": 62}]"
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,50d5e7a9-7ec4-4430-878f-9e6c0b04e58f,7bf24adb-091e-48c8-8133-fea34936c5ca,2019-11-18 22:47:24.438974,2019-11-18 22:58:35.381782,670.942808,Holistic Evaluation of Article,T1.Q7,To what extent do you agree with the central claim of the article (regardless of the quality of this particular article)?,T1.Q7.A3,Neither Agree nor Disagree,d14e4a43-d4ff-4424-9b0a-c5a903b3d0fe,32f877a5-d2d0-43ec-a59d-f332fa9ebeb8,Neither Agree nor Disagree,0,0,[]
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,4f2786b5-3197-4d37-8a2e-aa61b61b536e,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-11-18 22:51:00.148868,2019-11-18 22:58:43.238335,463.089467,Holistic Evaluation of Article,T1.Q1,"Knowing everything you know about the world, how *credible* does the article seem to you, overall?",T1.Q1.A5,Not at all credible,1e093ed3-0216-4000-b1f5-a4424fe5c309,91ece3b1-9670-4530-a9cb-4c79eb74bf59,Not at all credible,0,0,[]
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,4f2786b5-3197-4d37-8a2e-aa61b61b536e,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-11-18 22:51:00.148868,2019-11-18 22:58:43.238335,463.089467,Holistic Evaluation of Article,T1.Q2,"Given everything you know about the world, how *biased* does the article seem to you, overall?",T1.Q2.A2,Very biased,0ca38e4b-7559-4aa7-ab44-868f49244d12,d3a8273e-130d-4dbf-bfcb-f34b495be3ea,Very biased,0,0,[]
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,4f2786b5-3197-4d37-8a2e-aa61b61b536e,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-11-18 22:51:00.148868,2019-11-18 22:58:43.238335,463.089467,Holistic Evaluation of Article,T1.Q3,What type of article is this?,T1.Q3.A7,Hyper-Partisan,0c2ec9f5-ed1d-41af-986a-2986ccf1e791,e195e694-748e-4d81-a247-a1cbaa1a1a3b,Hyper-Partisan,1,1,"[{""case_number"": 1, ""text"": ""There has been speculation for awhile regarding Mr. Trump\u2019s physical health due to the fact that he is obese and seems to live on a fast food diet"", ""answer_id"": 4950, ""end"": 265, ""start"": 119}]"
NYU_Overall,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,91db25cf-af96-4653-9cd0-09953983d3c4,https://pe.goodlylabs.org/project/NYU_Overall/task/2516,,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,3470,a9783f42-96e6-40e4-a8da-643a8c801ea8,5,5,4f2786b5-3197-4d37-8a2e-aa61b61b536e,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-11-18 22:51:00.148868,2019-11-18 22:58:43.238335,463.089467,Holistic Evaluation of Article,T1.Q3,What type of article is this?,T1.Q3.A10,Celebrity Gossip,d12884e3-65d5-41f5-9abc-18ac8b6af3e5,5a2ea2c6-688e-4f8c-99ac-b41dc0ea0ab7,Celebrity Gossip,1,1,"[{""case_number"": 1, ""text"": ""Doctor Tells CNN Trump\u2019s Walter Reed Medical Visit Was Fishy"", ""answer_id"": 4953, ""end"": 67, ""start"": 7}]"
