highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
55d83a07-1a6f-4074-88eb-c1e8e8dd480b,https://pe.goodlylabs.org/project/demosemtriage/task/1313,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,6a0a1a55-1fa9-406b-be85-01d2fac1e17e,e0834165-64cc-41e5-994f-9be97a16ef93,2018-09-06 01:54:33.506086,2018-09-06 01:54:51.613849,18.107763,8b04aad3-6fa8-410b-894b-d0ec695ae4c3,,Language,1,7,49,MRIs of astronauts prove that space messes,2342
63e4dc76-5d35-4287-a330-8cc53bf04878,https://pe.goodlylabs.org/project/demosemtriage/task/1314,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,32fd3572-2d19-4935-b166-4f8375de12d6,e0834165-64cc-41e5-994f-9be97a16ef93,2018-09-06 01:54:34.572409,2018-09-06 01:58:30.548016,235.975607,3783c0a5-f496-4cee-8048-618e8306182f,,Language,1,294,317,"Patients who, by chance",5385
dfb8547d-09ae-4a29-b36e-a54fcf020c56,https://pe.goodlylabs.org/project/demosemtriage/task/1315,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,90e5fa81-d89c-4993-ad15-0ad920026688,e0834165-64cc-41e5-994f-9be97a16ef93,2018-09-06 01:54:51.798254,2018-09-06 01:58:37.438339,225.640085,b5652b20-09d3-4853-af2d-e9f1c3841890,,Language,1,383,432,study suggests there is evidence of autism in the,6078
55d83a07-1a6f-4074-88eb-c1e8e8dd480b,https://pe.goodlylabs.org/project/demosemtriage/task/1313,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b045f2f5-f205-4137-a831-c7dfe96b0881,45211579-fb0b-48bf-bec4-d9dee0108ac0,2018-09-06 02:07:38.181599,2018-09-06 05:39:04.231043,12686.049444,359211c2-cb3c-42fb-9566-b92b768bac68,,Language,1,123,147,been known that spending,2342
63e4dc76-5d35-4287-a330-8cc53bf04878,https://pe.goodlylabs.org/project/demosemtriage/task/1314,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,25fdb6fc-5087-4aa2-a4b6-1d5c64563732,45211579-fb0b-48bf-bec4-d9dee0108ac0,2018-09-06 02:07:38.282982,2018-09-06 05:39:16.559926,12698.276944,b7f0504b-cc61-4291-9907-974f69eac4c1,,Language,1,474,537,There’s a huge amount of discussion these days about the opioid,5385
63e4dc76-5d35-4287-a330-8cc53bf04878,https://pe.goodlylabs.org/project/demosemtriage/task/1314,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,446a9254-caa0-4835-b63f-5e4fbbc594c0,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2018-09-06 05:39:42.960102,2018-09-06 05:39:50.916443,7.956341,81af86dd-f678-4a01-b4bf-23c8afb0c57d,,Language,1,294,352,"Patients who, by chance, saw a doctor that more frequently",5385
63e4dc76-5d35-4287-a330-8cc53bf04878,https://pe.goodlylabs.org/project/demosemtriage/task/1314,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,dd7d3ca6-859e-4912-b383-d72911d81c2e,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2018-09-06 05:44:33.512282,2018-09-06 05:44:41.263061,7.750779,d3695c9f-9baf-497a-a9d4-087e8d186f9e,,Language,1,294,352,"Patients who, by chance, saw a doctor that more frequently",5385
dfb8547d-09ae-4a29-b36e-a54fcf020c56,https://pe.goodlylabs.org/project/demosemtriage/task/1315,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,2dc5bcd3-fbfc-43c8-86c7-b2ea5c5a4dd2,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2018-09-06 05:44:34.442126,2018-09-06 05:44:48.033313,13.591187,39c5821d-db4f-4996-9c18-86405af79351,,Language,1,190,226,Parents often notice the first signs,6078
55d83a07-1a6f-4074-88eb-c1e8e8dd480b,https://pe.goodlylabs.org/project/demosemtriage/task/1313,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,f6bd4c7b-a628-42d9-ae39-fbaf7ba0b802,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2018-09-24 22:51:09.529156,2018-09-24 22:51:09.567495,0.038339,e6939091-8b08-418f-b13f-ea4991a5d8b9,,Language,1,26,31,prove,2342
55d83a07-1a6f-4074-88eb-c1e8e8dd480b,https://pe.goodlylabs.org/project/demosemtriage/task/1313,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,f6bd4c7b-a628-42d9-ae39-fbaf7ba0b802,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2018-09-24 22:51:09.529156,2018-09-24 22:51:09.567495,0.038339,7d7ae365-14a5-4ca1-95f6-1a7db7fedb00,,Language,2,43,54,messes with,2342
